day,symbol,split,wk,as_is,r_pct,why,price,cap60,cap60_fill,cap100,cap100_fill
2025-05-29,TTAN,TRAIN,2025-05-24/2025-05-30,-1.0751634707256652,3.9388943,stop,115.66596,-1.0811757738164427,1,-1.0811757738164427,1
2025-05-29,ARAI,TRAIN,2025-05-24/2025-05-30,-1.0492248411522962,5.9731374,stop,6.16845,-1.0517143038930175,1,-1.0517143038930175,1
2025-05-30,ASST,TRAIN,2025-05-24/2025-05-30,-1.038721985241262,7.552475,stop,7.58268,0.0,0,0.0,0
2025-05-30,CEP,TRAIN,2025-05-24/2025-05-30,2.0,1.8143859,target,42.23633,2.0,1,2.0,1
2025-05-30,AMBR,TRAIN,2025-05-24/2025-05-30,-1.1397235797710596,2.1318398,stop,9.54856,0.0,0,0.0,0
2025-05-30,OKLO,TRAIN,2025-05-24/2025-05-30,-0.0801805969369783,6.9295044,eod,53.08879,0.0,0,0.0,0
2025-06-02,BSGM,TRAIN,2025-05-31/2025-06-06,-1.0861593837704142,5.462185,stop,5.6168,2.0,1,2.0,1
2025-06-02,GPUS,TRAIN,2025-05-31/2025-06-06,-1.0645405565772756,4.577313,stop,5.37608,-1.064816324185294,1,-1.064816324185294,1
2025-06-02,IONX,TRAIN,2025-05-31/2025-06-06,-1.1587260082582609,1.8782163,stop,64.5932,0.0,0,0.0,0
2025-06-02,NVTS,TRAIN,2025-05-31/2025-06-06,2.0,2.4495142,target,5.1153,0.0,0,0.0,0
2025-06-03,STRZ,TRAIN,2025-05-31/2025-06-06,-1.161755283140952,1.8432571,stop,19.42811,0.0,0,-1.135046506258557,1
2025-06-03,YSG,TRAIN,2025-05-31/2025-06-06,2.0,2.2967527,target,5.50647,0.0,0,0.0,0
2025-06-03,ARAI,TRAIN,2025-05-31/2025-06-06,2.0,3.8425918,target,6.20857,2.0,1,2.0,1
2025-06-03,ALTS,TRAIN,2025-05-31/2025-06-06,2.0,5.389271,target,9.03703,0.0,0,1.7441109914415214,1
2025-06-04,RAPP,TRAIN,2025-05-31/2025-06-06,2.0,1.3580174,target,12.27672,0.0,0,0.0,0
2025-06-04,MRAL,TRAIN,2025-05-31/2025-06-06,-1.103724065874629,3.8451655,stop,19.4582,0.0,0,0.0,0
2025-06-04,SLN,TRAIN,2025-05-31/2025-06-06,0.3611177330637736,3.2108848,eod,5.42623,0.0,0,0.0,0
2025-06-04,MULN,TRAIN,2025-05-31/2025-06-06,2.0,5.663344,target,5.40617,0.0,0,0.0,0
2025-06-05,RAPP,TRAIN,2025-05-31/2025-06-06,2.0,2.9710257,target,13.09918,2.0,1,2.0,1
2025-06-05,RYET,TRAIN,2025-05-31/2025-06-06,-1.2404275744056577,5.7711606,stop,9.13733,-1.230600024943189,1,-1.230600024943189,1
2025-06-05,ZYBT,TRAIN,2025-05-31/2025-06-06,-1.1012128001920818,2.9350517,stop,6.44929,0.0,0,0.0,0
2025-06-05,MWYN,TRAIN,2025-05-31/2025-06-06,-1.059715851076543,4.941047,stop,9.90964,-1.0580936914984114,1,-1.0580936914984114,1
2025-06-06,QTRX,TRAIN,2025-05-31/2025-06-06,2.0,3.004166,target,5.17548,0.0,0,0.9188420545005206,1
2025-06-06,APDN,TRAIN,2025-05-31/2025-06-06,-1.1300328528919283,2.2895017,stop,5.52653,0.0,0,0.0,0
2025-06-06,LYRA,TRAIN,2025-05-31/2025-06-06,-1.1307761198400132,2.2765892,stop,25.40599,0.0,0,-1.1119539374570548,1
2025-06-06,NEGG,TRAIN,2025-05-31/2025-06-06,-1.0609338740994654,4.843873,stop,10.56159,-1.0648124991251453,1,-1.0648124991251453,1
2025-06-09,BBNX,TRAIN,2025-06-07/2025-06-13,-1.1692399975965635,1.7622186,stop,19.13724,-1.1998947348637177,1,-1.1998947348637177,1
2025-06-09,KROS,TRAIN,2025-06-07/2025-06-13,-1.0473951946704336,6.1989565,stop,15.08512,-1.0496966276884379,1,-1.0496966276884379,1
2025-06-09,DERM,TRAIN,2025-06-07/2025-06-13,-1.0702320371698366,4.211587,stop,7.41217,-1.075448278989093,1,-1.075448278989093,1
2025-06-09,LZMH,TRAIN,2025-06-07/2025-06-13,-1.0641335432750307,4.6059237,stop,24.84431,-1.0646431739812703,1,-1.0646431739812703,1
2025-06-10,NA,TRAIN,2025-06-07/2025-06-13,-1.1701597817675478,3.2963004,stop,11.34393,-1.1869411416802256,1,-1.1869411416802256,1
2025-06-10,RKLX,TRAIN,2025-06-07/2025-06-13,-1.06197656057378,4.7636786,stop,41.88528,-1.065994648110516,1,-1.065994648110516,1
2025-06-10,RYET,TRAIN,2025-06-07/2025-06-13,2.0,3.320342,target,8.93673,0.0,0,0.0,0
2025-06-10,OMSE,TRAIN,2025-06-07/2025-06-13,2.0,1.2751954,target,7.17145,0.0,0,0.0,0
2025-06-11,RYET,TRAIN,2025-06-07/2025-06-13,-1.063170390461686,4.675061,stop,8.45529,-1.064000005795516,1,-1.064000005795516,1
2025-06-11,TAOP,TRAIN,2025-06-07/2025-06-13,-1.6817373613199895,3.1681933,stop,6.97085,-1.7440662153875726,1,-1.7440662153875726,1
2025-06-11,BRLS,TRAIN,2025-06-07/2025-06-13,2.0,1.8691956,target,5.09524,0.0,0,0.0,0
2025-06-11,TWNP,TRAIN,2025-06-07/2025-06-13,2.0,4.0204425,target,6.44929,0.0,0,0.0,0
2025-06-12,HIMZ,TRAIN,2025-06-07/2025-06-13,-0.6592804957830334,5.147852,eod,41.45399,0.0,0,-0.6985311048846131,1
2025-06-12,JBIO,TRAIN,2025-06-07/2025-06-13,-1.1736904145173837,1.7173232,stop,7.05109,0.0,0,0.0,0
2025-06-12,QSG,TRAIN,2025-06-07/2025-06-13,-1.0551585422194465,5.342017,stop,12.09618,-1.0583114761924932,1,-1.0583114761924932,1
2025-06-12,XTIA,TRAIN,2025-06-07/2025-06-13,-1.6206335159937275,3.6553705,stop,5.06515,-1.2074100079493748,1,-1.2074100079493748,1
2025-06-13,AMWD,TRAIN,2025-06-07/2025-06-13,-1.1453540284961712,2.0498245,stop,55.40572,0.0,0,0.0,0
2025-06-13,ASTS,TRAIN,2025-06-07/2025-06-13,2.0,2.2434323,target,37.03076,0.0,0,0.0,0
2025-06-13,RAPP,TRAIN,2025-06-07/2025-06-13,2.0,1.1940838,target,11.17342,0.0,0,0.0,0
2025-06-13,USAR,TRAIN,2025-06-07/2025-06-13,-1.0933091548807254,3.1810281,stop,14.57359,0.0,0,0.0,0
2025-06-16,SORA,TRAIN,2025-06-14/2025-06-20,-1.350623106862889,3.5614624,stop,6.283795,2.0,1,2.0,1
2025-06-16,ZBIO,TRAIN,2025-06-14/2025-06-20,-1.2903443977224642,2.5189679,stop,10.36099,-1.3291955815403942,1,-1.3291955815403942,1
2025-06-16,NA,TRAIN,2025-06-14/2025-06-20,-1.07323016043583,4.041485,stop,10.42117,-2.6594998647614063,1,-2.6594998647614063,1
2025-06-16,KZIA,TRAIN,2025-06-14/2025-06-20,-0.4550226910083837,5.33775,eod,9.3279,-0.4462040977961714,1,-0.4462040977961714,1
2025-06-17,AZ,TRAIN,2025-06-14/2025-06-20,2.0,1.0519681,target,9.29781,0.0,0,0.0,0
2025-06-17,IMNM,TRAIN,2025-06-14/2025-06-20,-1.0615918788569576,4.7929587,stop,9.56862,-1.0641136356592358,1,-1.0641136356592358,1
2025-06-17,NAKA,TRAIN,2025-06-14/2025-06-20,-0.612575960754924,5.452628,eod,15.13527,0.0,0,-0.6488351862997733,1
2025-06-17,ARCX,TRAIN,2025-06-14/2025-06-20,-1.0665214359406388,4.443029,stop,20.27063,0.0,0,0.0,0
2025-06-18,ASST,TRAIN,2025-06-14/2025-06-20,-1.0582391628524754,5.064219,stop,5.45632,-1.0617692321837606,1,-1.0617692321837606,1
2025-06-18,FTRK,TRAIN,2025-06-14/2025-06-20,-1.0815752644623664,3.63305,stop,6.29884,0.0,0,0.0,0
2025-06-18,LZMH,TRAIN,2025-06-14/2025-06-20,2.0,4.179489,target,15.97779,2.0,1,2.0,1
2025-06-18,RUN,TRAIN,2025-06-14/2025-06-20,1.0477668212633295,4.956411,eod,5.79734,1.1794074184702397,1,1.1794074184702397,1
2025-06-20,NEGG,TRAIN,2025-06-14/2025-06-20,-1.174100595408498,1.7132999,stop,11.31384,-1.210499987566236,1,-1.210499987566236,1
2025-06-20,QSG,TRAIN,2025-06-14/2025-06-20,-1.03225885569746,9.02016,stop,13.53047,0.0,0,0.0,0
2025-06-20,RITR,TRAIN,2025-06-14/2025-06-20,-1.0687287012606483,4.302389,stop,5.24569,-1.0737142894378697,1,-1.0737142894378697,1
2025-06-20,AMZE,TRAIN,2025-06-14/2025-06-20,0.0546163331722573,13.150068,eod,10.62177,0.07920879249681223,1,0.07920879249681223,1
2025-06-23,SLSN,TRAIN,2025-06-21/2025-06-27,-1.2151653066851231,1.8300186,stop,5.22563,-1.256812484805443,1,-1.256812484805443,1
2025-06-23,SST,TRAIN,2025-06-21/2025-06-27,2.0,5.362447,target,9.57865,0.0,0,0.0,0
2025-06-23,SGMT,TRAIN,2025-06-21/2025-06-27,-1.1064642603411992,2.791625,stop,8.74616,0.0,0,0.0,0
2025-06-23,WHLR,TRAIN,2025-06-21/2025-06-27,-1.0260269644510966,11.100033,stop,7.2216,-1.0263797474201914,1,-1.0263797474201914,1
2025-06-24,FTRK,TRAIN,2025-06-21/2025-06-27,-1.0819370978306753,3.6171992,stop,6.32893,0.0,0,0.0,0
2025-06-24,RGC,TRAIN,2025-06-21/2025-06-27,2.0,4.758299,target,23.7711,0.0,0,0.0,0
2025-06-24,SWIM,TRAIN,2025-06-21/2025-06-27,0.7921822668442045,5.972247,eod,6.1183,0.0,0,0.0,0
2025-06-24,BOOM,TRAIN,2025-06-21/2025-06-27,-0.4369513932686658,4.6843944,eod,7.75319,0.0,0,-0.48895000222305934,1
2025-06-25,NEGG,TRAIN,2025-06-21/2025-06-27,2.0,1.8536468,target,11.900595,0.0,0,0.0,0
2025-06-25,ZYBT,TRAIN,2025-06-21/2025-06-27,0.7120296649242239,4.87027,eod,7.56262,0.8241827863020887,1,0.8241827863020887,1
2025-06-25,FRME,TRAIN,2025-06-21/2025-06-27,-0.1424155197307908,5.571875,eod,37.36175,-0.093654821963618,1,-0.093654821963618,1
2025-06-25,EYEN,TRAIN,2025-06-21/2025-06-27,2.0,10.5775795,target,9.04706,2.0,1,2.0,1
2025-06-26,EYEN,TRAIN,2025-06-21/2025-06-27,-1.089180294698048,3.3266692,stop,9.57865,-1.0837058825209087,1,-1.0837058825209087,1
2025-06-26,NAKA,TRAIN,2025-06-21/2025-06-27,-1.0759191544378843,3.9001975,stop,14.16236,0.0,0,-1.0678548375257058,1
2025-06-26,PATK,TRAIN,2025-06-21/2025-06-27,0.1375867654947045,5.721607,eod,90.17973,0.20044581825394164,1,0.20044581825394164,1
2025-06-26,JBIO,TRAIN,2025-06-21/2025-06-27,-1.1246701717339205,3.9029438,stop,10.54153,-1.134851301863608,1,-1.134851301863608,1
2025-06-27,LIVE,TRAIN,2025-06-21/2025-06-27,-1.0436895189593836,6.712982,stop,15.7471,-1.0456336638962989,1,-1.0456336638962989,1
2025-06-27,NNNN,TRAIN,2025-06-21/2025-06-27,-1.0428779201691696,6.837158,stop,33.74092,-1.0447479598795644,1,-1.0447479598795644,1
2025-06-27,ZYBT,TRAIN,2025-06-21/2025-06-27,-1.0532334951004694,5.531632,stop,7.07115,0.0,0,0.0,0
2025-06-27,FBRX,TRAIN,2025-06-21/2025-06-27,2.0,4.6681166,target,11.44423,0.0,0,0.0,0
2025-06-30,RYET,TRAIN,2025-06-28/2025-07-04,2.0,3.0550625,target,6.16845,0.0,0,0.0,0
2025-06-30,NNNN,TRAIN,2025-06-28/2025-07-04,-1.113020714294527,2.6311007,stop,31.30363,0.0,0,0.0,0
2025-06-30,RGC,TRAIN,2025-06-28/2025-07-04,-0.2762806000836919,13.420657,eod,17.4522,0.0,0,0.0,0
2025-06-30,NAKA,TRAIN,2025-06-28/2025-07-04,-1.0714791098537868,4.1391234,stop,14.32284,0.0,0,0.0,0
2025-07-01,LCFY,TRAIN,2025-06-28/2025-07-04,2.0,4.8885093,target,6.3189,0.0,0,0.0,0
2025-07-01,ONEG,TRAIN,2025-06-28/2025-07-04,2.0,1.9607843,target,7.8234,0.0,0,0.0,0
2025-07-01,EPSM,TRAIN,2025-06-28/2025-07-04,2.0,4.9714046,target,13.26969,2.0,1,2.0,1
2025-07-01,ZYBT,TRAIN,2025-06-28/2025-07-04,2.0,1.8021313,target,5.98791,0.0,0,0.0,0
2025-07-02,HOOG,TRAIN,2025-06-28/2025-07-04,2.0,2.8498487,target,54.10182,0.0,0,0.0,0
2025-07-02,HOOX,TRAIN,2025-06-28/2025-07-04,2.0,3.1547217,target,85.44557,0.0,0,0.0,0
2025-07-02,QUBX,TRAIN,2025-06-28/2025-07-04,2.0,2.1978261,target,27.91349,0.0,0,0.0,0
2025-07-02,ROBN,TRAIN,2025-06-28/2025-07-04,2.0,4.0018334,target,51.31348,0.0,0,0.0,0
2025-07-03,BGLC,TRAIN,2025-06-28/2025-07-04,2.0,4.246206,target,6.84046,0.0,0,0.0,0
2025-07-03,HSAI,TRAIN,2025-06-28/2025-07-04,2.0,2.078617,target,20.79219,0.0,0,0.0,0
2025-07-03,IONL,TRAIN,2025-06-28/2025-07-04,-1.0939296488334442,3.1602342,stop,52.42681,-1.1035400014225107,1,-1.1035400014225107,1
2025-07-03,IONX,TRAIN,2025-06-28/2025-07-04,-1.1529960804098407,3.0089495,stop,74.54296,-1.1696624128848563,1,-1.1696624128848563,1
2025-07-07,AIRS,TRAIN,2025-07-05/2025-07-11,-0.1534188451712954,3.2532034,eod,5.4162,-0.06749999892388102,1,-0.06749999892388102,1
2025-07-07,COSO,TRAIN,2025-07-05/2025-07-11,2.0,1.4720545,target,21.31375,0.0,0,0.0,0
2025-07-07,NA,TRAIN,2025-07-05/2025-07-11,-1.1106023234455942,2.688117,stop,8.40514,-1.1166081285739353,1,-1.1166081285739353,1
2025-07-07,QBTX,TRAIN,2025-07-05/2025-07-11,-1.1177647508965862,2.5260036,stop,90.25997,0.0,0,-1.7886525741168033,1
2025-07-08,CERO,TRAIN,2025-07-05/2025-07-11,-1.089545466109822,4.54645,stop,8.94676,-1.0865442368817593,1,-1.0865442368817593,1
2025-07-08,CIGL,TRAIN,2025-07-05/2025-07-11,-1.107195542992043,2.7727582,stop,23.85134,2.0,1,2.0,1
2025-07-08,NAMM,TRAIN,2025-07-05/2025-07-11,-1.082322803981578,3.600457,stop,7.57265,-1.3693199616015268,1,-1.3693199616015268,1
2025-07-08,NTRB,TRAIN,2025-07-05/2025-07-11,-1.052620218510811,5.5949035,stop,8.49541,-1.0554792186798474,1,-1.0554792186798474,1
2025-07-09,GRAN,TRAIN,2025-07-05/2025-07-11,2.0,3.0094182,target,5.16545,0.0,0,0.0,0
2025-07-09,MBLY,TRAIN,2025-07-05/2025-07-11,2.0,1.0479292,target,18.69592,0.0,0,0.0,0
2025-07-09,PTHS,TRAIN,2025-07-05/2025-07-11,-1.4829736426600546,3.2078815,stop,19.93964,0.0,0,0.0,0
2025-07-09,EGG,TRAIN,2025-07-05/2025-07-11,2.0,4.4533067,target,6.018,0.0,0,0.0,0
2025-07-10,TCBI,TRAIN,2025-07-05/2025-07-11,0.0846938813716404,6.19397,eod,86.94004,0.05716561090537725,1,0.05716561090537725,1
2025-07-10,RYET,TRAIN,2025-07-05/2025-07-11,2.0,5.6545672,target,11.20351,0.0,0,0.0,0
2025-07-10,EGG,TRAIN,2025-07-05/2025-07-11,-1.0284417308116314,10.189613,stop,8.79631,0.0,0,0.0,0
2025-07-10,NNNN,TRAIN,2025-07-05/2025-07-11,-1.0515711823290594,5.706544,stop,51.96543,-1.232071118368758,1,-1.232071118368758,1
2025-07-11,RKLX,TRAIN,2025-07-05/2025-07-11,2.0,1.2980213,target,68.07361,0.0,0,0.0,0
2025-07-11,RYET,TRAIN,2025-07-05/2025-07-11,2.0,1.6271523,target,15.43617,0.0,0,0.0,0
2025-07-11,SOFX,TRAIN,2025-07-05/2025-07-11,2.0,2.4956498,target,26.86034,0.0,0,0.0,0
2025-07-11,TAOX,TRAIN,2025-07-05/2025-07-11,-1.0754853536719229,3.9223182,stop,8.00394,-1.0815517254652836,1,-1.0815517254652836,1
2025-07-14,MCRB,TRAIN,2025-07-12/2025-07-18,2.0,4.1856136,target,12.60771,0.0,0,0.0,0
2025-07-14,PTHS,TRAIN,2025-07-12/2025-07-18,2.0,4.7072754,target,18.37496,2.0,1,2.0,1
2025-07-14,RGC,TRAIN,2025-07-12/2025-07-18,-1.080548441175732,3.6787941,stop,14.79425,0.0,0,0.0,0
2025-07-14,AMBR,TRAIN,2025-07-12/2025-07-18,2.0,1.2287148,target,8.60574,0.0,0,0.0,0
2025-07-15,ARTL,TRAIN,2025-07-12/2025-07-18,2.0,1.3202978,target,18.60565,0.0,0,0.0,0
2025-07-15,DFSC,TRAIN,2025-07-12/2025-07-18,-1.159270239561633,6.01277,stop,9.79931,-1.16750318417935,1,-1.16750318417935,1
2025-07-15,SDM,TRAIN,2025-07-12/2025-07-18,2.0,3.2961237,target,15.01491,0.0,0,0.0,0
2025-07-15,CUPR,TRAIN,2025-07-12/2025-07-18,0.1535160017053531,10.241574,eod,7.24166,0.18827778621669972,1,0.18827778621669972,1
2025-07-16,SONN,TRAIN,2025-07-12/2025-07-18,-1.1117592648293604,3.5646389,stop,9.79931,0.0,0,0.0,0
2025-07-16,ZENA,TRAIN,2025-07-12/2025-07-18,-1.1085949908938906,2.737349,stop,5.98791,0.0,0,0.0,0
2025-07-16,LIVE,TRAIN,2025-07-12/2025-07-18,-1.0437583931023893,6.7026615,stop,15.06506,-1.0457088225295927,1,-1.0457088225295927,1
2025-07-16,CEPO,TRAIN,2025-07-12/2025-07-18,-1.0593308510002315,4.9725823,stop,14.76416,0.0,0,0.0,0
2025-07-17,MB,TRAIN,2025-07-12/2025-07-18,2.0,3.5051708,target,12.78825,0.0,0,0.0,0
2025-07-17,TRMK,TRAIN,2025-07-12/2025-07-18,0.0460138557856254,3.4081964,eod,38.114,0.07418181959532061,1,0.07418181959532061,1
2025-07-17,GABC,TRAIN,2025-07-12/2025-07-18,0.1124188880844631,8.365519,eod,40.29051,0.08516641883334458,1,0.08516641883334458,1
2025-07-17,MCRB,TRAIN,2025-07-12/2025-07-18,0.0487476524322215,5.8657956,eod,14.01191,0.0,0,0.0,0
2025-07-18,AYRO,TRAIN,2025-07-12/2025-07-18,0.524057906857132,1.3565365,eod,6.6198,0.0,0,0.0,0
2025-07-18,KRRO,TRAIN,2025-07-12/2025-07-18,-1.1141192887650793,2.6059926,stop,13.87149,0.0,0,0.0,0
2025-07-18,CYCC,TRAIN,2025-07-12/2025-07-18,2.0,3.0853975,target,8.25469,0.0,0,0.0,0
2025-07-18,KALA,TRAIN,2025-07-12/2025-07-18,-1.2009249804479525,3.1381567,stop,5.98791,0.0,0,0.0,0
2025-07-21,CORZW,TRAIN,2025-07-19/2025-07-25,-0.5016688426846657,3.7323291,eod,7.28178,0.0,0,0.0,0
2025-07-21,CYCC,TRAIN,2025-07-19/2025-07-25,2.0,1.90103,target,13.10921,0.0,0,0.0,0
2025-07-21,RGTIW,TRAIN,2025-07-19/2025-07-25,-1.4507039726539557,4.601671,stop,6.74016,-1.481896612667906,1,-1.481896612667906,1
2025-07-21,DFSC,TRAIN,2025-07-19/2025-07-25,-1.1042886744331808,2.8493083,stop,8.23463,0.0,0,0.0,0
2025-07-22,COGT,TRAIN,2025-07-19/2025-07-25,0.3952791705049053,2.6335628,eod,12.3369,0.0,0,0.0,0
2025-07-22,GMEU,TRAIN,2025-07-19/2025-07-25,-1.1507514210398504,1.9769171,stop,15.49635,0.0,0,0.0,0
2025-07-22,IVZ,TRAIN,2025-07-19/2025-07-25,2.0,1.2862403,target,20.2606,0.0,0,0.0,0
2025-07-22,RKLB,TRAIN,2025-07-19/2025-07-25,-1.0787019748280111,3.7640204,stop,47.33157,0.0,0,-1.0696485165848117,1
2025-07-23,MSGY,TRAIN,2025-07-19/2025-07-25,-1.1082598327830526,2.7457504,stop,8.17445,0.0,0,0.0,0
2025-07-23,ANPA,TRAIN,2025-07-19/2025-07-25,2.0,5.363012,target,12.04603,2.0,1,2.0,1
2025-07-23,IROH,TRAIN,2025-07-19/2025-07-25,2.0,1.7297882,target,11.18345,0.0,0,0.0,0
2025-07-23,LXU,TRAIN,2025-07-19/2025-07-25,-0.0513064840043161,6.334547,eod,8.61577,-0.004192307691807548,1,-0.004192307691807548,1
2025-07-24,AMZE,TRAIN,2025-07-19/2025-07-25,-1.1476558221566442,2.0180836,stop,5.8174,0.0,0,0.0,0
2025-07-24,EGG,TRAIN,2025-07-19/2025-07-25,2.0,1.319931,target,5.87758,0.0,0,0.0,0
2025-07-24,MB,TRAIN,2025-07-19/2025-07-25,-1.6522913379343216,2.1308777,stop,15.28572,-1.162285715006244,1,-1.162285715006244,1
2025-07-24,OKLL,TRAIN,2025-07-19/2025-07-25,2.0,3.6457577,target,27.19133,0.0,0,0.0,0
2025-07-25,LIMN,TRAIN,2025-07-19/2025-07-25,-1.0634551334368745,4.6543956,stop,8.49541,-1.066099184177937,1,-1.066099184177937,1
2025-07-25,SOUNW,TRAIN,2025-07-19/2025-07-25,-1.090230582418494,3.2883713,stop,5.68701,-1.157823497618407,1,-1.157823497618407,1
2025-07-25,ATHR,TRAIN,2025-07-19/2025-07-25,2.0,5.2281356,target,8.9267,2.0,1,2.0,1
2025-07-25,ANPA,TRAIN,2025-07-19/2025-07-25,2.0,4.1542306,target,25.05494,0.0,0,0.0,0
2025-07-28,KZIA,TRAIN,2025-07-26/2025-08-01,-1.045208252885741,6.492336,stop,9.84946,-1.0472950790073103,1,-1.0472950790073103,1
2025-07-28,NDRA,TRAIN,2025-07-26/2025-08-01,2.0,1.0544125,target,6.6198,2.0,1,2.0,1
2025-07-28,SRPT,TRAIN,2025-07-26/2025-08-01,2.0,2.3883922,target,11.96579,0.0,0,0.0,0
2025-07-28,BGL,TRAIN,2025-07-26/2025-08-01,-1.09885407995582,3.0043843,stop,17.74307,-1.1095624978306662,1,-1.1095624978306662,1
2025-07-29,ANPA,TRAIN,2025-07-26/2025-08-01,2.0,1.7173777,target,26.08803,0.0,0,0.0,0
2025-07-29,FULC,TRAIN,2025-07-26/2025-08-01,2.0,2.7246046,target,7.83343,0.0,0,0.0,0
2025-07-29,HIMZ,TRAIN,2025-07-26/2025-08-01,-1.0761143694235211,3.8903263,stop,28.12412,0.0,0,0.0,0
2025-07-29,OKLL,TRAIN,2025-07-26/2025-08-01,2.0,1.7618506,target,34.18224,0.0,0,0.0,0
2025-07-30,ATXS,TRAIN,2025-07-26/2025-08-01,2.0,3.447552,target,6.66995,0.0,0,0.0,0
2025-07-30,EDN,TRAIN,2025-07-26/2025-08-01,-0.5143193241287934,8.1259575,eod,29.8894,-0.5184208502426055,1,-0.5184208502426055,1
2025-07-30,RAPP,TRAIN,2025-07-26/2025-08-01,-1.267356069747409,2.5620933,stop,15.46626,-1.3024285296742764,1,-1.3024285296742764,1
2025-07-30,YOSH,TRAIN,2025-07-26/2025-08-01,-1.0710399875188503,4.16436,stop,8.79631,-1.0763823495008475,1,-1.0763823495008475,1
2025-07-31,GH,TRAIN,2025-07-26/2025-08-01,-1.2253441940314376,1.9096726,stop,45.32557,-3.4700959327944783,1,-3.4700959327944783,1
2025-07-31,MB,TRAIN,2025-07-26/2025-08-01,2.0,3.4889884,target,14.73407,0.0,0,0.0,0
2025-07-31,PBF,TRAIN,2025-07-26/2025-08-01,-1.0605601124006598,4.873281,stop,24.70389,-1.0643893818254007,1,-1.0643893818254007,1
2025-07-31,WAY,TRAIN,2025-07-26/2025-08-01,0.6477607468511312,4.8869104,eod,35.74692,0.5685722222175754,1,0.5685722222175754,1
2025-08-01,HTOO,TRAIN,2025-07-26/2025-08-01,-1.1184941715554515,2.510583,stop,5.42623,-1.1153571362739039,1,-1.1153571362739039,1
2025-08-01,MBX,TRAIN,2025-07-26/2025-08-01,0.5997573187067937,5.56632,eod,13.28975,0.0,0,0.0,0
2025-08-01,USLM,TRAIN,2025-07-26/2025-08-01,-0.2891829597436051,4.82459,eod,99.87874,-0.3101812874889292,1,-0.3101812874889292,1
2025-08-01,VSAT,TRAIN,2025-07-26/2025-08-01,0.033065352728373,5.0929985,eod,16.47929,0.07049382781228733,1,0.07049382781228733,1
2025-08-04,ARTL,TRAIN,2025-08-02/2025-08-08,-1.050967170709648,5.772877,stop,10.2306,0.0,0,0.0,0
2025-08-04,KALA,TRAIN,2025-08-02/2025-08-08,-1.052414168607556,5.6164837,stop,7.5225,-1.0552500019219926,1,-1.0552500019219926,1
2025-08-04,LBTYK,TRAIN,2025-08-02/2025-08-08,0.5086548139917829,5.4976597,eod,10.77222,0.0,0,0.0,0
2025-08-04,SUPX,TRAIN,2025-08-02/2025-08-08,2.0,3.6167316,target,20.345856,0.0,0,0.0,0
2025-08-05,AHCO,TRAIN,2025-08-02/2025-08-08,2.0,1.2840731,target,9.13733,0.0,0,0.0,0
2025-08-05,RDTL,TRAIN,2025-08-02/2025-08-08,-1.0906280613797736,3.3859131,stop,48.75583,0.0,0,0.0,0
2025-08-05,TAOX,TRAIN,2025-08-02/2025-08-08,-1.0533256429436344,5.522262,stop,6.50947,-1.0539718328113832,1,-1.0539718328113832,1
2025-08-05,NDRA,TRAIN,2025-08-02/2025-08-08,-0.1592676184447578,3.1337361,eod,5.1153,-0.10139999815905434,1,-0.10139999815905434,1
2025-08-06,CVM,TRAIN,2025-08-02/2025-08-08,-1.2052453089367745,2.529548,stop,8.96682,-1.2325004015626473,1,-1.2325004015626473,1
2025-08-06,OSCR,TRAIN,2025-08-02/2025-08-08,0.617547575433661,6.142643,eod,13.86146,0.0,0,0.0,0
2025-08-06,IONZ,TRAIN,2025-08-02/2025-08-08,0.5947278311910287,7.142985,eod,15.615406,0.0,0,0.4638435800659027,1
2025-08-06,CXDO,TRAIN,2025-08-02/2025-08-08,0.0632943992799777,9.737226,eod,5.82743,0.0,0,0.0,0
2025-08-07,HLF,TRAIN,2025-08-02/2025-08-08,-1.059804519833185,4.933847,stop,9.27775,-1.0635348852153645,1,-1.0635348852153645,1
2025-08-07,JOBY,TRAIN,2025-08-02/2025-08-08,-1.0567228264822035,5.197245,stop,18.98679,0.0,0,0.0,0
2025-08-07,LUNR,TRAIN,2025-08-02/2025-08-08,-1.059583861198221,4.9518113,stop,10.5315,0.0,0,-1.0539550166298353,1
2025-08-07,LX,TRAIN,2025-08-02/2025-08-08,-1.286899498493422,1.0420303,stop,6.73013,0.0,0,0.0,0
2025-08-08,DNTH,TRAIN,2025-08-02/2025-08-08,-2.962231480774661,1.0800496,stop,19.20745,-3.2468002836578087,1,-3.2468002836578087,1
2025-08-08,OS,TRAIN,2025-08-02/2025-08-08,-1.0343445709184815,8.487858,stop,22.28666,-1.0333769221294817,1,-1.0333769221294817,1
2025-08-08,PAR,TRAIN,2025-08-02/2025-08-08,-1.0819870162505951,3.6150208,stop,58.20409,0.0,0,0.0,0
2025-08-08,QBTX,TRAIN,2025-08-02/2025-08-08,-1.142483737947532,2.090829,stop,86.50875,0.0,0,0.0,0
2025-08-11,TEMT,TRAIN,2025-08-09/2025-08-15,2.0,3.1776063,target,19.10715,2.0,1,2.0,1
2025-08-11,RAPP,TRAIN,2025-08-09/2025-08-15,2.0,1.8066077,target,14.59365,0.0,0,0.0,0
2025-08-11,EXK,TRAIN,2025-08-09/2025-08-15,0.3972539278394418,4.531792,eod,5.43626,0.0,0,0.29834025371269035,1
