symbol,day,ts,n_quotes,q_ts,nbb,nbo,spread,err
RYET,2025-07-14,2025-07-14T15:43:00+00:00,154,2025-07-14T15:42:57.142659+00:00,4.41,4.48,0.07000000000000028,
BGL,2025-07-14,2025-07-14T19:56:00+00:00,59,2025-07-14T19:55:59.496244+00:00,26.3,27.36,1.0599999999999987,
BGL,2025-07-14,2025-07-14T14:26:00+00:00,110,2025-07-14T14:25:58.331225+00:00,23.68,24.5,0.8200000000000003,
BGL,2025-07-14,2025-07-14T14:27:00+00:00,158,2025-07-14T14:26:59.822550+00:00,25.0,25.69,0.6900000000000013,
BGL,2025-07-14,2025-07-14T14:40:00+00:00,309,2025-07-14T14:39:57.517903+00:00,27.5,27.95,0.4499999999999993,
BGL,2025-07-14,2025-07-14T14:43:00+00:00,320,2025-07-14T14:42:58.768172+00:00,29.5,30.0,0.5,
BGL,2025-07-14,2025-07-14T15:07:00+00:00,180,2025-07-14T15:06:58.506243+00:00,25.25,26.0,0.75,
BGL,2025-07-14,2025-07-14T15:32:00+00:00,49,2025-07-14T15:31:52.810897+00:00,25.02,26.43,1.4100000000000001,
BGL,2025-07-14,2025-07-14T15:02:00+00:00,162,2025-07-14T15:01:57.071602+00:00,24.67,25.09,0.41999999999999815,
BGL,2025-07-14,2025-07-14T15:03:00+00:00,206,2025-07-14T15:02:59.552684+00:00,24.5,24.83,0.3299999999999983,
BGL,2025-07-14,2025-07-14T15:05:00+00:00,222,2025-07-14T15:04:55.340451+00:00,23.5,24.87,1.370000000000001,
BGL,2025-07-14,2025-07-14T15:31:00+00:00,61,2025-07-14T15:30:39.959498+00:00,25.05,26.43,1.379999999999999,
BGL,2025-07-14,2025-07-14T15:01:00+00:00,109,2025-07-14T15:00:55.933820+00:00,26.66,27.4,0.7399999999999984,
SDM,2025-07-15,2025-07-15T19:56:00+00:00,8,2025-07-15T19:55:59.618927+00:00,13.0,14.08,1.08,
NUWE,2025-07-16,2025-07-16T19:56:00+00:00,515,2025-07-16T19:55:59.743129+00:00,15.75,15.76,0.009999999999999787,
NUWE,2025-07-16,2025-07-16T14:02:00+00:00,3152,2025-07-16T14:01:59.965599+00:00,21.4,21.54,0.14000000000000057,
EPSM,2025-07-16,2025-07-16T19:56:00+00:00,64,2025-07-16T19:55:59.643044+00:00,25.1,25.4,0.29999999999999716,
EPSM,2025-07-16,2025-07-16T16:45:00+00:00,22,2025-07-16T16:44:13.076499+00:00,22.0,23.0,1.0,
EPSM,2025-07-16,2025-07-16T16:52:00+00:00,27,2025-07-16T16:51:51.034488+00:00,22.05,23.0,0.9499999999999993,
EPSM,2025-07-16,2025-07-16T16:03:00+00:00,27,2025-07-16T16:02:36.835743+00:00,20.0,21.8,1.8000000000000007,
EPSM,2025-07-16,2025-07-16T16:06:00+00:00,78,2025-07-16T16:05:58.027277+00:00,19.45,20.0,0.5500000000000007,
TRON,2025-07-17,2025-07-17T19:56:00+00:00,492,2025-07-17T19:55:59.024965+00:00,10.69,10.75,0.0600000000000005,
TRON,2025-07-17,2025-07-17T13:45:00+00:00,456,2025-07-17T13:44:59.684346+00:00,11.07,11.26,0.1899999999999995,
TRON,2025-07-17,2025-07-17T14:13:00+00:00,589,2025-07-17T14:12:59.990094+00:00,8.97,8.99,0.019999999999999574,
YHC,2025-07-17,2025-07-17T19:56:00+00:00,246,2025-07-17T19:55:59.785989+00:00,6.53,6.59,0.05999999999999961,
YHC,2025-07-17,2025-07-17T14:32:00+00:00,172,2025-07-17T14:31:59.527647+00:00,6.23,6.28,0.04999999999999982,
YHC,2025-07-17,2025-07-17T14:34:00+00:00,372,2025-07-17T14:33:56.122927+00:00,6.2,6.32,0.1200000000000001,
YHC,2025-07-17,2025-07-17T14:36:00+00:00,479,2025-07-17T14:35:58.019475+00:00,6.22,6.25,0.03000000000000025,
YHC,2025-07-17,2025-07-17T17:43:00+00:00,352,2025-07-17T17:42:53.464119+00:00,6.35,6.5,0.15000000000000036,
PTNM,2025-07-17,2025-07-17T19:56:00+00:00,189,2025-07-17T19:55:30.859491+00:00,6.61,6.94,0.33000000000000007,
PTNM,2025-07-17,2025-07-17T13:52:00+00:00,86,2025-07-17T13:47:26.877857+00:00,10.44,11.71,1.2700000000000014,
PTNM,2025-07-17,2025-07-17T14:01:00+00:00,62,2025-07-17T13:56:25.194901+00:00,11.17,11.51,0.33999999999999986,
PTNM,2025-07-17,2025-07-17T14:24:00+00:00,200,2025-07-17T14:23:59.501961+00:00,9.52,9.92,0.40000000000000036,
PTNM,2025-07-17,2025-07-17T14:12:00+00:00,313,2025-07-17T14:11:57.811750+00:00,9.27,9.49,0.22000000000000064,
PTNM,2025-07-17,2025-07-17T14:08:00+00:00,346,2025-07-17T14:07:53.171266+00:00,9.9,10.21,0.3100000000000005,
PTNM,2025-07-17,2025-07-17T14:33:00+00:00,137,2025-07-17T14:32:51.700720+00:00,8.79,9.0,0.21000000000000085,
PTNM,2025-07-17,2025-07-17T14:03:00+00:00,93,2025-07-17T14:02:55.278401+00:00,10.6,11.15,0.5500000000000007,
PTNM,2025-07-17,2025-07-17T14:04:00+00:00,182,2025-07-17T14:03:59.758444+00:00,9.96,10.58,0.6199999999999992,
PTNM,2025-07-17,2025-07-17T14:10:00+00:00,231,2025-07-17T14:09:59.409830+00:00,9.7,9.81,0.11000000000000121,
PTNM,2025-07-17,2025-07-17T14:11:00+00:00,217,2025-07-17T14:10:59.630580+00:00,9.51,9.7,0.1899999999999995,
PTNM,2025-07-17,2025-07-17T15:21:00+00:00,0,,,,,no_quote_at_or_before_exit
PTNM,2025-07-17,2025-07-17T15:31:00+00:00,0,,,,,no_quote_at_or_before_exit
PTNM,2025-07-17,2025-07-17T15:01:00+00:00,347,2025-07-17T15:00:59.124656+00:00,6.8,6.88,0.08000000000000007,
PTNM,2025-07-17,2025-07-17T15:32:00+00:00,34,2025-07-17T15:31:59.639099+00:00,5.43,5.69,0.2600000000000007,
PTNM,2025-07-17,2025-07-17T15:44:00+00:00,335,2025-07-17T15:43:54.998611+00:00,6.81,7.0,0.1900000000000004,
PTNM,2025-07-17,2025-07-17T17:11:00+00:00,79,2025-07-17T17:10:47.445054+00:00,6.43,6.79,0.3600000000000003,
SRPT,2025-07-18,2025-07-18T17:03:00+00:00,5066,2025-07-18T17:02:59.912028+00:00,13.68,13.72,0.040000000000000924,
SRPT,2025-07-18,2025-07-18T17:28:00+00:00,8443,2025-07-18T17:27:59.671838+00:00,13.32,13.35,0.02999999999999936,
SRPT,2025-07-18,2025-07-18T19:56:00+00:00,4056,2025-07-18T19:55:59.662170+00:00,14.13,14.14,0.009999999999999787,
SRPT,2025-07-18,2025-07-18T17:02:00+00:00,1918,2025-07-18T16:57:26.242923+00:00,14.06,14.63,0.5700000000000003,
SRPT,2025-07-18,2025-07-18T17:09:00+00:00,17429,2025-07-18T17:08:59.893849+00:00,14.75,14.79,0.03999999999999915,
SRPT,2025-07-18,2025-07-18T17:34:00+00:00,21340,2025-07-18T17:33:59.601815+00:00,13.1,13.11,0.009999999999999787,
SRPT,2025-07-18,2025-07-18T17:30:00+00:00,15273,2025-07-18T17:29:59.852212+00:00,12.9,12.91,0.009999999999999787,
SOGP,2025-07-18,2025-07-18T19:57:00+00:00,3,2025-07-18T19:54:17.264271+00:00,5.05,5.29,0.2400000000000002,
SOGP,2025-07-18,2025-07-18T16:15:00+00:00,181,2025-07-18T16:14:59.307777+00:00,4.75,4.99,0.2400000000000002,
RITR,2025-07-18,2025-07-18T16:01:00+00:00,121,2025-07-18T16:00:59.582695+00:00,4.6,4.92,0.3200000000000003,
RITR,2025-07-18,2025-07-18T16:26:00+00:00,48,2025-07-18T16:24:37.185489+00:00,4.82,4.99,0.16999999999999993,
RITR,2025-07-18,2025-07-18T19:56:00+00:00,153,2025-07-18T19:55:55.557888+00:00,4.0,4.08,0.08000000000000007,
RITR,2025-07-18,2025-07-18T16:53:00+00:00,46,2025-07-18T16:52:25.598166+00:00,4.5,4.6,0.09999999999999964,
RITR,2025-07-18,2025-07-18T17:00:00+00:00,49,2025-07-18T16:59:59.815204+00:00,4.42,4.6,0.17999999999999972,
RITR,2025-07-18,2025-07-18T16:07:00+00:00,95,2025-07-18T16:06:47.795784+00:00,4.62,4.8,0.17999999999999972,
RITR,2025-07-18,2025-07-18T16:32:00+00:00,28,2025-07-18T16:31:59.955244+00:00,4.78,4.81,0.02999999999999936,
RITR,2025-07-18,2025-07-18T16:52:00+00:00,50,2025-07-18T16:51:43.700628+00:00,4.5,4.6,0.09999999999999964,
PTNM,2025-07-18,2025-07-18T14:59:00+00:00,398,2025-07-18T14:58:59.837695+00:00,2.28,2.29,0.010000000000000231,
PTNM,2025-07-18,2025-07-18T15:27:00+00:00,0,,,,,no_quote_at_or_before_exit
PTNM,2025-07-18,2025-07-18T19:56:00+00:00,102,2025-07-18T19:55:58.801991+00:00,2.19,2.2,0.010000000000000231,
PTNM,2025-07-18,2025-07-18T14:56:00+00:00,187,2025-07-18T14:55:58.885277+00:00,2.59,2.62,0.03000000000000025,
PTNM,2025-07-18,2025-07-18T14:57:00+00:00,334,2025-07-18T14:56:59.428445+00:00,2.39,2.43,0.040000000000000036,
PTNM,2025-07-18,2025-07-18T15:43:00+00:00,0,,,,,no_quote_at_or_before_exit
PTNM,2025-07-18,2025-07-18T15:59:00+00:00,183,2025-07-18T15:58:59.558693+00:00,2.01,2.03,0.020000000000000018,
PTNM,2025-07-18,2025-07-18T15:45:00+00:00,337,2025-07-18T15:44:59.993532+00:00,1.98,2.0,0.020000000000000018,
PTNM,2025-07-18,2025-07-18T16:23:00+00:00,125,2025-07-18T16:22:59.209377+00:00,2.1,2.12,0.020000000000000018,
ANPA,2025-07-18,2025-07-18T19:56:00+00:00,92,2025-07-18T19:55:50.089727+00:00,7.7,7.85,0.14999999999999947,
ANPA,2025-07-18,2025-07-18T17:04:00+00:00,24,2025-07-18T17:03:59.060030+00:00,7.6,7.8,0.20000000000000018,
ANPA,2025-07-18,2025-07-18T14:21:00+00:00,226,2025-07-18T14:20:59.993469+00:00,6.5,6.9,0.40000000000000036,
ANPA,2025-07-18,2025-07-18T14:23:00+00:00,451,2025-07-18T14:22:59.719920+00:00,7.14,7.32,0.1800000000000006,
REPL,2025-07-22,2025-07-22T13:59:00+00:00,8584,2025-07-22T13:58:59.997601+00:00,3.1,3.11,0.009999999999999787,
REPL,2025-07-22,2025-07-22T14:24:00+00:00,2088,2025-07-22T14:23:59.369031+00:00,3.28,3.29,0.010000000000000231,
REPL,2025-07-22,2025-07-22T19:56:00+00:00,1348,2025-07-22T19:55:59.405118+00:00,2.8,2.81,0.010000000000000231,
REPL,2025-07-22,2025-07-22T13:54:00+00:00,6234,2025-07-22T13:53:59.900065+00:00,3.06,3.07,0.009999999999999787,
REPL,2025-07-22,2025-07-22T13:55:00+00:00,8249,2025-07-22T13:54:59.789707+00:00,3.06,3.07,0.009999999999999787,
REPL,2025-07-22,2025-07-22T13:56:00+00:00,9605,2025-07-22T13:55:59.574350+00:00,3.03,3.04,0.010000000000000231,
GVH,2025-07-22,2025-07-22T13:53:00+00:00,629,2025-07-22T13:52:59.844669+00:00,8.82,8.98,0.16000000000000014,
GVH,2025-07-22,2025-07-22T14:18:00+00:00,167,2025-07-22T14:17:55.849092+00:00,8.69,8.77,0.08000000000000007,
GVH,2025-07-22,2025-07-22T19:56:00+00:00,134,2025-07-22T19:55:49.965391+00:00,7.82,7.85,0.02999999999999936,
GVH,2025-07-22,2025-07-22T13:52:00+00:00,147,2025-07-22T13:47:14.824614+00:00,9.28,9.36,0.08000000000000007,
GVH,2025-07-22,2025-07-22T13:54:00+00:00,937,2025-07-22T13:53:59.550000+00:00,8.9,9.0,0.09999999999999964,
GVH,2025-07-22,2025-07-22T14:08:00+00:00,614,2025-07-22T14:07:56.835267+00:00,8.63,8.66,0.02999999999999936,
GVH,2025-07-22,2025-07-22T13:59:00+00:00,1208,2025-07-22T13:58:58.959294+00:00,8.99,9.06,0.07000000000000028,
GVH,2025-07-22,2025-07-22T14:24:00+00:00,483,2025-07-22T14:23:51.156467+00:00,8.51,8.6,0.08999999999999986,
GVH,2025-07-22,2025-07-22T14:21:00+00:00,263,2025-07-22T14:20:58.997948+00:00,8.5,8.51,0.009999999999999787,
GVH,2025-07-22,2025-07-22T14:45:00+00:00,63,2025-07-22T14:44:51.507272+00:00,8.33,8.34,0.009999999999999787,
GVH,2025-07-22,2025-07-22T14:00:00+00:00,884,2025-07-22T13:59:58.976381+00:00,8.75,8.77,0.019999999999999574,
GVH,2025-07-22,2025-07-22T14:25:00+00:00,486,2025-07-22T14:24:57.379314+00:00,8.44,8.48,0.040000000000000924,
GVH,2025-07-22,2025-07-22T13:55:00+00:00,1454,2025-07-22T13:54:59.938614+00:00,8.75,8.81,0.0600000000000005,
LIMN,2025-07-22,2025-07-22T19:56:00+00:00,66,2025-07-22T19:55:58.038035+00:00,5.8,5.88,0.08000000000000007,
ANPA,2025-07-22,2025-07-22T14:00:00+00:00,18,2025-07-22T13:55:28.638145+00:00,11.54,12.01,0.47000000000000064,
ANPA,2025-07-22,2025-07-22T14:24:00+00:00,6,2025-07-22T14:22:47.646681+00:00,10.9,11.18,0.27999999999999936,
ANPA,2025-07-22,2025-07-22T19:56:00+00:00,112,2025-07-22T19:55:48.765583+00:00,11.47,12.52,1.049999999999999,
ANPA,2025-07-22,2025-07-22T14:07:00+00:00,81,2025-07-22T14:06:29.025671+00:00,11.04,11.19,0.15000000000000036,
ANPA,2025-07-22,2025-07-22T14:34:00+00:00,3,2025-07-22T14:33:14.978179+00:00,10.9,11.2,0.29999999999999893,
ANPA,2025-07-22,2025-07-22T14:09:00+00:00,36,2025-07-22T14:08:45.854752+00:00,10.5,11.03,0.5299999999999994,
MTEN,2025-07-23,2025-07-23T19:56:00+00:00,9,2025-07-23T19:55:58.232393+00:00,16.9,17.2,0.3000000000000007,
MTEN,2025-07-23,2025-07-23T13:45:00+00:00,38,2025-07-23T13:44:49.410225+00:00,15.01,16.2,1.1899999999999995,
MTEN,2025-07-23,2025-07-23T13:48:00+00:00,64,2025-07-23T13:47:30.677111+00:00,15.62,16.5,0.8800000000000008,
MTEN,2025-07-23,2025-07-23T13:49:00+00:00,50,2025-07-23T13:48:42.114921+00:00,16.02,16.5,0.4800000000000004,
SRPT,2025-07-24,2025-07-24T19:17:00+00:00,5460,2025-07-24T19:16:59.958378+00:00,11.61,11.66,0.05000000000000071,
SRPT,2025-07-24,2025-07-24T19:19:00+00:00,13938,2025-07-24T19:18:59.748278+00:00,11.94,11.96,0.02000000000000135,
ANPA,2025-07-24,2025-07-24T19:56:00+00:00,53,2025-07-24T19:55:55.683945+00:00,24.25,25.5,1.25,
ANPA,2025-07-24,2025-07-24T17:16:00+00:00,144,2025-07-24T17:15:46.815141+00:00,23.0,23.6,0.6000000000000014,
ANPA,2025-07-24,2025-07-24T17:19:00+00:00,121,2025-07-24T17:18:58.895301+00:00,23.5,23.99,0.48999999999999844,
TLIH,2025-07-24,2025-07-24T17:14:00+00:00,116,2025-07-24T17:13:46.469694+00:00,4.18,4.3,0.1200000000000001,
TLIH,2025-07-24,2025-07-24T17:40:00+00:00,111,2025-07-24T17:39:46.831762+00:00,4.1,4.42,0.3200000000000003,
TLIH,2025-07-24,2025-07-24T19:56:00+00:00,303,2025-07-24T19:55:56.485607+00:00,1.63,1.69,0.06000000000000005,
TLIH,2025-07-24,2025-07-24T17:13:00+00:00,114,2025-07-24T17:12:59.213467+00:00,4.5,4.55,0.04999999999999982,
TLIH,2025-07-24,2025-07-24T17:16:00+00:00,110,2025-07-24T17:15:22.581893+00:00,4.18,4.2,0.020000000000000462,
TLIH,2025-07-24,2025-07-24T17:38:00+00:00,58,2025-07-24T17:37:49.867996+00:00,4.15,4.44,0.29000000000000004,
TLIH,2025-07-24,2025-07-24T17:17:00+00:00,97,2025-07-24T17:16:56.260750+00:00,4.0,4.19,0.1900000000000004,
TLIH,2025-07-24,2025-07-24T17:43:00+00:00,90,2025-07-24T17:42:02.787676+00:00,4.14,4.39,0.25,
TLIH,2025-07-24,2025-07-24T18:16:00+00:00,43,2025-07-24T18:15:15.840970+00:00,3.96,4.06,0.09999999999999964,
TLIH,2025-07-24,2025-07-24T18:57:00+00:00,0,,,,,no_quote_at_or_before_exit
TLIH,2025-07-24,2025-07-24T19:15:00+00:00,215,2025-07-24T19:14:59.742665+00:00,2.08,2.34,0.2599999999999998,
TLIH,2025-07-24,2025-07-24T18:45:00+00:00,153,2025-07-24T18:44:51.328074+00:00,3.2,3.46,0.2599999999999998,
TLIH,2025-07-24,2025-07-24T18:59:00+00:00,91,2025-07-24T18:58:57.590661+00:00,3.1,3.29,0.18999999999999995,
EPSM,2025-07-28,2025-07-28T19:59:00+00:00,65,2025-07-28T19:58:54.505810+00:00,13.31,13.5,0.1899999999999995,
EPSM,2025-07-28,2025-07-28T15:34:00+00:00,8,2025-07-28T15:33:12.132700+00:00,13.84,14.38,0.5400000000000009,
MCVT,2025-07-29,2025-07-29T19:56:00+00:00,265,2025-07-29T19:55:57.629142+00:00,6.39,6.4,0.010000000000000675,
MCVT,2025-07-29,2025-07-29T14:13:00+00:00,455,2025-07-29T14:12:59.818937+00:00,6.48,6.55,0.0699999999999994,
ANPA,2025-07-30,2025-07-30T13:56:00+00:00,94,2025-07-30T13:55:33.285101+00:00,33.6,34.85,1.25,
ANPA,2025-07-30,2025-07-30T14:22:00+00:00,11,2025-07-30T14:18:21.228598+00:00,37.5,38.32,0.8200000000000003,
ANPA,2025-07-30,2025-07-30T19:57:00+00:00,15,2025-07-30T19:53:36.202879+00:00,34.24,35.3,1.0599999999999952,
ANPA,2025-07-30,2025-07-30T14:06:00+00:00,91,2025-07-30T14:05:57.709859+00:00,38.0,40.5,2.5,
ANPA,2025-07-30,2025-07-30T14:45:00+00:00,4,2025-07-30T14:44:39.531045+00:00,36.69,37.0,0.3100000000000023,
VWAV,2025-07-30,2025-07-30T19:56:00+00:00,116,2025-07-30T19:55:52.045657+00:00,8.61,8.64,0.030000000000001137,
VWAV,2025-07-30,2025-07-30T13:48:00+00:00,1573,2025-07-30T13:47:59.942250+00:00,8.53,8.63,0.10000000000000142,
VWAV,2025-07-30,2025-07-30T13:51:00+00:00,3187,2025-07-30T13:50:59.752717+00:00,9.12,9.15,0.030000000000001137,
VWAV,2025-07-30,2025-07-30T15:15:00+00:00,4174,2025-07-30T15:14:59.599922+00:00,8.43,8.47,0.040000000000000924,
VWAV,2025-07-30,2025-07-30T15:40:00+00:00,945,2025-07-30T15:39:54.612318+00:00,8.31,8.34,0.02999999999999936,
VWAV,2025-07-30,2025-07-30T15:10:00+00:00,1571,2025-07-30T15:09:59.751257+00:00,8.84,8.9,0.0600000000000005,
VWAV,2025-07-30,2025-07-30T15:11:00+00:00,3361,2025-07-30T15:10:59.460115+00:00,8.55,8.6,0.049999999999998934,
SLXN,2025-07-31,2025-07-31T14:33:00+00:00,785,2025-07-31T14:32:57.833057+00:00,18.49,18.79,0.3000000000000007,
SLXN,2025-07-31,2025-07-31T14:58:00+00:00,1143,2025-07-31T14:57:58.954195+00:00,16.89,17.0,0.10999999999999943,
SLXN,2025-07-31,2025-07-31T19:56:00+00:00,95,2025-07-31T19:55:55.696440+00:00,14.61,15.0,0.39000000000000057,
SLXN,2025-07-31,2025-07-31T14:32:00+00:00,53,2025-07-31T14:27:10.800914+00:00,19.5,19.61,0.10999999999999943,
SLXN,2025-07-31,2025-07-31T14:39:00+00:00,369,2025-07-31T14:34:58.675602+00:00,17.42,17.45,0.029999999999997584,
SLXN,2025-07-31,2025-07-31T15:04:00+00:00,34,2025-07-31T15:03:59.494520+00:00,16.0,16.3,0.3000000000000007,
SLXN,2025-07-31,2025-07-31T14:34:00+00:00,1086,2025-07-31T14:33:59.910401+00:00,18.76,18.91,0.14999999999999858,
SLXN,2025-07-31,2025-07-31T14:46:00+00:00,822,2025-07-31T14:45:59.762525+00:00,16.0,16.46,0.46000000000000085,
SLXN,2025-07-31,2025-07-31T15:11:00+00:00,437,2025-07-31T15:10:58.061749+00:00,14.11,14.46,0.3500000000000014,
SLXN,2025-07-31,2025-07-31T14:41:00+00:00,411,2025-07-31T14:40:59.120076+00:00,16.18,16.6,0.4200000000000017,
SLXN,2025-07-31,2025-07-31T14:44:00+00:00,788,2025-07-31T14:43:55.434551+00:00,16.41,16.59,0.17999999999999972,
LIMN,2025-08-04,2025-08-04T19:56:00+00:00,13,2025-08-04T19:53:48.373186+00:00,5.07,5.17,0.09999999999999964,
DYN,2025-08-06,2025-08-06T15:31:00+00:00,14286,2025-08-06T15:30:59.759901+00:00,11.8,11.86,0.05999999999999872,
DYN,2025-08-06,2025-08-06T15:56:00+00:00,2266,2025-08-06T15:55:59.928415+00:00,11.49,11.55,0.0600000000000005,
DYN,2025-08-06,2025-08-06T19:56:00+00:00,2660,2025-08-06T19:55:59.671682+00:00,11.58,11.59,0.009999999999999787,
DYN,2025-08-06,2025-08-06T15:26:00+00:00,5359,2025-08-06T15:25:59.993015+00:00,12.19,12.24,0.05000000000000071,
DYN,2025-08-06,2025-08-06T15:28:00+00:00,15735,2025-08-06T15:27:59.767413+00:00,12.21,12.24,0.02999999999999936,
DYN,2025-08-06,2025-08-06T15:29:00+00:00,17576,2025-08-06T15:28:59.985258+00:00,11.7,11.74,0.040000000000000924,
RNA,2025-08-06,2025-08-06T19:56:00+00:00,2182,2025-08-06T19:55:59.997056+00:00,47.92,47.98,0.05999999999999517,
RNA,2025-08-06,2025-08-06T15:44:00+00:00,1898,2025-08-06T15:43:59.970347+00:00,46.12,46.34,0.22000000000000597,
RNA,2025-08-06,2025-08-06T16:01:00+00:00,1384,2025-08-06T16:00:54.775612+00:00,46.63,46.74,0.10999999999999943,
SDM,2025-08-06,2025-08-06T19:19:00+00:00,65,2025-08-06T19:14:34.614629+00:00,9.73,11.26,1.5299999999999994,
SDM,2025-08-06,2025-08-06T19:44:00+00:00,54,2025-08-06T19:43:47.971473+00:00,11.05,11.4,0.34999999999999964,
SDM,2025-08-06,2025-08-06T19:57:00+00:00,108,2025-08-06T19:56:02.779424+00:00,10.4,11.0,0.5999999999999996,
SDM,2025-08-06,2025-08-06T19:21:00+00:00,88,2025-08-06T19:20:57.153640+00:00,10.65,11.3,0.6500000000000004,
LHAI,2025-08-06,2025-08-06T15:40:00+00:00,482,2025-08-06T15:39:59.645230+00:00,5.86,5.93,0.0699999999999994,
LHAI,2025-08-06,2025-08-06T16:05:00+00:00,65,2025-08-06T16:04:40.351578+00:00,6.06,6.11,0.05000000000000071,
LHAI,2025-08-06,2025-08-06T19:56:00+00:00,286,2025-08-06T19:55:46.074272+00:00,7.28,7.34,0.05999999999999961,
LHAI,2025-08-06,2025-08-06T15:41:00+00:00,417,2025-08-06T15:40:59.461662+00:00,5.76,5.8,0.040000000000000036,
MSGY,2025-08-07,2025-08-07T14:04:00+00:00,38,2025-08-07T13:59:31.378961+00:00,8.64,9.39,0.75,
MSGY,2025-08-07,2025-08-07T14:27:00+00:00,21,2025-08-07T14:26:45.892717+00:00,11.0,11.29,0.28999999999999915,
MSGY,2025-08-07,2025-08-07T19:57:00+00:00,10,2025-08-07T19:56:37.490461+00:00,11.3,11.7,0.3999999999999986,
MSGY,2025-08-07,2025-08-07T14:18:00+00:00,0,,,,,no_quote_at_or_before_exit
MSGY,2025-08-07,2025-08-07T14:36:00+00:00,4,2025-08-07T14:32:07.453780+00:00,10.0,10.8,0.8000000000000007,
MSGY,2025-08-07,2025-08-07T14:20:00+00:00,72,2025-08-07T14:19:50.764696+00:00,10.15,11.9,1.75,
GEOS,2025-08-08,2025-08-08T13:52:00+00:00,191,2025-08-08T13:51:58.861109+00:00,12.7,12.79,0.08999999999999986,
GEOS,2025-08-08,2025-08-08T14:17:00+00:00,71,2025-08-08T14:16:47.088932+00:00,13.78,13.93,0.15000000000000036,
GEOS,2025-08-08,2025-08-08T19:56:00+00:00,53,2025-08-08T19:55:51.002166+00:00,14.53,14.64,0.11000000000000121,
GEOS,2025-08-08,2025-08-08T13:47:00+00:00,44,2025-08-08T13:46:50.522416+00:00,13.78,14.0,0.22000000000000064,
GEOS,2025-08-08,2025-08-08T13:48:00+00:00,91,2025-08-08T13:47:59.538762+00:00,13.5,13.98,0.4800000000000004,
GEOS,2025-08-08,2025-08-08T13:50:00+00:00,136,2025-08-08T13:49:42.637511+00:00,13.38,13.97,0.5899999999999999,
GEOS,2025-08-08,2025-08-08T13:51:00+00:00,166,2025-08-08T13:50:58.851196+00:00,13.0,13.26,0.2599999999999998,
GEOS,2025-08-08,2025-08-08T13:53:00+00:00,193,2025-08-08T13:52:50.413940+00:00,12.9,13.25,0.34999999999999964,
GEOS,2025-08-08,2025-08-08T14:18:00+00:00,50,2025-08-08T14:16:47.088932+00:00,13.78,13.93,0.15000000000000036,
NAKA,2025-08-11,2025-08-11T19:56:00+00:00,84,2025-08-11T19:55:06.837088+00:00,14.0,14.13,0.13000000000000078,
JEM,2025-08-11,2025-08-11T19:58:00+00:00,17,2025-08-11T19:57:42.618358+00:00,5.0,5.18,0.17999999999999972,
JEM,2025-08-11,2025-08-11T16:16:00+00:00,209,2025-08-11T16:15:56.992001+00:00,4.6,4.7,0.10000000000000053,
JEM,2025-08-11,2025-08-11T16:30:00+00:00,105,2025-08-11T16:28:56.178563+00:00,4.81,5.0,0.1900000000000004,
JEM,2025-08-11,2025-08-11T16:55:00+00:00,40,2025-08-11T16:54:41.019722+00:00,4.7,5.2,0.5,
JEM,2025-08-11,2025-08-11T16:25:00+00:00,74,2025-08-11T16:24:52.086204+00:00,4.6,5.0,0.40000000000000036,
JEM,2025-08-11,2025-08-11T16:26:00+00:00,108,2025-08-11T16:25:54.616739+00:00,4.64,5.0,0.3600000000000003,
JEM,2025-08-11,2025-08-11T16:33:00+00:00,27,2025-08-11T16:32:49.555040+00:00,4.64,4.81,0.16999999999999993,
JEM,2025-08-11,2025-08-11T16:32:00+00:00,40,2025-08-11T16:28:56.178563+00:00,4.81,5.0,0.1900000000000004,
MENS,2025-08-11,2025-08-11T14:59:00+00:00,0,,,,,no_quote_at_or_before_exit
MENS,2025-08-11,2025-08-11T19:56:00+00:00,107,2025-08-11T19:55:59.159506+00:00,48.5,50.0,1.5,
MENS,2025-08-11,2025-08-11T14:17:00+00:00,5,2025-08-11T14:12:02.164951+00:00,22.0,22.87,0.870000000000001,
MENS,2025-08-11,2025-08-11T15:01:00+00:00,164,2025-08-11T15:00:57.620551+00:00,36.0,38.49,2.490000000000002,
MENS,2025-08-11,2025-08-11T19:27:00+00:00,47,2025-08-11T19:26:43.594623+00:00,43.0,44.33,1.3299999999999983,
MENS,2025-08-11,2025-08-11T19:50:00+00:00,166,2025-08-11T19:49:59.796761+00:00,48.0,48.63,0.6300000000000026,
MENS,2025-08-11,2025-08-11T19:46:00+00:00,64,2025-08-11T19:45:29.334014+00:00,49.02,49.95,0.9299999999999997,
MENS,2025-08-11,2025-08-11T19:47:00+00:00,114,2025-08-11T19:46:51.628097+00:00,47.0,48.84,1.8400000000000034,
MENS,2025-08-11,2025-08-11T19:52:00+00:00,166,2025-08-11T19:51:56.233900+00:00,49.62,51.99,2.3700000000000045,
BTAI,2025-08-12,2025-08-12T19:56:00+00:00,645,2025-08-12T19:55:55.944016+00:00,6.81,6.83,0.020000000000000462,
BTAI,2025-08-12,2025-08-12T15:09:00+00:00,433,2025-08-12T15:08:57.162563+00:00,6.15,6.17,0.019999999999999574,
BTAI,2025-08-12,2025-08-12T15:10:00+00:00,521,2025-08-12T15:09:55.708732+00:00,6.22,6.26,0.040000000000000036,
BTAI,2025-08-12,2025-08-12T15:15:00+00:00,1745,2025-08-12T15:14:54.873556+00:00,6.45,6.46,0.009999999999999787,
