symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl,daily_range_pct,avg_volume_20d,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill,planned_entry
POEL,2026-06-25,10:08:00,20.10,19.33,21.60,5981,11:39:00,20.04,partial+breakeven,2127.32,1.77,False,,0,0.00,34.81,1077148,-0.96,7.04,False,,3,5.61,-0.11,1.00,1.80,0.30,-0.30,0.00,0.00,0.00,1.000,1.065,0.00,0.00,34.81,1.008,1.065,
SNDG,2026-06-25,09:39:00,27.64,26.74,29.54,4262,09:43:00,26.66,stop,-4166.62,-3.54,False,,0,0.00,22.02,745103,1.91,31.68,False,,1,3.07,2.11,0.90,1.80,0.00,-0.30,0.00,0.00,0.00,0.900,1.065,0.20,0.00,35.74,1.500,1.065,
COHH,2026-06-26,10:06:00,13.18,12.76,14.05,11228,10:36:00,12.72,stop,-5078.81,-3.43,False,,0,0.00,15.45,280744,3.12,-6.61,False,,3,4.42,3.37,1.40,2.00,0.00,-0.30,0.30,0.00,0.20,1.400,1.195,0.20,0.00,15.45,1.414,1.195,
LITZ,2026-06-26,09:36:00,18.46,17.99,19.41,15788,09:58:00,18.41,partial+breakeven,3287.57,1.13,False,,0,0.00,10.77,840552,1.58,9.26,False,,1,4.55,1.77,1.50,2.00,0.30,0.00,0.00,0.00,0.20,1.500,1.195,0.00,0.00,15.68,1.900,1.195,
MF,2026-06-26,10:17:00,7.95,7.49,8.72,10967,11:41:00,7.47,stop,-5286.31,-6.06,False,,0,0.00,41.80,2680369,2.94,0.84,False,,3,22.19,4.85,1.70,1.00,0.00,0.30,0.00,0.00,0.20,1.700,1.195,0.20,0.00,41.80,0.039,1.195,
MODD,2026-06-26,09:37:00,4.79,4.55,5.26,2036,09:46:00,4.77,partial+breakeven,224.93,2.31,False,,0,0.00,43.78,50915,5.60,2.91,False,,2,10.48,6.47,1.20,2.00,0.00,-0.30,0.30,0.00,0.00,1.200,1.195,0.20,0.00,15.95,0.352,1.195,
UBXG,2026-06-26,10:17:00,7.95,7.49,8.72,10967,11:41:00,7.47,stop,-5286.31,-6.06,False,,0,0.00,41.80,2680369,2.94,0.84,False,,3,22.19,4.85,1.70,1.00,0.00,0.30,0.00,0.00,0.20,1.700,1.195,0.20,0.00,41.80,0.039,1.195,
AXTU,2026-06-29,10:29:00,6.86,6.48,7.53,15683,12:53:00,7.53,partial+target,8266.07,7.68,False,,0,0.00,25.39,435686,-7.35,-7.98,False,,2,3.02,-5.83,1.50,1.80,0.00,-0.30,0.30,0.30,0.20,1.500,1.790,0.00,0.00,24.60,0.849,1.790,
CBRX,2026-06-29,10:36:00,14.07,13.75,14.69,6608,11:05:00,13.71,stop,-2387.14,-2.57,False,,0,0.00,41.37,165235,5.50,3.02,False,,2,3.71,5.88,1.50,2.00,0.00,0.00,0.00,0.30,0.00,1.500,1.790,0.20,0.00,17.10,2.112,1.790,
EVMN,2026-06-29,10:16:00,17.52,17.06,18.44,20000,10:25:00,17.01,stop,-10166.60,-2.90,False,,0,0.00,22.16,562375,2.55,-32.21,False,,3,5.82,3.03,2.10,2.00,0.30,0.00,0.30,0.30,0.00,2.100,1.790,0.20,0.00,17.08,2.041,1.790,
QBTX,2026-06-29,10:30:00,14.15,13.83,14.60,20000,10:48:00,13.79,stop,-7237.80,-2.56,False,,0,0.00,16.05,2605929,-2.87,2.57,False,,2,3.47,-1.89,1.60,2.00,0.00,0.00,0.30,0.30,0.00,1.600,1.790,0.00,0.00,16.05,0.519,1.790,
RGTU,2026-06-29,10:34:00,18.72,18.15,19.65,10292,10:44:00,18.10,stop,-6469.60,-3.36,False,,0,0.00,15.97,257340,-1.29,3.96,False,,2,3.74,-0.19,1.20,2.00,0.00,-0.30,0.00,0.30,0.20,1.200,1.790,0.00,0.00,15.97,0.928,1.790,
CELZ,2026-06-30,10:43:00,3.64,3.48,4.00,3371,10:47:00,3.46,stop,-584.28,-4.76,False,,0,0.00,244.52,168551,-5.21,222.14,False,,1,8.26,-4.66,1.30,1.00,0.30,-0.30,0.00,0.30,0.00,1.300,1.806,0.00,0.00,448.63,1.414,1.806,
UMAL,2026-06-30,10:18:00,15.98,15.63,16.65,460,10:27:00,16.65,partial+target,235.63,3.21,False,,0,0.00,30.70,23000,12.98,16.38,False,,3,5.53,13.41,2.30,1.00,0.30,0.00,0.30,0.30,0.20,2.300,1.806,0.20,0.00,35.22,0.602,1.806,
