day,symbol,entry_m,split,wk,mo,entry,stop,r_pct,adv20,rr_e1c_stored,why_stored,xm_stored,o_i,h_i,l_i,c_i,v_i,gap_through,gap_through_pct,entry_bar_stop_hit,last_m,n_bars,dv5,vol5,shares_100r,notional_100r,notional_frac_dv5,share_frac_vol5,rr_base,why_base,xm_base,rr_g,why_g,xm_g,entry_g,rpct_g,rr_eb,why_eb,xm_eb,rr_s25,why_s25,xm_s25,rr_s50,why_s50,xm_s50,rr_s100,why_s100,xm_s100,rr_eod10,why_eod10,xm_eod10,rr_all,why_all,xm_all,entry_all,rpct_all,max_gap_min,limit_touch_before_exit,limit_touch_m
2025-09-02,SOGP,571,TRAIN,2025-08-30/2025-09-05,2025-09,12.02597,11.32,5.870379,6960972.5,2.0,target,572,12.7453,12.8,12.2601,12.51,34175.0,1,5.981471764855573,0,959,382,4871377.3065,351032.0,141.64907857274412,1703.4675694434634,0.0003496891047980382,0.00040352184009647015,2.0,target,572,2.0,target,602,12.7453,11.182945870242364,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,572,2.0,target,602,12.7453,11.182945870242364,1,1,572
2025-09-02,SOLT,585,TRAIN,2025-08-30/2025-09-05,2025-09,23.24954,22.1,4.944356,5780014.5,0.4962507,eod,955,22.97,23.32,22.93,23.3,43078.0,0,-1.2023463690034375,0,959,388,3212877.6058000005,138079.0,86.99131826643715,2022.508133688261,0.0006295005231563,0.0006300112129030275,0.4962506741827179,eod,955,0.4962506741827179,eod,955,23.24954,4.944355888331547,0.4962506741827179,eod,955,0.4962506741827179,eod,955,0.4962506741827179,eod,955,0.4962506741827179,eod,955,0.475529342171652,eod,955,0.475529342171652,eod,955,23.24954,4.944355888331547,2,0,-1
2025-09-02,SPAI,591,TRAIN,2025-08-30/2025-09-05,2025-09,6.7201,6.4501,4.0177975,526940.1,-1.0238893,stop,609,6.6202,6.83,6.6202,6.83,1330.0,0,-1.4865850210562415,0,958,117,110078.7436,16051.0,370.37037037036976,2488.925925925922,0.022610413641439144,0.023074597867445628,-1.0238892592592606,stop,609,-1.0238892592592606,stop,609,6.7201,4.017797354206045,-1.0238892592592606,stop,609,-1.059723148148148,stop,609,-1.1194462962962959,stop,609,-1.238892592592592,stop,609,-1.0238892592592606,stop,609,-1.1194462962962959,stop,609,6.7201,4.017797354206045,4,0,-1
2025-09-02,SPCB,593,TRAIN,2025-08-30/2025-09-05,2025-09,8.941745,8.6,3.821905,192611.5,-0.03436773,eod,955,8.95,9.055,8.95,9.055,6033.0,1,0.09231978769244087,0,959,79,24901.525,2755.0,292.6158392953815,2616.4962179402805,0.10507373415645349,0.10621264584224373,-0.034367730325240944,eod,955,-0.05714285714285598,eod,955,8.95,3.9106145251396613,-0.034367730325240944,eod,955,-0.034367730325240944,eod,955,-0.034367730325240944,eod,955,-0.034367730325240944,eod,955,-0.06049832477431687,eod,955,-0.08265714285714011,eod,955,8.95,3.9106145251396613,39,0,-1
2025-09-02,SUIG,589,TRAIN,2025-08-30/2025-09-05,2025-09,6.95079,6.6042,4.9863396,,-1.0190548,stop,816,6.96,6.96,6.96,6.96,104.0,1,0.13250292412805287,0,959,227,29085.5937,4072.0,288.5253469517298,2005.4790963386138,0.0689509424158192,0.070855929997969,-1.019054790963386,stop,816,-1.0185615514333894,stop,816,6.96,5.112068965517246,-1.019054790963386,stop,816,-1.047636977408465,stop,816,-1.09527395481693,stop,816,-1.1905479096338625,stop,816,-1.019054790963386,stop,816,-1.092807757166947,stop,816,6.96,5.112068965517246,7,0,-1
2025-09-02,TEM,660,TRAIN,2025-08-30/2025-09-05,2025-09,76.08758,71.4,6.160769,12053461.0,0.4634417,eod,955,75.74,76.12,75.74,76.12,102605.0,0,-0.45681568529319927,0,959,390,19650878.5974,258379.0,21.332969250658135,1623.1740044969908,8.260058177305886e-05,8.256464051125724e-05,0.463441690595148,eod,955,0.463441690595148,eod,955,76.08758,6.1607689454704655,0.463441690595148,eod,955,0.463441690595148,eod,955,0.463441690595148,eod,955,0.463441690595148,eod,955,0.4467465088595829,eod,955,0.4467465088595829,eod,955,76.08758,6.1607689454704655,1,0,-1
2025-09-02,TEMT,660,TRAIN,2025-08-30/2025-09-05,2025-09,28.54538,25.24,11.579387,1451418.6,0.5293249,eod,955,28.43,28.68,28.43,28.68,3633.0,0,-0.4041985077795518,0,959,350,861748.44,30053.0,30.253707591865354,863.6035796186815,0.0010021527623753882,0.0010066784544593003,0.5293249187687947,eod,955,0.5293249187687947,eod,955,28.54538,11.579386927061412,0.5293249187687947,eod,955,0.5293249187687947,eod,955,0.5293249187687947,eod,955,0.5293249187687947,eod,955,0.5201595580538394,eod,955,0.5201595580538394,eod,955,28.54538,11.579386927061412,3,0,-1
2025-09-02,TLS,598,TRAIN,2025-08-30/2025-09-05,2025-09,6.19854,5.9,4.8162956,2898238.2,1.1772627,eod,955,6.1699,6.2,6.1688,6.2,6900.0,0,-0.46204428784842877,0,959,356,820950.9112,129050.0,334.9634889797012,2076.284584980237,0.002529121481752534,0.0025956101431979946,1.177262678368056,eod,955,1.177262678368056,eod,955,6.19854,4.816295450218923,1.177262678368056,eod,955,1.177262678368056,eod,955,1.177262678368056,eod,955,1.177262678368056,eod,955,1.1553225698398861,eod,955,1.1553225698398861,eod,955,6.19854,4.816295450218923,3,0,-1
2025-09-02,TZUP,585,TRAIN,2025-08-30/2025-09-05,2025-09,5.46635,5.32,2.6772892,1240531.2,-1.0363512,stop,652,5.445,5.6,5.4,5.59,16183.0,0,-0.39057140505089905,0,959,179,43861.104,7743.0,683.2934745473182,3735.121284591733,0.08515794049761567,0.08824660655396076,-1.0363512128459187,stop,652,-1.0363512128459187,stop,652,5.46635,2.6772892332177776,-1.0363512128459187,stop,652,-1.090878032114794,stop,652,-1.181756064229588,stop,652,-1.3635121284591758,stop,652,-1.0363512128459187,stop,652,-1.181756064229588,stop,652,5.46635,2.6772892332177776,6,0,-1
2025-09-02,U,628,TRAIN,2025-08-30/2025-09-05,2025-09,39.52823,37.26,5.7382536,14594911.0,-0.016854553,eod,955,39.48,39.71,39.48,39.69,28564.0,0,-0.12201406437880591,0,959,390,4335764.32,109467.0,44.0872398301759,1742.6905560723542,0.0004019338754262257,0.0004027445698719788,-0.016854551787075654,eod,955,-0.016854551787075654,eod,955,39.52823,5.738253395105226,-0.016854551787075654,eod,955,-0.016854551787075654,eod,955,-0.016854551787075654,eod,955,-0.016854551787075654,eod,955,-0.03426460279601242,eod,955,-0.03426460279601242,eod,955,39.52823,5.738253395105226,1,0,-1
2025-09-02,VREX,731,TRAIN,2025-08-30/2025-09-05,2025-09,11.58465,10.97,5.305728,545010.2,0.041242983,eod,955,11.58,11.615,11.58,11.615,458.0,0,-0.040139322292864765,0,959,174,95207.855,8188.0,162.69421622061355,1884.7555519401308,0.019796219040331606,0.019869835884295743,0.04124298381192479,eod,955,0.04124298381192479,eod,955,11.58465,5.305727838130624,0.04124298381192479,eod,955,0.04124298381192479,eod,955,0.04124298381192479,eod,955,0.04124298381192479,eod,955,0.022354185308712804,eod,955,0.022354185308712804,eod,955,11.58465,5.305727838130624,12,0,-1
2025-09-02,WGMI,585,TRAIN,2025-08-30/2025-09-05,2025-09,30.71186,29.22,4.857602,388778.84,0.46796617,eod,955,30.5482,30.72,30.5482,30.72,1259.0,0,-0.5328885974343445,0,959,342,1148765.23,37079.0,67.03041840387156,2058.6288257611272,0.0017920361549949829,0.0018077730899935696,0.467966163044788,eod,955,0.467966163044788,eod,955,30.71186,4.857602242260816,0.467966163044788,eod,955,0.467966163044788,eod,955,0.467966163044788,eod,955,0.467966163044788,eod,955,0.4469119086241312,eod,955,0.4469119086241312,eod,955,30.71186,4.857602242260816,4,0,-1
2025-09-02,WULF,577,TRAIN,2025-08-30/2025-09-05,2025-09,9.47835,8.97,5.363275,66003910.0,0.17045343,eod,955,9.4,9.4999,9.3901,9.49,210993.0,0,-0.8266206670992315,0,959,390,8240066.9838,878825.0,196.71486180780954,1864.5323104160518,0.00022627635358811145,0.0002238384909484932,0.17045342775646458,eod,955,0.17045342775646458,eod,955,9.47835,5.363275253604267,0.17045342775646458,eod,955,0.17045342775646458,eod,955,0.17045342775646458,eod,955,0.17045342775646458,eod,955,0.15163765122454706,eod,955,0.15163765122454706,eod,955,9.47835,5.363275253604267,1,0,-1
2025-09-02,ZEPP,577,TRAIN,2025-08-30/2025-09-05,2025-09,45.135,41.8122,7.361914,690843.1,0.80504394,eod,955,44.56,46.8,44.5,46.8,29365.0,0,-1.2739559100476305,0,959,296,3376934.7952,71019.0,30.09510051763572,1358.3423618634881,0.00040224121703334216,0.0004237612542789355,0.8050439388467568,eod,955,0.8050439388467568,eod,955,45.135,7.361914257228317,0.8050439388467568,eod,955,0.8050439388467568,eod,955,0.8050439388467568,eod,955,0.8050439388467568,eod,955,0.7906554712892757,eod,955,0.7906554712892757,eod,955,45.135,7.361914257228317,5,0,-1
2025-09-02,ZYBT,582,TRAIN,2025-08-30/2025-09-05,2025-09,9.38808,8.91,5.092415,160693.7,2.0,target,752,9.55,9.57,9.55,9.55,321.0,1,1.7247403089875712,0,959,209,114409.42,11891.0,209.17001338688073,1963.7048192771074,0.017163838600677352,0.01759061587645116,2.0,target,752,2.0,target,752,9.55,6.7015706806282775,2.0,target,752,2.0,target,752,2.0,target,752,2.0,target,752,2.0,target,752,2.0,target,752,9.55,6.7015706806282775,24,1,752
2025-09-03,ALAR,577,TRAIN,2025-08-30/2025-09-05,2025-09,13.73107,13.29,3.2122042,136555.9,2.0,target,854,13.71,14.01,13.7,14.01,1194.0,0,-0.15344761915859761,0,959,100,35115.5,2545.0,226.7213820935444,3113.127168023205,0.08865393253757471,0.08908502243361273,2.0,target,854,2.0,target,854,13.73107,3.212204147236899,2.0,target,854,2.0,target,854,2.0,target,854,2.0,target,854,2.0,target,854,2.0,target,854,13.73107,3.212204147236899,17,1,825
2025-09-03,ATYR,587,TRAIN,2025-08-30/2025-09-05,2025-09,5.66695,5.48,3.2989528,4018111.2,-1.0293126,stop,864,5.65,5.67,5.65,5.665,6851.0,0,-0.29910269192422456,0,959,390,398916.4186,70017.0,534.9023803155939,3031.2650441294545,0.007598747263318218,0.00763960724274953,-1.0293126504412966,stop,864,-1.0293126504412966,stop,864,5.66695,3.298952699423844,-1.0293126504412966,stop,864,-1.0732816261032365,stop,864,-1.1465632522064733,stop,864,-1.2931265044129463,stop,864,-1.0293126504412966,stop,864,-1.1465632522064733,stop,864,5.66695,3.298952699423844,1,0,-1
2025-09-03,AVTX,585,TRAIN,2025-08-30/2025-09-05,2025-09,9.04706,8.73,3.5045638,307320.34,2.0,target,657,9.25,9.25,9.25,9.25,585.0,1,2.24315965628612,0,959,180,23729.79,2549.0,315.3977165205327,2853.4220652242507,0.12024641032323719,0.12373390212653303,2.0,target,657,2.0,target,663,9.25,5.621621621621617,2.0,target,657,2.0,target,657,2.0,target,657,2.0,target,657,2.0,target,657,2.0,target,663,9.25,5.621621621621617,16,1,657
2025-09-03,BUUU,599,TRAIN,2025-08-30/2025-09-05,2025-09,6.71007,6.2679,6.5896482,200545.92,0.5652351,eod,954,6.629,6.8,6.629,6.8,3808.0,0,-1.2081841173043006,0,954,44,28213.3261,4064.0,226.1573602912907,1517.5317185697809,0.05378776373941181,0.055648956764589246,0.5652350905760228,eod_notape,954,0.5652350905760228,eod_notape,954,6.71007,6.5896480960705315,0.5652350905760228,eod_notape,954,0.5652350905760228,eod_notape,954,0.5652350905760228,eod_notape,954,0.5652350905760228,eod_notape,954,0.5494945382997484,eod_notape,954,0.5494945382997484,eod_notape,954,6.71007,6.5896480960705315,86,0,-1
2025-09-03,CORZW,574,TRAIN,2025-08-30/2025-09-05,2025-09,8.00394,7.62,4.7968874,751861.56,-1.0979059,stop,839,8.06,8.06,8.06,8.06,100.0,1,0.7004050505126314,0,959,86,126460.6114,15831.0,260.45736312965573,2084.6851070479765,0.016484857094783718,0.016452363282777823,-1.0979059228004393,stop,839,-1.0854318181818197,stop,839,8.06,5.459057071960302,-1.0979059228004393,stop,839,-1.1275589935927477,stop,839,-1.1769807782466026,stop,839,-1.2758243475543056,stop,839,-1.0979059228004393,stop,839,-1.1544318181818194,stop,839,8.06,5.459057071960302,28,0,-1
2025-09-03,DDC,613,TRAIN,2025-08-30/2025-09-05,2025-09,13.59065,12.8,5.8176026,114028.7,-0.1715677,eod,955,13.595,13.595,13.5,13.5,400.0,1,0.03200729913581668,0,959,70,32992.1,2449.0,126.47821412761661,1718.9211408334927,0.05210099208093734,0.05164484039510683,-0.171567697464112,eod,955,-0.17610062893081835,eod,955,13.595,5.847738139021699,-0.171567697464112,eod,955,-0.171567697464112,eod,955,-0.171567697464112,eod,955,-0.171567697464112,eod,955,-0.18858534117498338,eod,955,-0.1930251572327057,eod,955,13.595,5.847738139021699,45,0,-1
2025-09-03,EFTY,571,TRAIN,2025-08-30/2025-09-05,2025-09,6.8204,6.7,1.7652924,499669.7,2.0,target,574,7.1,7.1,7.1,7.1,125.0,1,4.099466306961452,0,959,107,41942.9905,5996.0,830.5647840531557,5664.784053156143,0.13505913588007376,0.13851981054922544,2.0,target,574,-1.016750000000001,stop,952,7.1,5.633802816901401,2.0,target,574,2.0,target,574,2.0,target,574,2.0,target,574,2.0,target,574,-1.0837500000000004,stop,952,7.1,5.633802816901401,3,1,574
2025-09-03,FGNX,574,TRAIN,2025-08-30/2025-09-05,2025-09,12.17642,11.96,1.7773697,143914.4,2.0,target,575,11.98,12.2,11.73,12.2,1907.0,0,-1.6131178129532353,1,958,81,99102.89980000001,7846.0,462.0645042047883,5626.291470289269,0.0567722183875922,0.058891728805096646,2.0,target,575,2.0,target,575,12.17642,1.7773697030818534,-1.0552629147028936,stop_entry_bar,574,2.0,target,575,2.0,target,575,2.0,target,575,2.0,target,575,-1.2763145735144596,stop_entry_bar,574,12.17642,1.7773697030818534,1,1,575
2025-09-03,GCTK,668,TRAIN,2025-08-30/2025-09-05,2025-09,5.33596,4.9,8.170226,463727.84,-0.5183044,eod,957,5.33,5.34,5.33,5.34,795.0,0,-0.11169499021731477,0,959,152,9739.395,1838.0,229.37884209560528,1223.956326268466,0.12567067320592973,0.12479806425223355,-0.518304431599229,eod,957,-0.518304431599229,eod,957,5.33596,8.170226163614414,-0.518304431599229,eod,957,-0.518304431599229,eod,957,-0.518304431599229,eod,957,-0.518304431599229,eod,957,-0.5300256904303149,eod,957,-0.5300256904303149,eod,957,5.33596,8.170226163614414,18,0,-1
2025-09-03,INHD,572,TRAIN,2025-08-30/2025-09-05,2025-09,5.1153,4.88,4.5999255,13954678.0,-1.0207394,stop,892,5.0345,5.19,5.0,5.17,1248.0,0,-1.579575000488731,0,959,230,64001.1545,12204.0,424.98937526561747,2173.9481512962134,0.033967327125266365,0.03482377706207944,-1.020739481512962,stop,892,-1.020739481512962,stop,892,5.1153,4.599925713056917,-1.020739481512962,stop,892,-1.0518487037824054,stop,892,-1.1036974075648105,stop,892,-1.2073948151296212,stop,892,-1.020739481512962,stop,892,-1.1036974075648105,stop,892,5.1153,4.599925713056917,8,0,-1
2025-09-03,JBIO,585,TRAIN,2025-08-30/2025-09-05,2025-09,7.64286,7.505,1.8037751,103861.2,-1.5254606,stop,926,7.9765,7.9765,7.9765,7.9765,234.0,1,4.365381545651759,0,959,50,6341.33,827.0,725.3735673872051,5543.928623240974,0.8742532912245498,0.877114349924069,-1.525460612215287,stop,926,-1.1536373276776233,stop,926,7.9765,5.9111138970726484,-1.525460612215287,stop,926,-1.6064123023356947,stop,926,-1.7413317858697226,stop,926,-2.0111707529377587,stop,926,-1.525460612215287,stop,926,-1.2167550371155884,stop,926,7.9765,5.9111138970726484,54,0,-1
2025-09-03,KOP,574,TRAIN,2025-08-30/2025-09-05,2025-09,28.40496,27.24,4.1012554,177775.5,-0.30469716,eod,955,28.82,28.82,28.63,28.63,211.0,1,1.4611532633737268,0,959,171,185156.02000000002,6421.0,85.83985716247763,2438.2777091058906,0.013168773605664512,0.013368611923762284,-0.30469715698392924,eod,955,-0.4873417721518979,eod,955,28.82,5.482303955586405,-0.30469715698392924,eod,955,-0.30469715698392924,eod,955,-0.30469715698392924,eod,955,-0.30469715698392924,eod,955,-0.3287752369180045,eod,955,-0.5050949367088601,eod,955,28.82,5.482303955586405,11,0,-1
2025-09-03,KRRO,606,TRAIN,2025-08-30/2025-09-05,2025-09,22.271614,21.12,5.1707745,148364.45,2.0,target,717,22.2,22.56,22.2,22.56,5274.0,0,-0.3215483170640465,0,959,237,106659.52900000001,4655.0,86.83465119388973,1933.947833214951,0.018131974248779506,0.01865406040685064,2.0,target,717,2.0,target,717,22.271614,5.170770290828489,2.0,target,717,2.0,target,717,2.0,target,717,2.0,target,717,2.0,target,717,2.0,target,717,22.271614,5.170770290828489,10,1,717
2025-09-03,LMAT,573,TRAIN,2025-08-30/2025-09-05,2025-09,95.31509,90.87,4.663574,221269.75,-0.20024116,eod,955,95.07,95.7,95.07,95.7,2088.0,0,-0.2571366191859048,0,959,103,155792.945,1644.0,22.49673234962625,2144.2780686105375,0.0137636403792902,0.01368414376497947,-0.20024116497078845,eod,955,-0.20024116497078845,eod,955,95.31509,4.663574256710027,-0.20024116497078845,eod,955,-0.20024116497078845,eod,955,-0.20024116497078845,eod,955,-0.20024116497078845,eod,955,-0.22148370449192328,eod,955,-0.22148370449192328,eod,955,95.31509,4.663574256710027,23,0,-1
2025-09-03,MFH,583,TRAIN,2025-08-30/2025-09-05,2025-09,6.81037,6.58,3.3826356,176162.1,1.7347311,eod,955,6.8,6.9873,6.79,6.9873,1138.0,0,-0.15226779161777726,0,959,96,41885.174999999996,5991.0,434.0842991708995,2956.2746885445185,0.07058045450555045,0.07245606729609405,1.7347310847766662,eod,955,1.7347310847766662,eod,955,6.81037,3.382635598359557,1.7347310847766662,eod,955,1.7347310847766662,eod,955,1.7347310847766662,eod,955,1.7347310847766662,eod,955,1.7034336068064455,eod,955,1.7034336068064455,eod,955,6.81037,3.382635598359557,35,0,-1
2025-09-03,MIMI,571,TRAIN,2025-08-30/2025-09-05,2025-09,6.53956,6.32,3.3574123,882604.3,-1.0287849,stop,590,6.6111,6.75,6.6,6.6157,1855.0,1,1.0939573916288081,0,959,275,67716.4,10066.0,455.45636728001557,2978.4842412096987,0.04398468083373745,0.04524700648519924,-1.0287848424120953,stop,590,-1.0217107523187896,stop,590,6.6111,4.4032006776482,-1.0287848424120953,stop,590,-1.0719621060302407,stop,590,-1.1439242120604853,stop,590,-1.2878484241209704,stop,590,-1.0287848424120953,stop,590,-1.1085537615939542,stop,590,6.6111,4.4032006776482,2,1,582
2025-09-03,MLYS,580,TRAIN,2025-08-30/2025-09-05,2025-09,28.94658,27.08,6.448361,1670791.9,0.17862615,eod,955,28.78,29.0,28.75,28.845,68831.0,0,-0.5754738556333794,0,959,387,13453783.2925,452594.0,53.573915931811044,1550.781643433443,0.00011526732739168973,0.00011837080458824254,0.17862615049984454,eod,955,0.17862615049984454,eod,955,28.94658,6.448361084452818,0.17862615049984454,eod,955,0.17862615049984454,eod,955,0.17862615049984454,eod,955,0.17862615049984454,eod,955,0.16293970791501028,eod,955,0.16293970791501028,eod,955,28.94658,6.448361084452818,2,0,-1
2025-09-03,NUKK,571,TRAIN,2025-08-30/2025-09-05,2025-09,5.36605,5.15,4.026239,9564673.0,-1.0238371,stop,579,5.2399,5.47,5.16,5.36,86973.0,0,-2.3508912514792257,0,959,371,669630.3500000001,125556.0,462.8558204119415,2483.707475121499,0.0037090724384303947,0.0036864492370889605,-1.0238370747512169,stop,579,-1.0238370747512169,stop,579,5.36605,4.026239039889678,-1.0238370747512169,stop,579,-1.0595926868780343,stop,579,-1.1191853737560766,stop,579,-1.2383707475121493,stop,579,-1.0238370747512169,stop,579,-1.1191853737560766,stop,579,5.36605,4.026239039889678,1,0,-1
2025-09-03,OLMA,571,TRAIN,2025-08-30/2025-09-05,2025-09,6.48941,6.37,1.8400748,494495.34,2.0,target,582,6.535,6.775,6.52,6.75,18685.0,1,0.702529197569568,0,959,321,141846.5834,21278.0,837.4507997655121,5434.561594506312,0.038312953786000824,0.03935758998803986,2.0,target,582,-1.0386060606060632,stop,664,6.535,2.52486610558531,2.0,target,582,2.0,target,582,2.0,target,582,2.0,target,582,2.0,target,582,-1.1930303030303053,stop,664,6.535,2.52486610558531,1,1,572
2025-09-03,RAPP,580,TRAIN,2025-08-30/2025-09-05,2025-09,16.41911,15.32,6.69409,215727.55,-1.0139385,stop,628,16.255,16.47,16.255,16.47,430.0,0,-0.9995060633615438,0,959,141,54826.4414,3287.0,90.9827041879339,1493.8550281591474,0.02724698138367863,0.02767955710007116,-1.0139385502815923,stop,628,-1.0139385502815923,stop,628,16.41911,6.69408999635181,-1.0139385502815923,stop,628,-1.0348463757039783,stop,628,-1.0696927514079582,stop,628,-1.1393855028159148,stop,628,-1.0139385502815923,stop,628,-1.0696927514079582,stop,628,16.41911,6.69408999635181,10,0,-1
2025-09-03,RFIL,594,TRAIN,2025-08-30/2025-09-05,2025-09,6.36905,6.11,4.0673256,119322.7,0.022968538,eod,955,6.2331,6.425,6.2331,6.425,4923.0,0,-2.1345412581154077,0,959,151,8826.427599999999,1374.0,386.0258637328711,2458.6180274078424,0.2785518829166902,0.2809504102859324,0.02296853889210716,eod,955,0.02296853889210716,eod,955,6.36905,4.067325582308183,0.02296853889210716,eod,955,0.02296853889210716,eod,955,0.02296853889210716,eod,955,0.02296853889210716,eod,955,-0.0016406099208643072,eod,955,-0.0016406099208643072,eod,955,6.36905,4.067325582308183,15,0,-1
2025-09-03,SMC,575,TRAIN,2025-08-30/2025-09-05,2025-09,22.41705,22.16,1.1466719,102339.85,-1.0862089,stop,828,23.6155,23.6155,22.95,22.95,1000.0,1,5.346153931940201,0,959,71,98524.555,4412.0,389.02937171756537,8720.890877261249,0.08851489740056424,0.08817528824060865,-1.0862089087726106,stop,828,-1.0152250085881136,stop,828,23.6155,6.163324934894457,-1.0862089087726106,stop,828,-1.2155222719315264,stop,828,-1.4310445438630668,stop,828,-1.8620890877261198,stop,828,-1.0862089087726106,stop,828,-1.0761250429405709,stop,828,23.6155,6.163324934894457,29,1,576
2025-09-03,SOGP,571,TRAIN,2025-08-30/2025-09-05,2025-09,21.93561,21.2,3.3534968,7890949.5,2.0,target,574,22.15,23.4999,21.89,23.358,103544.0,1,0.9773605566473886,0,959,367,9341052.16,412347.0,135.94159948885937,2981.9619091638183,0.00031923190857803947,0.00032967767314630487,2.0,target,574,-1.0223157894736845,stop,582,22.15,4.288939051918733,2.0,target,574,2.0,target,574,2.0,target,574,2.0,target,574,2.0,target,574,-1.1115789473684228,stop,582,22.15,4.288939051918733,1,1,572
2025-09-03,TAOX,669,TRAIN,2025-08-30/2025-09-05,2025-09,6.22863,5.92,4.9550223,289808.84,-1.0191815,stop,723,6.2,6.23,6.2,6.23,652.0,0,-0.4596516408905238,0,958,128,22780.874,3697.0,324.01257168778153,2018.1544243916667,0.08858985938782098,0.0876420264235276,-1.0191815442439156,stop,723,-1.0191815442439156,stop,723,6.22863,4.955022211947089,-1.0191815442439156,stop,723,-1.0479538606097893,stop,723,-1.0959077212195842,stop,723,-1.1918154424391656,stop,723,-1.0191815442439156,stop,723,-1.0959077212195842,stop,723,6.22863,4.955022211947089,8,0,-1
2025-09-04,BRZE,740,TRAIN,2025-08-30/2025-09-05,2025-09,27.07097,25.71,5.027415,1275019.5,0.2784999,eod,955,27.07,27.11,27.05,27.07,10911.0,0,-0.00358317415297682,0,959,390,1206556.5338,44740.0,73.47700537116918,1989.09380809276,0.0016485707485485084,0.0016423112510319442,0.2784998934583427,eod,955,0.2784998934583427,eod,955,27.07097,5.027414976264236,0.2784998934583427,eod,955,0.2784998934583427,eod,955,0.2784998934583427,eod,955,0.2784998934583427,eod,955,0.2583304554839555,eod,955,0.2583304554839555,eod,955,27.07097,5.027414976264236,1,0,-1
2025-09-04,CHPT,623,TRAIN,2025-08-30/2025-09-05,2025-09,10.81234,9.41,12.9698105,524278.75,-0.47231057,eod,955,10.75,10.85,10.75,10.83,15641.0,0,-0.5765634451006973,0,959,296,88794.11859999999,8173.0,71.30938288860045,771.0212929817303,0.008683247326943233,0.008724994847497914,-0.4723105666243565,eod,955,-0.4723105666243565,eod,955,10.81234,12.96981042031605,-0.4723105666243565,eod,955,-0.4723105666243565,eod,955,-0.4723105666243565,eod,955,-0.4723105666243565,eod,955,-0.47954846898754905,eod,955,-0.47954846898754905,eod,955,10.81234,12.96981042031605,6,0,-1
2025-09-04,CMCT,589,TRAIN,2025-08-30/2025-09-05,2025-09,7.1645293,7.04,1.7381365,965927.06,2.0,target,590,7.36,7.36,7.35,7.35,301.0,1,2.7283118236392845,0,958,31,12928.304,1767.0,803.0238666723424,5753.288021373291,0.44501490848090286,0.4544560648966284,2.0,target,590,0.6874999999999987,eod,958,7.36,4.347826086956525,2.0,target,590,2.0,target,590,2.0,target,590,2.0,target,590,2.0,target,590,0.6638124999999989,eod,958,7.36,4.347826086956525,1,1,590
2025-09-04,CRWL,768,TRAIN,2025-08-30/2025-09-05,2025-09,26.53938,25.16,5.197484,282233.66,-0.188041,eod,955,26.4764,26.56,26.4764,26.56,743.0,0,-0.23730772911800813,0,959,198,94082.5825,3542.0,72.49633893488372,1924.0078876016746,0.02045020275247732,0.02046762815778761,-0.18804100392930154,eod,955,-0.18804100392930154,eod,955,26.53938,5.197483889977841,-0.18804100392930154,eod,955,-0.18804100392930154,eod,955,-0.18804100392930154,eod,955,-0.18804100392930154,eod,955,-0.20709304180138888,eod,955,-0.20709304180138888,eod,955,26.53938,5.197483889977841,12,0,-1
2025-09-04,FLWS,582,TRAIN,2025-08-30/2025-09-05,2025-09,5.34599,4.75,11.148356,332669.25,-1.00797,stop,589,5.2208,5.39,5.2208,5.31,10442.0,0,-2.341755222138464,0,959,323,222272.11,44598.0,167.7880501350695,896.9932381415802,0.004035563607784981,0.0037622326143564623,-1.007969932381415,stop,589,-1.007969932381415,stop,589,5.34599,11.148356057530965,-1.007969932381415,stop,589,-1.0199248309535394,stop,589,-1.0398496619070785,stop,589,-1.0796993238141586,stop,589,-1.007969932381415,stop,589,-1.0398496619070785,stop,589,5.34599,11.148356057530965,1,0,-1
2025-09-04,GCTK,688,TRAIN,2025-08-30/2025-09-05,2025-09,5.05512,4.71,6.8271375,475294.75,-0.797172,eod,956,5.11,5.19,5.0206,5.0206,3612.0,1,1.0856319929101632,0,959,92,31229.7519,6189.0,289.75428836346805,1464.7426981919346,0.04690215608763561,0.04681762616956989,-0.7971719981455715,eod,956,-0.8249999999999994,eod,956,5.11,7.827788649706465,-0.7971719981455715,eod,956,-0.7971719981455715,eod,956,-0.7971719981455715,eod,956,-0.7971719981455715,eod,956,-0.811022253129346,eod,956,-0.83695,eod,956,5.11,7.827788649706465,40,0,-1
2025-09-04,GIII,572,TRAIN,2025-08-30/2025-09-05,2025-09,27.20136,25.05,7.909016,526190.44,0.2178343,eod,955,26.8099,27.4002,26.78,27.4002,7135.0,0,-1.439119220509566,0,959,350,1159450.2925,43232.0,46.482225197084624,1264.3797411869698,0.0010904993076164752,0.0010751810047438153,0.21783430016361768,eod,955,0.21783430016361768,eod,955,27.20136,7.90901631389019,0.21783430016361768,eod,955,0.21783430016361768,eod,955,0.21783430016361768,eod,955,0.21783430016361768,eod,955,0.20497266845158413,eod,955,0.20497266845158413,eod,955,27.20136,7.90901631389019,4,0,-1
