day,em,xm,symbol,net,wk,split
2025-12-15,579,652,OKLS,2.0,2025-12-13/2025-12-19,TRAIN
2025-12-15,581,946,RKLZ,2.0,2025-12-13/2025-12-19,TRAIN
2025-12-15,592,772,ETHD,2.0,2025-12-13/2025-12-19,TRAIN
2025-12-15,629,955,PLTZ,-0.23521149482696851,2025-12-13/2025-12-19,TRAIN
2025-12-16,571,610,AXTI,-1.376431913363751,2025-12-13/2025-12-19,TRAIN
2025-12-16,571,955,GLIBR,0.20828660551224645,2025-12-13/2025-12-19,TRAIN
2025-12-16,571,797,LB,-1.1733604680671366,2025-12-13/2025-12-19,TRAIN
2025-12-16,571,586,MSOX,2.0,2025-12-13/2025-12-19,TRAIN
2025-12-17,571,618,QCLS,-1.2490820733963153,2025-12-13/2025-12-19,TRAIN
2025-12-17,572,955,ARHS,-0.07328423305717709,2025-12-13/2025-12-19,TRAIN
2025-12-17,578,643,OKLS,2.0,2025-12-13/2025-12-19,TRAIN
2025-12-17,581,955,SG,-0.3258649283760958,2025-12-13/2025-12-19,TRAIN
2025-12-18,571,588,SGML,-1.196328732969573,2025-12-13/2025-12-19,TRAIN
2025-12-18,575,955,WS,-0.11080336147856905,2025-12-13/2025-12-19,TRAIN
2025-12-18,578,955,KMX,-0.6936058195607244,2025-12-13/2025-12-19,TRAIN
2025-12-18,579,900,AMCI,-1.036426855938275,2025-12-13/2025-12-19,TRAIN
2025-12-19,584,955,ATHA,0.08241726761941712,2025-12-13/2025-12-19,TRAIN
2025-12-19,592,685,AHMA,-1.1623902296354294,2025-12-13/2025-12-19,TRAIN
2025-12-19,613,756,LUD,-1.3981675907121782,2025-12-13/2025-12-19,TRAIN
2025-12-19,616,900,VELO,-1.0457141986050544,2025-12-13/2025-12-19,TRAIN
2025-12-22,572,955,FUN,-0.4354277636167788,2025-12-20/2025-12-26,TRAIN
2025-12-22,573,956,OKLS,0.10553758574479294,2025-12-20/2025-12-26,TRAIN
2025-12-22,591,898,FBYD,-1.0321768570706995,2025-12-20/2025-12-26,TRAIN
2025-12-22,595,955,AMPX,-0.822025266072774,2025-12-20/2025-12-26,TRAIN
2025-12-23,573,603,OKLL,-1.1675972613109356,2025-12-20/2025-12-26,TRAIN
2025-12-23,573,602,QUBX,-1.161647493826211,2025-12-20/2025-12-26,TRAIN
2025-12-23,573,900,USAU,-1.0580206649076047,2025-12-20/2025-12-26,TRAIN
2025-12-23,574,869,CIFU,-1.2974176292872135,2025-12-20/2025-12-26,TRAIN
2025-12-24,571,597,QBTZ,2.0,2025-12-20/2025-12-26,TRAIN
2025-12-24,572,588,ASPC,2.0,2025-12-20/2025-12-26,TRAIN
2025-12-24,575,802,CIFU,-1.0866152547074686,2025-12-20/2025-12-26,TRAIN
2025-12-24,590,780,PXED,-1.100078791341371,2025-12-20/2025-12-26,TRAIN
2025-12-26,578,955,BHVN,0.1764125886399597,2025-12-20/2025-12-26,TRAIN
2025-12-26,588,627,GDXD,-1.2070270052415895,2025-12-20/2025-12-26,TRAIN
2025-12-26,596,646,GLSI,2.0,2025-12-20/2025-12-26,TRAIN
2025-12-29,571,955,BKSY,-0.4163482394563684,2025-12-27/2026-01-02,TRAIN
2025-12-29,571,955,CLSX,-0.7599489108915991,2025-12-27/2026-01-02,TRAIN
2025-12-29,571,955,IRE,-0.9124991215975592,2025-12-27/2026-01-02,TRAIN
2025-12-29,571,583,POET,2.0,2025-12-27/2026-01-02,TRAIN
2025-12-30,640,900,AMCI,-1.0688035517170245,2025-12-27/2026-01-02,TRAIN
2025-12-30,777,955,KOLD,-0.1969478629091271,2025-12-27/2026-01-02,TRAIN
2025-12-31,587,955,RKLZ,0.2412132563183414,2025-12-27/2026-01-02,TRAIN
2025-12-31,589,606,FBRX,-1.1801387552418854,2025-12-27/2026-01-02,TRAIN
2025-12-31,589,682,QBTZ,-1.1395078683240822,2025-12-27/2026-01-02,TRAIN
2025-12-31,635,955,OMER,0.03003773002852582,2025-12-27/2026-01-02,TRAIN
2026-01-02,571,955,PNFP,-0.2886072876329138,2025-12-27/2026-01-02,VAL
2026-01-02,572,581,MAZE,-1.2075792595253456,2025-12-27/2026-01-02,VAL
2026-01-02,573,640,RGTZ,-1.184199551692994,2025-12-27/2026-01-02,VAL
2026-01-02,573,631,SMST,-1.181734096788693,2025-12-27/2026-01-02,VAL
2026-01-05,574,583,QBTZ,-1.1568652991006785,2026-01-03/2026-01-09,VAL
2026-01-05,578,637,ASTX,2.0,2026-01-03/2026-01-09,VAL
2026-01-05,581,955,DRIP,0.26026169923467674,2026-01-03/2026-01-09,VAL
2026-01-05,583,955,APPX,0.7102333237003129,2026-01-03/2026-01-09,VAL
2026-01-06,571,575,AXTI,-1.5219160833962362,2026-01-03/2026-01-09,VAL
2026-01-06,572,652,APLX,-1.2018577335298806,2026-01-03/2026-01-09,VAL
2026-01-06,573,600,JOBX,-1.265070645839196,2026-01-03/2026-01-09,VAL
2026-01-06,573,636,QBTX,-1.2346224420624718,2026-01-03/2026-01-09,VAL
2026-01-07,571,593,SMX,2.0,2026-01-03/2026-01-09,VAL
2026-01-07,574,955,OKLL,0.657902983749513,2026-01-03/2026-01-09,VAL
2026-01-07,579,623,NEBX,-1.21459909938264,2026-01-03/2026-01-09,VAL
2026-01-07,580,955,LTBR,0.029361465206318535,2026-01-03/2026-01-09,VAL
2026-01-08,571,955,LNN,0.5208279252456547,2026-01-03/2026-01-09,VAL
2026-01-08,572,587,HELE,-1.1014636578795716,2026-01-03/2026-01-09,VAL
2026-01-08,573,649,BHVN,-1.1817536386709382,2026-01-03/2026-01-09,VAL
2026-01-08,574,581,KRUS,2.0,2026-01-03/2026-01-09,VAL
2026-01-09,573,618,RGTZ,-1.216987511272365,2026-01-03/2026-01-09,VAL
2026-01-09,576,955,LITE,-0.09905672826219404,2026-01-03/2026-01-09,VAL
2026-01-09,578,900,SLP,-1.038202892086883,2026-01-03/2026-01-09,VAL
2026-01-09,580,955,MBWM,-0.5239905596336694,2026-01-03/2026-01-09,VAL
2026-01-12,571,571,OKLL,-1.1975860677640138,2026-01-10/2026-01-16,VAL
2026-01-12,572,581,THH,-1.3477286713753729,2026-01-10/2026-01-16,VAL
2026-01-12,574,955,CRDU,0.6783669509477109,2026-01-10/2026-01-16,VAL
2026-01-12,575,955,BE,0.48724046249723946,2026-01-10/2026-01-16,VAL
2026-01-13,572,955,CNXC,-0.5776954898530977,2026-01-10/2026-01-16,VAL
2026-01-13,573,602,IONZ,2.0,2026-01-10/2026-01-16,VAL
2026-01-13,573,955,RGTZ,1.0840526360681106,2026-01-10/2026-01-16,VAL
2026-01-13,574,955,VNET,-0.7256521242974574,2026-01-10/2026-01-16,VAL
2026-01-14,571,571,NEBX,-1.4178017548671864,2026-01-10/2026-01-16,VAL
2026-01-14,572,599,AHMA,2.0,2026-01-10/2026-01-16,VAL
2026-01-14,573,955,OSS,0.6305820458461273,2026-01-10/2026-01-16,VAL
2026-01-14,574,919,RKLX,2.0,2026-01-10/2026-01-16,VAL
2026-01-15,571,955,ICFI,0.22165725209979742,2026-01-10/2026-01-16,VAL
2026-01-15,573,633,IONZ,2.0,2026-01-10/2026-01-16,VAL
2026-01-15,575,811,ASTX,2.0,2026-01-10/2026-01-16,VAL
2026-01-15,575,632,GLSI,-1.1184976053887976,2026-01-10/2026-01-16,VAL
2026-01-16,571,955,JBHT,-0.47458872405991726,2026-01-10/2026-01-16,VAL
2026-01-16,576,606,QBTZ,-1.2184821968480355,2026-01-10/2026-01-16,VAL
2026-01-16,577,591,RGTZ,-1.1820529324614089,2026-01-10/2026-01-16,VAL
2026-01-16,584,955,HUT,0.6474725912736752,2026-01-10/2026-01-16,VAL
2026-01-20,571,955,ALM,1.6048058103964595,2026-01-17/2026-01-23,VAL
2026-01-20,571,871,ASTX,-1.1280631964476988,2026-01-17/2026-01-23,VAL
2026-01-20,571,574,ONDL,2.0,2026-01-17/2026-01-23,VAL
2026-01-20,571,679,RCAT,2.0,2026-01-17/2026-01-23,VAL
2026-01-21,571,955,LBRX,-0.32498948477478307,2026-01-17/2026-01-23,VAL
2026-01-21,571,589,UMAC,2.0,2026-01-17/2026-01-23,VAL
2026-01-21,575,725,IONZ,2.0,2026-01-17/2026-01-23,VAL
2026-01-21,580,955,QBTZ,0.9456306250898633,2026-01-17/2026-01-23,VAL
2026-01-22,571,955,RYTM,0.30371858582981354,2026-01-17/2026-01-23,VAL
2026-01-22,572,584,BNAI,-1.161121728755665,2026-01-17/2026-01-23,VAL
2026-01-22,572,577,ONDL,-1.2938206824979674,2026-01-17/2026-01-23,VAL
2026-01-22,575,955,TE,0.891030189095511,2026-01-17/2026-01-23,VAL
2026-01-23,571,580,ASTX,-1.3587870255698087,2026-01-17/2026-01-23,VAL
2026-01-23,571,955,OKLS,0.8391808475502317,2026-01-17/2026-01-23,VAL
2026-01-23,579,597,VELO,-1.1637859073034797,2026-01-17/2026-01-23,VAL
2026-01-23,583,721,NTLA,-1.1685026121922208,2026-01-17/2026-01-23,VAL
2026-01-26,573,955,MRTN,-0.5761631202845608,2026-01-24/2026-01-30,VAL
2026-01-26,575,627,IRE,-1.1722900410035364,2026-01-24/2026-01-30,VAL
2026-01-26,575,627,IREX,-1.1771932304109662,2026-01-24/2026-01-30,VAL
2026-01-26,580,955,GRAL,0.3040795047602476,2026-01-24/2026-01-30,VAL
2026-01-27,571,955,USAS,0.4619581408217505,2026-01-24/2026-01-30,VAL
2026-01-27,573,597,HYMC,-1.1673341495162708,2026-01-24/2026-01-30,VAL
2026-01-27,574,591,MOVE,2.0,2026-01-24/2026-01-30,VAL
2026-01-27,575,598,GLSI,-1.178693291899343,2026-01-24/2026-01-30,VAL
2026-01-28,571,573,ALT,-1.1989985098447429,2026-01-24/2026-01-30,VAL
2026-01-28,571,573,OPTX,2.0,2026-01-24/2026-01-30,VAL
2026-01-28,572,607,GEVX,-1.2902779378871994,2026-01-24/2026-01-30,VAL
2026-01-28,574,676,ANPA,-1.2092028932335892,2026-01-24/2026-01-30,VAL
2026-01-29,571,601,NUAI,-1.2406292737041715,2026-01-24/2026-01-30,VAL
2026-01-29,572,955,CMPR,-0.03397013572333811,2026-01-24/2026-01-30,VAL
2026-01-29,572,580,PHGE,2.0,2026-01-24/2026-01-30,VAL
2026-01-29,574,955,TSDD,1.3175186661788576,2026-01-24/2026-01-30,VAL
2026-01-30,571,796,AEVA,-1.2110027671052586,2026-01-24/2026-01-30,VAL
2026-01-30,571,603,ASTS,-1.2325091452307826,2026-01-24/2026-01-30,VAL
2026-01-30,571,603,ASTX,-1.1710597937258393,2026-01-24/2026-01-30,VAL
2026-01-30,571,572,CRMX,2.0,2026-01-24/2026-01-30,VAL
2026-02-02,571,619,AAOI,2.0,2026-01-31/2026-02-06,VAL
2026-02-02,571,955,ARMN,1.0749277885885966,2026-01-31/2026-02-06,VAL
2026-02-02,571,659,ASM,-1.2026995439972945,2026-01-31/2026-02-06,VAL
2026-02-02,571,958,AVL,-0.31427721715752405,2026-01-31/2026-02-06,VAL
2026-02-03,571,572,CATX,-1.2373542167214469,2026-01-31/2026-02-06,VAL
2026-02-03,571,732,HLNE,-1.1442049380569683,2026-01-31/2026-02-06,VAL
2026-02-03,572,600,PAVM,-1.130891076484707,2026-01-31/2026-02-06,VAL
2026-02-03,574,955,FBRX,-0.1173961958825192,2026-01-31/2026-02-06,VAL
2026-02-04,571,574,DOX,-1.2512197729140435,2026-01-31/2026-02-06,VAL
2026-02-04,571,583,FOX,-1.2126948927000338,2026-01-31/2026-02-06,VAL
2026-02-04,574,771,ALM,-1.1686341248577283,2026-01-31/2026-02-06,VAL
2026-02-04,576,596,CRWU,-1.2001902207263069,2026-01-31/2026-02-06,VAL
2026-02-05,571,955,INBX,-0.4959944610121928,2026-01-31/2026-02-06,VAL
2026-02-05,571,572,MMS,-1.28155633627259,2026-01-31/2026-02-06,VAL
2026-02-05,571,955,SYM,0.04190866428067251,2026-01-31/2026-02-06,VAL
2026-02-05,572,786,ROAD,2.0,2026-01-31/2026-02-06,VAL
2026-02-06,571,597,FLS,2.0,2026-01-31/2026-02-06,VAL
2026-02-06,571,576,IREZ,2.0,2026-01-31/2026-02-06,VAL
2026-02-06,572,581,PCTY,-1.204535349160243,2026-01-31/2026-02-06,VAL
2026-02-06,572,590,POWI,-1.2860206159330254,2026-01-31/2026-02-06,VAL
2026-02-09,571,644,APLX,2.0,2026-02-07/2026-02-13,VAL
2026-02-09,571,571,CWVX,-1.41878827281126,2026-02-07/2026-02-13,VAL
2026-02-09,571,572,LABX,2.0,2026-02-07/2026-02-13,VAL
2026-02-09,571,955,VNT,-0.0849571608614943,2026-02-07/2026-02-13,VAL
2026-02-10,571,698,APLX,-1.181062477594366,2026-02-07/2026-02-13,VAL
2026-02-10,571,900,SMX,-1.0406704568277771,2026-02-07/2026-02-13,VAL
2026-02-10,571,955,TRMB,0.00837665615113209,2026-02-07/2026-02-13,VAL
2026-02-10,572,955,RIOX,-0.39963887087580163,2026-02-07/2026-02-13,VAL
2026-02-11,571,637,IONZ,2.0,2026-02-07/2026-02-13,VAL
2026-02-11,571,844,SN,2.0,2026-02-07/2026-02-13,VAL
2026-02-11,571,585,TECX,-1.1584011228312094,2026-02-07/2026-02-13,VAL
2026-02-11,571,637,THC,2.0,2026-02-07/2026-02-13,VAL
2026-02-12,571,583,OKLS,-1.1736630295049764,2026-02-07/2026-02-13,VAL
2026-02-12,571,579,TNET,-1.1435780581040038,2026-02-07/2026-02-13,VAL
2026-02-12,571,686,VRTL,-1.24539467100941,2026-02-07/2026-02-13,VAL
2026-02-12,572,955,KELYA,-0.4599197763718639,2026-02-07/2026-02-13,VAL
2026-02-13,571,926,CAE,-1.184197002769005,2026-02-07/2026-02-13,VAL
2026-02-13,571,955,DXCM,0.6733347361839565,2026-02-07/2026-02-13,VAL
2026-02-13,571,955,FROG,-0.8178362019892796,2026-02-07/2026-02-13,VAL
2026-02-13,571,955,WEN,0.09612041948802152,2026-02-07/2026-02-13,VAL
2026-02-17,571,578,CONL,-1.211777465711319,2026-02-14/2026-02-20,VAL
2026-02-17,571,577,EYPT,2.0,2026-02-14/2026-02-20,VAL
2026-02-17,571,587,HOOG,-1.17355765449187,2026-02-14/2026-02-20,VAL
2026-02-17,571,688,IRON,2.0,2026-02-14/2026-02-20,VAL
2026-02-18,571,824,GKOS,2.0,2026-02-14/2026-02-20,VAL
2026-02-18,574,803,COCO,-1.0919303654915355,2026-02-14/2026-02-20,VAL
2026-02-18,576,718,ATOM,2.0,2026-02-14/2026-02-20,VAL
2026-02-18,576,955,CNK,0.7419792217470521,2026-02-14/2026-02-20,VAL
2026-02-19,571,952,ATOM,2.0,2026-02-14/2026-02-20,VAL
2026-02-19,571,955,ILPT,0.32736165278496254,2026-02-14/2026-02-20,VAL
2026-02-19,572,646,UMAC,2.0,2026-02-14/2026-02-20,VAL
2026-02-19,574,955,SNSE,0.5674726591383609,2026-02-14/2026-02-20,VAL
2026-02-20,571,955,DBX,0.34184103538709626,2026-02-14/2026-02-20,VAL
2026-02-20,571,576,FJET,-1.148424810252667,2026-02-14/2026-02-20,VAL
2026-02-20,571,582,HYMC,2.0,2026-02-14/2026-02-20,VAL
2026-02-20,571,955,RDTL,0.9640996400025708,2026-02-14/2026-02-20,VAL
2026-02-23,571,955,FRPT,1.339931247486814,2026-02-21/2026-02-27,VAL
2026-02-23,571,593,ONDL,2.0,2026-02-21/2026-02-27,VAL
2026-02-23,571,591,OPEN,-1.2868653722837788,2026-02-21/2026-02-27,VAL
2026-02-23,571,576,OPEX,2.0,2026-02-21/2026-02-27,VAL
2026-02-24,571,955,BMRN,-0.18343893778030812,2026-02-21/2026-02-27,VAL
2026-02-24,571,583,PRE,-1.2322666615537992,2026-02-21/2026-02-27,VAL
2026-02-24,571,581,UCTT,2.0,2026-02-21/2026-02-27,VAL
2026-02-24,572,955,DOCN,0.8126304202341532,2026-02-21/2026-02-27,VAL
2026-02-25,571,581,HPQ,-1.2272269749456075,2026-02-21/2026-02-27,VAL
2026-02-25,575,592,OKLS,-1.1667001443862943,2026-02-21/2026-02-27,VAL
2026-02-25,575,955,PCVX,0.2570017703199645,2026-02-21/2026-02-27,VAL
2026-02-25,582,955,IREZ,0.900173439308589,2026-02-21/2026-02-27,VAL
2026-02-26,571,585,CIFU,-1.252698288671658,2026-02-21/2026-02-27,VAL
2026-02-26,571,955,CRGY,0.55949949308765,2026-02-21/2026-02-27,VAL
2026-02-26,571,582,ENVX,-1.1165890776110325,2026-02-21/2026-02-27,VAL
2026-02-26,571,634,LNTH,-1.2903472264635298,2026-02-21/2026-02-27,VAL
2026-02-27,571,955,CPNG,0.20029809559370548,2026-02-21/2026-02-27,VAL
2026-02-27,571,571,FOXF,-1.413812234234929,2026-02-21/2026-02-27,VAL
2026-02-27,571,579,SG,-1.0804119438618474,2026-02-21/2026-02-27,VAL
2026-02-27,571,572,SOUX,-1.2795660622765344,2026-02-21/2026-02-27,VAL
2026-03-02,571,602,AMPX,2.0,2026-02-28/2026-03-06,VAL
2026-03-02,571,584,CRCA,2.0,2026-02-28/2026-03-06,VAL
2026-03-02,571,955,EOSE,0.2669804868607441,2026-02-28/2026-03-06,VAL
2026-03-02,571,955,ERAS,1.1844675634273387,2026-02-28/2026-03-06,VAL
2026-03-03,571,614,ASAN,-1.121241062014682,2026-02-28/2026-03-06,VAL
2026-03-03,571,571,ASTX,-1.3343311003254024,2026-02-28/2026-03-06,VAL
2026-03-03,571,583,LWLG,2.0,2026-02-28/2026-03-06,VAL
2026-03-03,571,628,ODD,-1.2657637714387178,2026-02-28/2026-03-06,VAL
2026-03-04,571,577,CRWD,-1.1913574324949998,2026-02-28/2026-03-06,VAL
2026-03-04,571,577,CRWL,-1.1232597764062735,2026-02-28/2026-03-06,VAL
2026-03-04,571,574,EYE,-1.3457309199883174,2026-02-28/2026-03-06,VAL
2026-03-04,571,626,WIX,2.0,2026-02-28/2026-03-06,VAL
2026-03-05,571,955,CCRN,1.1943758405949636,2026-02-28/2026-03-06,VAL
2026-03-05,571,739,CDIO,-1.1976563468016244,2026-02-28/2026-03-06,VAL
2026-03-05,571,955,EOLS,-0.6438007354316916,2026-02-28/2026-03-06,VAL
2026-03-05,571,579,ICPY,-1.1179374534964606,2026-02-28/2026-03-06,VAL
2026-03-06,571,611,BW,2.0,2026-02-28/2026-03-06,VAL
2026-03-06,571,612,MEOH,-1.1157490172902418,2026-02-28/2026-03-06,VAL
2026-03-06,571,602,ONDL,2.0,2026-02-28/2026-03-06,VAL
2026-03-06,571,601,RCAT,2.0,2026-02-28/2026-03-06,VAL
2026-03-09,571,573,ALG,-1.2908833832326443,2026-03-07/2026-03-13,VAL
2026-03-09,571,955,APPX,0.3517388912746197,2026-03-07/2026-03-13,VAL
2026-03-09,571,581,ASTX,-1.174217420081687,2026-03-07/2026-03-13,VAL
2026-03-09,571,674,EDSA,2.0,2026-03-07/2026-03-13,VAL
2026-03-10,571,955,KSS,-0.8199124920590483,2026-03-07/2026-03-13,VAL
2026-03-10,573,771,RLMD,-1.144854329972749,2026-03-07/2026-03-13,VAL
2026-03-10,575,625,EDSA,-1.0899019121842148,2026-03-07/2026-03-13,VAL
2026-03-10,577,955,CONI,0.28429334661540995,2026-03-07/2026-03-13,VAL
2026-03-11,571,956,BEX,-0.14101144663487258,2026-03-07/2026-03-13,VAL
2026-03-11,571,589,GRPN,-1.1327905850432198,2026-03-07/2026-03-13,VAL
2026-03-11,572,593,PLYX,-1.1181289411528383,2026-03-07/2026-03-13,VAL
2026-03-11,572,955,XPOF,0.446186582638105,2026-03-07/2026-03-13,VAL
2026-03-12,571,955,THR,-0.6209410322864453,2026-03-07/2026-03-13,VAL
2026-03-12,571,574,TSSI,-1.2241637908882053,2026-03-07/2026-03-13,VAL
2026-03-12,572,653,GSIT,-1.4334293134049911,2026-03-07/2026-03-13,VAL
2026-03-12,573,653,HPK,-1.0941993148015419,2026-03-07/2026-03-13,VAL
2026-03-13,571,575,LWLG,-1.1942326331156048,2026-03-07/2026-03-13,VAL
2026-03-13,571,955,MLYS,-0.7414777150993977,2026-03-07/2026-03-13,VAL
2026-03-13,572,579,ABX,-1.1569018724726237,2026-03-07/2026-03-13,VAL
2026-03-13,575,618,TBCH,-1.111433893074659,2026-03-07/2026-03-13,VAL
2026-03-16,573,575,PLYX,2.0,2026-03-14/2026-03-20,VAL
2026-03-16,575,955,BMRN,-0.5953347119214272,2026-03-14/2026-03-20,VAL
2026-03-16,581,955,AMPY,-0.7996223032445056,2026-03-14/2026-03-20,VAL
2026-03-16,589,958,BEZ,-0.09944199350032741,2026-03-14/2026-03-20,VAL
2026-03-17,572,647,TSAT,2.0,2026-03-14/2026-03-20,VAL
2026-03-17,575,615,ASYS,-1.2012012171102286,2026-03-14/2026-03-20,VAL
2026-03-17,576,955,CABO,-0.22667263691779527,2026-03-14/2026-03-20,VAL
2026-03-17,591,950,BNAI,2.0,2026-03-14/2026-03-20,VAL
2026-03-18,571,578,NN,2.0,2026-03-14/2026-03-20,VAL
2026-03-18,571,949,OKLS,2.0,2026-03-14/2026-03-20,VAL
2026-03-18,573,679,HTFL,2.0,2026-03-14/2026-03-20,VAL
2026-03-18,573,591,OKLL,-1.1818694874216051,2026-03-14/2026-03-20,VAL
2026-03-19,571,955,ACN,0.7185368830633289,2026-03-14/2026-03-20,VAL
2026-03-19,571,955,CNTA,-0.4725468407137657,2026-03-14/2026-03-20,VAL
2026-03-19,571,591,HTFL,2.0,2026-03-14/2026-03-20,VAL
2026-03-19,572,612,ACXP,2.0,2026-03-14/2026-03-20,VAL
2026-03-20,571,583,EDSA,2.0,2026-03-14/2026-03-20,VAL
2026-03-20,571,596,KMTS,-1.2841581658015666,2026-03-14/2026-03-20,VAL
2026-03-20,574,653,SWMR,-1.1570263075358829,2026-03-14/2026-03-20,VAL
2026-03-20,580,613,MUU,-1.1640886663398167,2026-03-14/2026-03-20,VAL
2026-03-23,571,955,ARIS,0.4412961796555127,2026-03-21/2026-03-27,VAL
2026-03-23,571,955,ASTN,0.1110234054042782,2026-03-21/2026-03-27,VAL
2026-03-23,571,591,USAS,2.0,2026-03-21/2026-03-27,VAL
2026-03-23,572,584,NCI,-1.154532760090213,2026-03-21/2026-03-27,VAL
2026-03-24,571,955,AXTI,0.7094882583776754,2026-03-21/2026-03-27,VAL
2026-03-24,571,571,CACC,-1.5174146459581803,2026-03-21/2026-03-27,VAL
2026-03-24,571,705,COHX,2.0,2026-03-21/2026-03-27,VAL
2026-03-24,571,609,ONDL,2.0,2026-03-21/2026-03-27,VAL
2026-03-25,573,955,AXTI,-0.4026049789926781,2026-03-21/2026-03-27,VAL
2026-03-25,573,573,NCI,-1.219722182249155,2026-03-21/2026-03-27,VAL
2026-03-25,588,955,WATT,-0.43363749729831347,2026-03-21/2026-03-27,VAL
2026-03-25,606,955,DOCN,0.27426921245085634,2026-03-21/2026-03-27,VAL
2026-03-26,571,612,IESC,-1.1629600585333797,2026-03-21/2026-03-27,VAL
2026-03-26,571,955,SATL,0.3692330677430901,2026-03-21/2026-03-27,VAL
2026-03-26,571,955,TROX,-0.4223910101846986,2026-03-21/2026-03-27,VAL
2026-03-26,576,955,DOO,0.6062265485148608,2026-03-21/2026-03-27,VAL
2026-03-27,571,636,ASTN,2.0,2026-03-21/2026-03-27,VAL
2026-03-27,571,572,LMRI,-1.1578200366483105,2026-03-21/2026-03-27,VAL
2026-03-27,571,912,NAVN,-1.1861682278419523,2026-03-21/2026-03-27,VAL
2026-03-27,571,693,SNXX,2.0,2026-03-21/2026-03-27,VAL
2026-03-30,571,598,ASTN,2.0,2026-03-28/2026-04-03,VAL
2026-03-30,574,633,IREZ,2.0,2026-03-28/2026-04-03,VAL
2026-03-30,574,596,NBIZ,2.0,2026-03-28/2026-04-03,VAL
2026-03-30,577,891,IONZ,2.0,2026-03-28/2026-04-03,VAL
2026-03-31,571,955,AGRO,-0.44255683277910685,2026-03-28/2026-04-03,VAL
2026-03-31,573,614,CRCD,-1.1639144360416882,2026-03-28/2026-04-03,VAL
2026-03-31,580,594,SGML,2.0,2026-03-28/2026-04-03,VAL
2026-03-31,600,955,EEIQ,0.8930024989714468,2026-03-28/2026-04-03,VAL
2026-04-01,571,575,RGC,2.0,2026-03-28/2026-04-03,VAL
2026-04-01,573,576,EEIQ,2.0,2026-03-28/2026-04-03,VAL
2026-04-01,577,955,MNPR,-0.30047202312166665,2026-03-28/2026-04-03,VAL
2026-04-01,578,660,SWMR,-1.1443726360468174,2026-03-28/2026-04-03,VAL
2026-04-02,571,612,AAOI,2.0,2026-03-28/2026-04-03,VAL
2026-04-02,571,612,AAOX,2.0,2026-03-28/2026-04-03,VAL
2026-04-02,571,760,ORIC,2.0,2026-03-28/2026-04-03,VAL
2026-04-02,571,594,PL,2.0,2026-03-28/2026-04-03,VAL
2026-04-06,572,576,SMX,2.0,2026-04-04/2026-04-10,VAL
2026-04-06,573,935,CAR,2.0,2026-04-04/2026-04-10,VAL
2026-04-06,573,606,LUNL,-1.124195785583768,2026-04-04/2026-04-10,VAL
2026-04-06,582,831,SKYQ,2.0,2026-04-04/2026-04-10,VAL
2026-04-07,571,596,APLX,-1.2121227814532112,2026-04-04/2026-04-10,VAL
2026-04-07,571,587,SNXX,-1.1814039310458047,2026-04-04/2026-04-10,VAL
2026-04-07,572,894,AEHR,-1.1494883995225322,2026-04-04/2026-04-10,VAL
2026-04-07,576,955,NBIL,1.5039433895546355,2026-04-04/2026-04-10,VAL
2026-04-08,572,635,CAR,-1.2097414617373725,2026-04-04/2026-04-10,VAL
2026-04-08,573,576,KRUS,-1.2054285841425865,2026-04-04/2026-04-10,VAL
2026-04-08,575,955,GBX,0.4355282716116165,2026-04-04/2026-04-10,VAL
2026-04-08,578,955,PJT,-0.3781340030986907,2026-04-04/2026-04-10,VAL
2026-04-09,571,645,BEX,2.0,2026-04-04/2026-04-10,VAL
2026-04-09,571,956,CRMX,0.23670475957594939,2026-04-04/2026-04-10,VAL
2026-04-09,571,576,FLY,2.0,2026-04-04/2026-04-10,VAL
2026-04-09,571,951,FLYT,-1.1155738737282872,2026-04-04/2026-04-10,VAL
2026-04-10,571,572,CAR,-1.509706008027317,2026-04-04/2026-04-10,VAL
2026-04-10,571,577,NBIL,2.0,2026-04-04/2026-04-10,VAL
2026-04-10,573,620,ELAB,-1.1976563468016244,2026-04-04/2026-04-10,VAL
2026-04-10,573,631,WIX,-1.1582676091316564,2026-04-04/2026-04-10,VAL
2026-04-13,571,959,FLYT,0.6690629234324222,2026-04-11/2026-04-17,VAL
2026-04-13,571,594,NBIG,2.0,2026-04-11/2026-04-17,VAL
2026-04-13,571,595,NEBX,2.0,2026-04-11/2026-04-17,VAL
2026-04-13,571,606,ZNTL,-1.2492095399513032,2026-04-11/2026-04-17,VAL
2026-04-14,575,719,ASTN,2.0,2026-04-11/2026-04-17,VAL
2026-04-14,575,955,RMIX,-0.08573301769887057,2026-04-11/2026-04-17,VAL
2026-04-14,580,630,JTAI,2.0,2026-04-11/2026-04-17,VAL
2026-04-14,650,729,CSHR,2.0,2026-04-11/2026-04-17,VAL
2026-04-15,572,672,BEX,2.0,2026-04-11/2026-04-17,VAL
2026-04-15,573,955,BNTC,0.3881290990716412,2026-04-11/2026-04-17,VAL
2026-04-15,573,955,IOSP,-0.25704632059081484,2026-04-11/2026-04-17,VAL
2026-04-15,573,955,RKLZ,-0.6163826143542155,2026-04-11/2026-04-17,VAL
2026-04-16,571,576,ASTI,-1.2195791582773103,2026-04-11/2026-04-17,VAL
2026-04-16,571,955,CRCD,-0.8980911070786499,2026-04-11/2026-04-17,VAL
2026-04-16,571,636,IREZ,2.0,2026-04-11/2026-04-17,VAL
