day,symbol,entry_m,rr_X0,why_X0,xm_X0,rr_G3,why_G3,xm_G3
2025-10-15,CBIO,630,-0.457142857142858,eod,955,-0.457142857142858,eod,955
2025-10-15,EHTH,577,-1.0161290322580643,stop,634,-1.0161290322580643,stop,634
2025-10-15,EVAX,581,-0.1323529411764703,eod,955,-0.1323529411764703,eod,955
2025-10-15,LAES,577,-1.0226111111111087,stop,580,-1.0226111111111087,stop,580
2025-10-15,MOB,577,-1.0221925133689822,stop,690,-1.0221925133689822,stop,690
2025-10-15,OCC,594,2.0,target,606,3.0967741935484026,eod,959
2025-10-15,PESI,666,-1.0539534883720914,stop,723,-1.0539534883720914,stop,723
2025-10-15,PMI,787,0.4399999999999977,eod,955,0.4399999999999977,eod,955
2025-10-15,SDOT,581,-1.079344262295081,stop,593,-1.079344262295081,stop,593
2025-10-15,SSII,597,-1.0327017543859671,stop,604,-1.0327017543859671,stop,604
2025-10-15,VERI,583,-1.01228125,stop,814,-1.01228125,stop,814
2025-10-16,AQMS,578,-1.0068777292576423,stop,652,-1.0068777292576423,stop,652
2025-10-16,BTQ,577,2.0,target,647,-1.0177812500000014,stop,869
2025-10-16,CBIO,661,1.2111111111111081,eod,955,1.2111111111111081,eod,955
2025-10-16,DXYZ,676,-1.0230299431673584,stop,748,-1.0230299431673584,stop,748
2025-10-16,FEAM,584,-1.0245740740740747,stop,597,-1.0245740740740747,stop,597
2025-10-16,MUX,619,-1.0376349206349227,stop,703,-1.0376349206349227,stop,703
2025-10-16,SBLX,601,-1.018,stop,603,-1.018,stop,603
2025-10-16,SEAT,586,-1.3633097595473824,stop,624,-1.3633097595473824,stop,624
2025-10-16,SLI,577,-1.0133395522388065,stop,645,-1.0133395522388065,stop,645
2025-10-16,SPCB,671,-1.0508139534883736,stop,713,-1.0508139534883736,stop,713
2025-10-17,ARTV,590,-1.0105099999999998,stop,609,-1.0105099999999998,stop,609
2025-10-17,DTIL,598,-1.0194674556213006,stop,623,-1.0194674556213006,stop,623
2025-10-17,GWH,577,-1.0122533133283331,stop,580,-1.0122533133283331,stop,580
2025-10-17,MOB,598,-1.0232903225806458,stop,619,-1.0232903225806458,stop,619
2025-10-20,ANRO,578,2.0,target,584,8.929772727272738,eod,955
2025-10-20,ARAI,584,2.0,target,606,-1.0237087183607874,stop,724
2025-10-20,AXTI,577,-1.0753018867924509,stop,832,-1.0753018867924509,stop,832
2025-10-20,BMNU,600,-1.0392647058823554,stop,615,-1.0392647058823554,stop,615
2025-10-20,CLF,662,-1.0381904761904768,stop,756,-1.0381904761904768,stop,756
2025-10-20,CRMD,738,-1.0468076923076899,stop,787,-1.0468076923076899,stop,787
2025-10-20,FGI,692,0.34999999999999765,eod,955,0.34999999999999765,eod,955
2025-10-20,NB,830,2.0,target,953,1.961236732810345,eod,955
2025-10-20,NUAI,578,-1.0142969569779636,stop,582,-1.0142969569779636,stop,582
2025-10-20,REPL,718,-1.0252709268550289,stop,853,-1.0252709268550289,stop,853
2025-10-20,RXRX,579,2.0,target,594,-0.2631578947368453,eod,955
2025-10-20,SEAT,579,0.4107142857142844,eod,955,0.4107142857142844,eod,955
2025-10-20,TAOX,582,0.09043927648578848,eod,955,0.09043927648578848,eod,955
2025-10-20,TECX,669,-1.0644642857142819,stop,683,-1.0644642857142819,stop,683
2025-10-20,THH,584,0.2580645161290328,eod,955,0.2580645161290328,eod,955
2025-10-20,USAR,831,0.6488805469902165,eod,955,0.6488805469902165,eod,955
2025-10-21,PAL,608,1.1076923076923095,eod,955,1.1076923076923095,eod,955
2025-10-22,BGLC,581,0.18750000000000192,eod,957,0.18750000000000192,eod,957
2025-10-22,BYND,617,-1.006095744680851,stop,678,-1.006095744680851,stop,678
2025-10-22,FGI,584,-1.388366999999998,stop,586,-1.388366999999998,stop,586
2025-10-22,LAW,603,0.32809577254021594,eod,955,0.32809577254021594,eod,955
2025-10-22,QBTZ,613,2.0,target,652,-1.0309062500000012,stop,667
2025-10-22,RYOJ,582,-1.015283824804857,stop,644,-1.015283824804857,stop,644
2025-10-22,VWAV,662,2.0,target,915,1.431617423088633,eod,955
2025-10-23,BCTX,780,0.13953488372093148,eod,956,0.13953488372093148,eod,956
2025-10-23,BDSX,649,-1.0204200323101766,stop,873,-1.0204200323101766,stop,873
2025-10-23,BIOA,602,-1.0240294117647053,stop,612,-1.0240294117647053,stop,612
2025-10-23,HYPD,578,1.2571428571428596,eod,955,1.2571428571428596,eod,955
2025-10-23,IQST,596,-1.0228284066330222,stop,910,-1.0228284066330222,stop,910
2025-10-23,QS,626,-0.8793519476042738,eod,955,-0.8793519476042738,eod,955
2025-10-23,SEAT,640,-0.09259259259259406,eod,955,-0.09259259259259406,eod,955
2025-10-23,STAA,696,0.33333333333333487,eod,955,0.33333333333333487,eod,955
2025-10-23,VELO,581,-1.038600000000001,stop,585,-1.038600000000001,stop,585
2025-10-24,AMDL,579,0.7464712269272552,eod,955,0.7464712269272552,eod,955
2025-10-24,AMPX,720,-0.45283018867924807,eod,955,-0.45283018867924807,eod,955
2025-10-24,CIFR,598,2.0,target,674,2.857999999999997,eod,955
2025-10-24,CRCA,663,2.0,target,790,2.374511571986784,eod,955
2025-10-24,GRND,582,-0.7831325301204823,eod,955,-0.7831325301204823,eod,955
2025-10-24,KOD,579,-1.112731428571428,stop,587,-1.112731428571428,stop,587
2025-10-24,MNTN,579,0.07949790794978982,eod,955,0.07949790794978982,eod,955
2025-10-24,OWLS,580,2.0,target,628,-1.0142407014566532,stop,833
2025-10-24,QUBX,602,-1.0308600000000006,stop,617,-1.0308600000000006,stop,617
2025-10-24,SCLX,609,0.5599999999999989,eod,955,0.5599999999999989,eod,955
2025-10-24,SMU,598,-1.0351864406779647,stop,625,-1.0351864406779647,stop,625
2025-10-24,TAOX,609,-1.0349999999999966,stop,630,-1.0349999999999966,stop,630
2025-10-24,TMQ,592,0.23749999999999916,eod,955,0.23749999999999916,eod,955
2025-10-27,DFDV,744,-1.0800258147789639,stop,803,-1.0800258147789639,stop,803
2025-10-27,DGNX,700,-1.036214285714285,stop,727,-1.036214285714285,stop,727
2025-10-27,DYN,578,-0.08108108108108131,eod,955,-0.08108108108108131,eod,955
2025-10-27,DZZ,577,2.0,target,582,10.375321336760916,eod,950
2025-10-27,GEOS,595,-1.0458896932515374,stop,845,-1.0458896932515374,stop,845
2025-10-27,GSIT,616,2.0,target,673,3.1541829914726947,eod,955
2025-10-27,MIND,586,-1.033382352941177,stop,802,-1.033382352941177,stop,802
2025-10-27,NGNE,643,0.601503759398496,eod,955,0.601503759398496,eod,955
2025-10-27,QUBX,592,-1.0306521739130454,stop,607,-1.0306521739130454,stop,607
2025-10-27,SUPV,582,-1.0163865546218493,stop,595,-1.0163865546218493,stop,595
2025-10-27,UMAC,595,-1.01698901098901,stop,617,-1.01698901098901,stop,617
2025-10-27,VELO,581,2.0,target,625,4.723602484472064,eod,955
2025-10-27,VWAV,660,2.0,target,814,2.42857142857143,eod,955
2025-10-27,WKEY,597,2.0,target,605,-0.0035960443512106036,eod,955
2025-10-27,ZBIO,655,2.0,target,676,3.2236024844720492,eod,955
2025-10-28,AEC,719,-1.0373555555555543,stop,830,-1.0373555555555543,stop,830
2025-10-28,ARQT,580,0.7204968944099382,eod,955,0.7204968944099382,eod,955
2025-10-28,BDRX,583,-1.1013863636363648,stop,586,-1.1013863636363648,stop,586
2025-10-28,CLNN,623,2.0,target,733,2.7704918032786905,eod,955
2025-10-28,HYPD,615,2.0,target,620,-1.0382272727272708,stop,655
2025-10-28,KLRS,626,-0.44173771822980334,eod,955,-0.44173771822980334,eod,955
2025-10-28,LEG,577,0.7216981132075475,eod,955,0.7216981132075475,eod,955
2025-10-28,MGRT,776,-1.0174375000000004,stop,777,-1.0174375000000004,stop,777
2025-10-28,PONY,613,-1.038945454545453,stop,637,-1.038945454545453,stop,637
2025-10-28,WKEY,578,2.0,target,601,0.008733624454148289,eod,955
2025-10-29,CSIQ,579,-0.1516853932584286,eod,955,-0.1516853932584286,eod,955
2025-10-29,DTIL,673,-1.2021666666666735,stop,713,-1.2021666666666735,stop,713
2025-10-29,JFB,596,2.0,target,660,0.16666666666666666,eod,955
2025-10-29,MOB,650,2.0,target,682,-1.038999999999998,stop,881
2025-10-29,PESI,736,-1.0578399999999988,stop,866,-1.0578399999999988,stop,866
2025-10-29,PUMP,579,2.0,target,779,3.358925869894096,eod,955
2025-10-29,REYN,580,-1.0212136752136738,stop,607,-1.0212136752136738,stop,607
2025-10-29,VELO,587,-1.0215357142857142,stop,624,-1.0215357142857142,stop,624
2025-10-30,AHMA,578,-0.28378378378378366,eod,959,-0.28378378378378366,eod,959
2025-10-30,BHC,581,0.026315789473688393,eod,955,0.026315789473688393,eod,955
2025-10-30,CRML,707,-1.0310946462715094,stop,950,-1.0310946462715094,stop,950
2025-10-30,PRM,580,0.6157635467980302,eod,955,0.6157635467980302,eod,955
2025-10-30,TGEN,589,2.0,target,683,-0.6303544248749724,eod,955
2025-10-30,VIAV,588,0.8061224489795877,eod,955,0.8061224489795877,eod,955
2025-10-30,WKEY,587,2.0,target,597,5.7105263157894575,eod,955
2025-10-31,SLDP,684,-1.0314615384615407,stop,697,-1.0314615384615407,stop,697
2025-10-31,TAOX,658,-1.0195060240963876,stop,671,-1.0195060240963876,stop,671
2025-11-03,AXTI,589,-1.0255229885057466,stop,594,-1.0255229885057466,stop,594
2025-11-03,CIFR,592,-1.020819819819819,stop,626,-1.020819819819819,stop,626
2025-11-03,DTIL,620,2.0,target,627,2.3199999999999967,eod,900
2025-11-03,KLRS,587,-1.0319090909090887,stop,606,-1.0319090909090887,stop,606
2025-11-03,LABX,599,-1.0310000000000015,stop,604,-1.0310000000000015,stop,604
2025-11-03,POET,581,-1.0255366395262764,stop,624,-1.0255366395262764,stop,624
2025-11-03,TGEN,665,-1.0619689542483712,stop,668,-1.0619689542483712,stop,668
2025-11-04,CLPT,700,-1.0591558441558424,stop,713,-1.0591558441558424,stop,713
2025-11-04,CSTL,583,1.4276527331189706,eod,955,1.4276527331189706,eod,955
2025-11-04,HIMZ,605,-1.0190289855072467,stop,645,-1.0190289855072467,stop,645
2025-11-04,HTZ,583,2.0,target,613,1.7976190476190477,eod,955
2025-11-04,MIND,703,-1.0521739130434802,stop,776,-1.0521739130434802,stop,776
2025-11-04,MOB,582,-1.0475761342448708,stop,641,-1.0475761342448708,stop,641
2025-11-04,NRC,663,-0.23188405797101547,eod,955,-0.23188405797101547,eod,955
2025-11-04,TCMD,578,-1.0111578947368423,stop,804,-1.0111578947368423,stop,804
2025-11-05,AGH,711,2.0,target,746,-0.7142857142857134,eod,899
2025-11-05,ARMP,579,2.0,target,617,2.5897328881469175,eod,899
2025-11-05,BW,578,-1.012074074074073,stop,598,-1.012074074074073,stop,598
2025-11-05,DAWN,587,-1.0309259259259262,stop,594,-1.0309259259259262,stop,594
2025-11-05,DBGI,628,-0.6666666666666662,eod,897,-0.6666666666666662,eod,897
2025-11-05,FTRE,577,-1.0132905420991918,stop,664,-1.0132905420991918,stop,664
2025-11-05,ICHR,593,-0.023815194093827218,eod,955,-0.023815194093827218,eod,955
2025-11-05,IRE,585,2.0,target,708,3.8912628420765603,eod,955
2025-11-05,LE,745,-1.0875000000000035,stop,769,-1.0875000000000035,stop,769
2025-11-05,MIND,581,1.2659455427079482,eod,899,1.2659455427079482,eod,899
2025-11-05,MRAL,589,-1.0263013698630157,stop,642,-1.0263013698630157,stop,642
2025-11-05,NPCE,586,0.7180205415499537,eod,955,0.7180205415499537,eod,955
2025-11-05,STEM,591,2.0,target,881,1.9724714268157741,eod,900
2025-11-05,TEVA,582,0.14342629482071986,eod,955,0.14342629482071986,eod,955
2025-11-05,WKEY,599,-1.0363150684931484,stop,610,-1.0363150684931484,stop,610
2025-11-06,AIRS,772,-1.052187500000004,stop,797,-1.052187500000004,stop,797
2025-11-06,AQST,579,-1.0216666666666665,stop,587,-1.0216666666666665,stop,587
2025-11-06,CBIO,714,-0.2191780821917809,eod,955,-0.2191780821917809,eod,955
2025-11-06,CLPT,640,0.40965324969506867,eod,955,0.40965324969506867,eod,955
2025-11-06,FSLY,581,1.0336134453781536,eod,955,1.0336134453781536,eod,955
2025-11-06,HL,578,-1.015770114942528,stop,715,-1.015770114942528,stop,715
2025-11-06,INVA,625,0.08256880733945295,eod,955,0.08256880733945295,eod,955
2025-11-06,LFST,577,0.999039015952334,eod,955,0.999039015952334,eod,955
2025-11-06,NUAI,579,-1.0147857142857148,stop,580,-1.0147857142857148,stop,580
2025-11-06,SEAT,582,-0.11643835616438344,eod,898,-0.11643835616438344,eod,898
2025-11-06,SKYT,772,-1.0348301886792475,stop,925,-1.0348301886792475,stop,925
2025-11-06,TECX,579,2.0,target,591,1.6379040980651352,eod,955
2025-11-06,TRIP,578,-1.0186666666666664,stop,631,-1.0186666666666664,stop,631
2025-11-07,AIRS,580,-1.0112319999999997,stop,587,-1.0112319999999997,stop,587
2025-11-07,BGL,617,-1.0177631578947375,stop,739,-1.0177631578947375,stop,739
2025-11-07,EVCM,577,1.0526315789473693,eod,898,1.0526315789473693,eod,898
2025-11-07,FIGS,582,-1.0213924050632908,stop,618,-1.0213924050632908,stop,618
2025-11-07,GCT,578,2.0,target,626,2.952755905511812,eod,955
2025-11-07,KODK,582,2.0,target,698,4.4999999999999885,eod,955
2025-11-07,ORGO,587,-1.0166666666666673,stop,591,-1.0166666666666673,stop,591
2025-11-07,PGNY,579,0.725727940525711,eod,955,0.725727940525711,eod,955
2025-11-07,QBTZ,716,-1.045820512820509,stop,736,-1.045820512820509,stop,736
2025-11-07,RGTZ,673,-1.0380816326530624,stop,856,-1.0380816326530624,stop,856
2025-11-07,SCLX,591,2.0,target,898,2.25733634311512,eod,900
2025-11-07,TAOX,839,0.7919966652771953,eod,899,0.7919966652771953,eod,899
2025-11-10,AMDL,637,-1.0701935483870986,stop,643,-1.0701935483870986,stop,643
2025-11-10,AMPX,584,-0.2962962962962964,eod,955,-0.2962962962962964,eod,955
2025-11-10,ARMP,585,2.0,target,589,-1.040666666666669,stop,605
2025-11-10,BW,577,-1.025515789473683,stop,656,-1.025515789473683,stop,656
2025-11-10,DOMH,804,0.4587500000000044,eod,899,0.4587500000000044,eod,899
2025-11-10,EPSM,577,-1.0064056603773581,stop,597,-1.0064056603773581,stop,597
2025-11-10,FLNC,577,-1.0149305555555552,stop,651,-1.0149305555555552,stop,651
2025-11-10,IRE,586,-1.0280740740740726,stop,589,-1.0280740740740726,stop,589
2025-11-10,KLRS,635,-0.8278716798896165,eod,899,-0.8278716798896165,eod,899
2025-11-10,MPL,647,-1.0327353760445708,stop,656,-1.0327353760445708,stop,656
2025-11-10,OPEX,577,2.0,target,887,1.7927636363636374,eod,930
2025-11-10,PRTH,582,-1.018774193548387,stop,597,-1.018774193548387,stop,597
2025-11-10,SKYT,581,1.2564102564102535,eod,955,1.2564102564102535,eod,955
2025-11-10,SLDP,581,-1.02088888888889,stop,614,-1.02088888888889,stop,614
2025-11-10,WKEY,587,-1.0224925373134324,stop,590,-1.0224925373134324,stop,590
2025-11-11,PUBM,577,2.0,target,603,4.782556270096483,eod,955
2025-11-11,QNRX,580,-1.0075838509316768,stop,586,-1.0075838509316768,stop,586
2025-11-11,QVCGA,598,-0.5444405099150144,eod,898,-0.5444405099150144,eod,898
2025-11-11,REAL,598,2.0,target,718,2.7006751687921944,eod,955
2025-11-11,SIBN,586,2.0,target,659,0.9677419354838773,eod,955
2025-11-11,VELO,606,1.7323943661971817,eod,900,1.7323943661971817,eod,900
2025-11-11,VWAV,577,-1.011197751382718,stop,601,-1.011197751382718,stop,601
2025-11-11,WTF,815,0.9130434782608677,eod,897,0.9130434782608677,eod,897
2025-11-12,ABEO,577,-0.29999999999999927,eod,955,-0.29999999999999927,eod,955
2025-11-12,BAIG,577,-0.12328767123287651,eod,955,-0.12328767123287651,eod,955
2025-11-12,BBAI,577,-0.09092011152867031,eod,955,-0.09092011152867031,eod,955
2025-11-12,BODI,581,-1.088742690058481,stop,692,-1.088742690058481,stop,692
2025-11-12,CRMD,600,-1.0353823529411745,stop,658,-1.0353823529411745,stop,658
2025-11-12,IMDX,718,-1.308594347826088,stop,719,-1.308594347826088,stop,719
2025-11-12,PAL,577,2.0,target,607,1.7678529890672245,eod,955
2025-11-13,ACVA,590,0.8333333333333366,eod,930,0.8333333333333366,eod,930
2025-11-13,CCHH,637,-1.0412632794457264,stop,646,-1.0412632794457264,stop,646
2025-11-13,DFDV,598,-1.017760869565217,stop,620,-1.017760869565217,stop,620
2025-11-13,KLRS,666,0.8000000000000043,eod,892,0.8000000000000043,eod,892
2025-11-13,ONDS,581,-0.7391304347826089,eod,955,-0.7391304347826089,eod,955
2025-11-13,QBTZ,578,0.9194630872483238,eod,955,0.9194630872483238,eod,955
2025-11-13,RGTZ,605,-1.04034301606922,stop,608,-1.04034301606922,stop,608
2025-11-13,SBH,577,-1.0204025974025979,stop,638,-1.0204025974025979,stop,638
2025-11-13,SHMD,577,-1.0158717948717952,stop,581,-1.0158717948717952,stop,581
2025-11-13,SSTI,586,-1.0219024163568773,stop,589,-1.0219024163568773,stop,589
2025-11-13,TGEN,605,-1.0354980468750004,stop,621,-1.0354980468750004,stop,621
2025-11-14,AEC,602,-1.0213102310231028,stop,850,-1.0213102310231028,stop,850
2025-11-14,ARQQ,577,0.8410596026490055,eod,899,0.8410596026490055,eod,899
2025-11-14,DFDV,578,-1.0206027397260284,stop,631,-1.0206027397260284,stop,631
2025-11-14,KLRS,596,0.15277777777777685,eod,955,0.15277777777777685,eod,955
2025-11-14,KRRO,579,0.18644067796610078,eod,900,0.18644067796610078,eod,900
2025-11-14,OM,632,-1.028882352941175,stop,704,-1.028882352941175,stop,704
2025-11-14,QMCO,584,-0.3494818028440597,eod,955,-0.3494818028440597,eod,955
2025-11-14,SKIL,624,-0.32530120481927727,eod,894,-0.32530120481927727,eod,894
2025-11-14,SPRU,586,-0.16485112563543874,eod,955,-0.16485112563543874,eod,955
2025-11-14,TECX,580,0.7949644621130008,eod,955,0.7949644621130008,eod,955
2025-11-14,TGEN,653,-1.0398823529411765,stop,658,-1.0398823529411765,stop,658
2025-11-14,TNXP,697,-1.0659063136456153,stop,702,-1.0659063136456153,stop,702
2025-11-14,VWAV,587,2.0,target,601,4.119850187265927,eod,900
2025-11-14,WKEY,589,-1.024231076692482,stop,625,-1.024231076692482,stop,625
2025-11-14,WTF,585,-0.1333333333333344,eod,792,-0.1333333333333344,eod,792
2025-11-17,AARD,707,-1.073428571428575,stop,803,-1.073428571428575,stop,803
2025-11-17,KRRO,590,-1.0151499999999993,stop,766,-1.0151499999999993,stop,766
2025-11-17,MOB,593,-1.1581886792452838,stop,619,-1.1581886792452838,stop,619
2025-11-17,PACS,581,0.9729942317776624,eod,955,0.9729942317776624,eod,955
2025-11-17,QNRX,584,-1.021979330007129,stop,773,-1.021979330007129,stop,773
2025-11-17,ZYME,593,-1.0337808219178093,stop,623,-1.0337808219178093,stop,623
2025-11-18,AGCC,602,-1.0123529411764713,stop,848,-1.0123529411764713,stop,848
2025-11-18,CCHH,705,-0.11538461538461302,eod,956,-0.11538461538461302,eod,956
2025-11-18,CLIK,711,-1.0311200000000014,stop,784,-1.0311200000000014,stop,784
2025-11-18,DFDV,577,1.0000000000000024,eod,955,1.0000000000000024,eod,955
2025-11-18,QVCGA,606,-1.4433749999999974,stop,621,-1.4433749999999974,stop,621
2025-11-18,SPAI,779,-0.2610966057441284,eod,900,-0.2610966057441284,eod,900
2025-11-18,WBD,793,-1.0879259259259253,stop,816,-1.0879259259259253,stop,816
2025-11-19,FULC,590,-1.023609085226087,stop,610,-1.023609085226087,stop,610
2025-11-19,GRRR,588,-1.0339928639391072,stop,647,-1.0339928639391072,stop,647
2025-11-19,KZIA,591,-1.025870967741936,stop,601,-1.025870967741936,stop,601
2025-11-19,NBIL,600,-1.0244901960784307,stop,650,-1.0244901960784307,stop,650
2025-11-19,SGML,580,2.0,target,589,2.6150385604112967,eod,955
2025-11-20,AEC,606,-1.0373783783783797,stop,610,-1.0373783783783797,stop,610
2025-11-20,ALMU,584,-1.0180555555555555,stop,695,-1.0180555555555555,stop,695
2025-11-20,ANRO,596,-1.031836734693876,stop,726,-1.031836734693876,stop,726
2025-11-20,CRNC,582,-1.018517857142857,stop,835,-1.018517857142857,stop,835
2025-11-20,IRE,600,2.0,target,641,-1.022181818181818,stop,676
2025-11-20,IREX,597,2.0,target,604,-1.0278908990470925,stop,678
2025-11-20,NKLR,584,-1.019190794357831,stop,655,-1.019190794357831,stop,655
2025-11-20,PACS,578,-1.0231014338821027,stop,583,-1.0231014338821027,stop,583
2025-11-20,QVCGA,684,1.083333333333338,eod,899,1.083333333333338,eod,899
2025-11-20,SCLX,580,2.0,target,622,1.5265957446808571,eod,899
2025-11-20,TSLR,598,-1.1054594594594622,stop,661,-1.1054594594594622,stop,661
2025-11-20,TSLT,598,-1.0786129032258103,stop,660,-1.0786129032258103,stop,660
2025-11-20,TSSI,589,-1.0251439235592723,stop,606,-1.0251439235592723,stop,606
2025-11-20,WULF,604,-1.0264519230769227,stop,674,-1.0264519230769227,stop,674
2025-11-21,OPEX,577,-1.0090386473429944,stop,638,-1.0090386473429944,stop,638
2025-11-21,OPRX,701,2.0,target,828,1.4090909090909187,eod,899
2025-11-21,SKIL,616,2.0,target,665,2.9211404306945608,eod,900
2025-11-21,WW,580,0.8741803278688544,eod,955,0.8741803278688544,eod,955
2025-11-24,BMNU,599,2.0,target,836,3.4605263157894757,eod,955
2025-11-24,BODI,580,2.0,target,602,5.949378330373025,eod,900
2025-11-24,CLSK,663,2.0,target,708,5.289835164835161,eod,955
2025-11-24,CLSX,583,-1.1742367647058751,stop,585,-1.1742367647058751,stop,585
2025-11-24,HSAI,598,0.8676789587852494,eod,930,0.8676789587852494,eod,930
2025-11-24,MAGN,622,2.0,target,870,1.729729729729735,eod,955
2025-11-24,NBIG,578,1.8717948717948745,eod,955,1.8717948717948745,eod,955
2025-11-24,RIOX,707,-1.2552133333333253,stop,732,-1.2552133333333253,stop,732
2025-11-24,RUM,589,0.8884497145366734,eod,955,0.8884497145366734,eod,955
2025-11-24,TSLR,602,2.0,target,713,1.0465116279069757,eod,930
2025-11-24,TSLT,602,2.0,target,713,1.027397260273977,eod,930
2025-11-24,UXRP,723,2.0,target,745,8.789954337899527,eod,955
2025-11-24,WRD,602,-1.0287117967332127,stop,621,-1.0287117967332127,stop,621
2025-11-24,XXRP,739,2.0,target,758,6.204081632653087,eod,955
2025-11-25,AMTM,577,0.02575107296137282,eod,955,0.02575107296137282,eod,955
2025-11-25,BMNZ,585,-1.0126788990825695,stop,610,-1.0126788990825695,stop,610
2025-11-25,HERE,597,-0.6190476190476186,eod,955,-0.6190476190476186,eod,955
2025-11-25,HSAI,649,0.6867469879517946,eod,930,0.6867469879517946,eod,930
2025-11-25,NVDQ,606,-1.0771992818671483,stop,645,-1.0771992818671483,stop,645
2025-11-25,QBTZ,587,-1.019149127540925,stop,632,-1.019149127540925,stop,632
2025-11-25,VRCA,638,-1.034137931034483,stop,697,-1.034137931034483,stop,697
2025-11-26,BMNU,763,2.0,target,841,1.1748953974895329,eod,955
2025-11-26,CLSX,582,-1.0128961303462316,stop,704,-1.0128961303462316,stop,704
2025-11-26,LHAI,661,-1.7964404545454549,stop,690,-1.7964404545454549,stop,690
2025-11-26,MOB,606,2.0,target,624,1.7959826703426542,eod,900
2025-11-26,QVCGA,635,-1.0101173190846795,stop,810,-1.0101173190846795,stop,810
2025-11-26,STEM,583,-0.2602739726027397,eod,900,-0.2602739726027397,eod,900
2025-11-26,TNXP,670,1.1546961325966847,eod,900,1.1546961325966847,eod,900
2025-11-26,TSSI,577,0.3653846153846135,eod,955,0.3653846153846135,eod,955
2025-11-26,VELO,591,-0.21245901639344272,eod,900,-0.21245901639344272,eod,900
2025-11-26,VRCA,583,-1.012642369020502,stop,595,-1.012642369020502,stop,595
2025-12-01,AHMA,578,-1.0086052631578946,stop,581,-1.0086052631578946,stop,581
2025-12-01,BHC,577,0.24668917164373086,eod,955,0.24668917164373086,eod,955
2025-12-01,DUOT,702,0.513846153846142,eod,899,0.513846153846142,eod,899
2025-12-01,LEG,593,0.6212121212121213,eod,930,0.6212121212121213,eod,930
2025-12-01,RGTZ,621,1.8274668205423983,eod,955,1.8274668205423983,eod,955
2025-12-01,SPRU,585,2.0,target,666,0.8567348881485004,eod,900
2025-12-02,ARQQ,614,-0.36068625070810206,eod,955,-0.36068625070810206,eod,955
2025-12-02,BMNU,590,-1.0239912617965743,stop,694,-1.0239912617965743,stop,694
2025-12-02,CRDU,577,-0.8471074380165292,eod,955,-0.8471074380165292,eod,955
2025-12-02,KZIA,577,1.7227272727272729,eod,955,1.7227272727272729,eod,955
2025-12-02,LXU,586,-1.0349272727272747,stop,619,-1.0349272727272747,stop,619
2025-12-02,MRAL,618,-1.0279838709677427,stop,627,-1.0279838709677427,stop,627
2025-12-02,MSTX,577,-1.0248000000000006,stop,582,-1.0248000000000006,stop,582
2025-12-02,QNTM,626,2.0,target,868,3.41379310344826,eod,899
2025-12-02,SOLT,615,2.0,target,697,1.658767772511848,eod,955
2025-12-02,TAOX,656,-1.2123962264150943,stop,726,-1.2123962264150943,stop,726
2025-12-03,AEVA,580,2.0,target,929,2.1896551724137923,eod,955
2025-12-03,ARMP,592,1.2222222222222168,eod,893,1.2222222222222168,eod,893
2025-12-03,BMNG,584,-1.0155028215028212,stop,613,-1.0155028215028212,stop,613
2025-12-03,FLYE,599,-1.0119165839126125,stop,625,-1.0119165839126125,stop,625
2025-12-03,LHAI,782,0.11842105263157879,eod,955,0.11842105263157879,eod,955
2025-12-03,NXTT,588,0.5171299288946322,eod,959,0.5171299288946322,eod,959
2025-12-03,PLRZ,586,-1.0270833333333331,stop,589,-1.0270833333333331,stop,589
2025-12-03,VRCA,582,-1.1046602026049206,stop,591,-1.1046602026049206,stop,591
2025-12-04,ASPI,587,0.8250000000000031,eod,955,0.8250000000000031,eod,955
2025-12-04,KLRS,602,0.5298218435321449,eod,895,0.5298218435321449,eod,895
2025-12-04,MOB,672,-1.0211267605633811,stop,855,-1.0211267605633811,stop,855
2025-12-04,VELO,799,-0.5968945954016106,eod,899,-0.5968945954016106,eod,899
2025-12-04,WKEY,592,2.0,target,704,2.993680884676125,eod,900
2025-12-05,AARD,698,-1.1447826086956465,stop,800,-1.1447826086956465,stop,800
2025-12-05,AGCC,586,2.0,target,618,3.9700085689803,eod,899
2025-12-05,CHPT,577,2.0,target,696,1.296874999999999,eod,955
2025-12-05,PLRZ,577,-1.0077884615384616,stop,681,-1.0077884615384616,stop,681
2025-12-05,QCLS,612,-1.015888650963597,stop,638,-1.015888650963597,stop,638
2025-12-05,QNRX,577,-1.180275555555555,stop,750,-1.180275555555555,stop,750
2025-12-05,SRZN,673,0.8452380952380921,eod,955,0.8452380952380921,eod,955
2025-12-05,UAMY,583,-1.0204430379746825,stop,696,-1.0204430379746825,stop,696
2025-12-05,WHLR,578,-1.0096568373857566,stop,597,-1.0096568373857566,stop,597
2025-12-08,AGCC,600,2.0,target,612,0.882352941176471,eod,900
2025-12-08,CLNN,768,0.12044817927170863,eod,900,0.12044817927170863,eod,900
2025-12-08,FULC,577,-0.4304347826086955,eod,955,-0.4304347826086955,eod,955
2025-12-08,LHAI,577,0.9734631284171201,eod,955,0.9734631284171201,eod,955
2025-12-08,MPLT,583,-1.0155975103734447,stop,595,-1.0155975103734447,stop,595
2025-12-08,MTVA,600,0.20570948782535786,eod,955,0.20570948782535786,eod,955
2025-12-08,QNRX,595,2.0,target,897,3.0338983050847452,eod,956
2025-12-08,SPRU,579,-1.012431818181818,stop,597,-1.012431818181818,stop,597
