day,symbol,entry_m,ctrl,pond
2025-06-24,QNTM,577,DUOT,BF
2025-06-24,QNTM,577,BCTX,BF
2025-06-24,QNTM,577,VCIG,BF
2025-06-25,ALMU,693,GEOS,BF
2025-06-25,ALMU,693,AIRS,BF
2025-06-25,ALMU,693,GRRR,BF
2025-06-25,ALMU,693,CSAI,BF
2025-06-25,ALMU,693,XGN,BF
2025-06-25,ALMU,693,LSE,BF
2025-06-25,ALMU,693,TECX,BF
2025-06-25,ALMU,693,FMST,BF
2025-06-25,ALMU,693,GENK,BF
2025-06-25,ALMU,693,CLPT,BF
2025-06-25,ALMU,693,ALZN,BF
2025-06-25,ALMU,693,MOB,BF
2025-06-25,RITR,581,KRRO,BF
2025-06-25,RITR,581,LGHL,BF
2025-06-25,RITR,581,AEHL,BF
2025-06-25,RITR,581,WXM,BF
2025-06-25,RITR,581,AIRS,BF
2025-06-25,RITR,581,DFDV,BF
2025-06-25,RITR,581,LZMH,BF
2025-06-25,RITR,581,SION,BF
2025-06-25,RITR,581,RYET,BF
2025-06-25,RITR,581,ELAB,BF
2025-06-25,RITR,581,STRZ,BF
2025-06-25,RITR,581,SPCB,BF
2025-06-25,ZYBT,611,LYEL,BF
2025-06-25,ZYBT,611,MAXN,BF
2025-06-25,ZYBT,611,CLRB,BF
2025-06-25,ZYBT,611,NGNE,BF
2025-06-25,ZYBT,611,GEOS,BF
2025-06-25,ZYBT,611,GRRR,BF
2025-06-25,ZYBT,611,SVRE,BF
2025-06-25,ZYBT,611,SHPH,BF
2025-06-25,ZYBT,611,FMST,BF
2025-06-25,ZYBT,611,EKSO,BF
2025-06-25,ZYBT,611,LSE,BF
2025-06-25,ZYBT,611,XGN,BF
2025-06-26,MENS,587,ALGS,BF
2025-06-26,MENS,587,PTNM,BF
2025-06-26,MENS,587,SHPH,BF
2025-06-26,MENS,587,SPCB,BF
2025-06-26,MENS,587,ARAI,BF
2025-06-26,MENS,587,PAL,BF
2025-06-26,MENS,587,TECX,BF
2025-06-26,MENS,587,LIMN,BF
2025-06-26,MENS,587,WHLR,BF
2025-06-26,MENS,587,QNTM,BF
2025-06-26,MENS,587,SNSE,BF
2025-06-26,MENS,587,ALMU,BF
2025-06-26,NEGG,694,DFDV,BF
2025-06-26,NEGG,694,GEOS,BF
2025-06-26,NEGG,694,AIFU,BF
2025-06-26,NEGG,694,LIMN,BF
2025-06-26,NEGG,694,SKBL,BF
2025-06-26,NEGG,694,DOMH,BF
2025-06-26,NEGG,694,RITR,BF
2025-06-26,NEGG,694,VVPR,BF
2025-06-26,NEGG,694,OPRX,BF
2025-06-26,NEGG,694,AEHL,BF
2025-06-26,NEGG,694,OM,BF
2025-06-26,NEGG,694,GRRR,BF
2025-06-26,TGEN,609,RYET,BF
2025-06-26,TGEN,609,QVCGA,BF
2025-06-26,TGEN,609,GDC,BF
2025-06-26,TGEN,609,COGT,BF
2025-06-26,TGEN,609,ALGS,BF
2025-06-26,TGEN,609,BBCP,BF
2025-06-26,TGEN,609,MIMI,BF
2025-06-26,TGEN,609,KRRO,BF
2025-06-26,TGEN,609,LGHL,BF
2025-06-26,TGEN,609,RRGB,BF
2025-06-26,TGEN,609,AMBR,BF
2025-06-26,TGEN,609,MSW,BF
2025-06-27,BGSF,582,VVOS,BF
2025-06-27,BGSF,582,MIMI,BF
2025-06-27,BGSF,582,TRNR,BF
2025-06-27,BGSF,582,DUOT,BF
2025-06-27,BGSF,582,RENT,BF
2025-06-27,BGSF,582,AREN,BF
2025-06-27,BGSF,582,DDC,BF
2025-06-27,BGSF,582,XXII,BF
2025-06-27,BGSF,582,CMTL,BF
2025-06-27,BGSF,582,IQST,BF
2025-06-27,BGSF,582,INSG,BF
2025-06-27,BGSF,582,ARAI,BF
2025-06-27,FBRX,599,RITR,BF
2025-06-27,FBRX,599,MOB,BF
2025-06-27,FBRX,599,ONEG,BF
2025-06-27,FBRX,599,SNSE,BF
2025-06-27,FBRX,599,VVPR,BF
2025-06-27,FBRX,599,SVRE,BF
2025-06-27,FBRX,599,RIGL,BF
2025-06-27,FBRX,599,GNLN,BF
2025-06-27,FBRX,599,GDC,BF
2025-06-27,FBRX,599,SLE,BF
2025-06-27,FBRX,599,CPSH,BF
2025-06-27,FBRX,599,NEGG,BF
2025-06-27,GEOS,591,RBNE,BF
2025-06-27,GEOS,591,AIFU,BF
2025-06-27,GEOS,591,BDMD,BF
2025-06-27,GEOS,591,OPRX,BF
2025-06-27,GEOS,591,JEM,BF
2025-06-27,GEOS,591,MAXN,BF
2025-06-27,GEOS,591,DUOT,BF
2025-06-27,GEOS,591,WXM,BF
2025-06-27,GEOS,591,RITR,BF
2025-06-27,GEOS,591,YSXT,BF
2025-06-27,GEOS,591,SION,BF
2025-06-27,GEOS,591,PTNM,BF
2025-06-27,NCPL,732,PHIO,BF
2025-06-27,NCPL,732,GENK,BF
2025-06-27,NCPL,732,EGG,BF
2025-06-27,NCPL,732,NXTT,BF
2025-06-27,NCPL,732,SHPH,BF
2025-06-27,NCPL,732,CLNN,BF
2025-06-27,NCPL,732,SDM,BF
2025-06-27,NCPL,732,BCTX,BF
2025-06-27,NCPL,732,YSXT,BF
2025-06-27,NCPL,732,JEM,BF
2025-06-27,NCPL,732,SKBL,BF
2025-06-27,NCPL,732,ALMU,BF
2025-06-27,SCLX,591,MIMI,BF
2025-06-27,SCLX,591,NXTT,BF
2025-06-27,SCLX,591,STEM,BF
2025-06-27,SCLX,591,ARAI,BF
2025-06-27,SCLX,591,NPCE,BF
2025-06-27,SCLX,591,BAOS,BF
2025-06-27,SCLX,591,FLD,BF
2025-06-27,SCLX,591,MENS,BF
2025-06-27,SCLX,591,NEGG,BF
2025-06-27,SCLX,591,RYET,BF
2025-06-27,SCLX,591,QVCGA,BF
2025-06-27,SCLX,591,CMTL,BF
2025-06-30,DDC,604,PHIO,BF
2025-06-30,DDC,604,GEOS,BF
2025-06-30,DDC,604,DMRC,BF
2025-06-30,DDC,604,AEHL,BF
2025-06-30,DDC,604,MSW,BF
2025-06-30,DDC,604,INDP,BF
2025-06-30,DDC,604,NPCE,BF
2025-06-30,DDC,604,VEEE,BF
2025-06-30,DDC,604,ZYBT,BF
2025-06-30,DDC,604,AREN,BF
2025-06-30,DDC,604,LGHL,BF
2025-06-30,DDC,604,QNTM,BF
2025-06-30,LZMH,586,CLRO,BF
2025-06-30,LZMH,586,ARWR,BF
2025-06-30,LZMH,586,SNSE,BF
2025-06-30,LZMH,586,BGSF,BF
2025-06-30,LZMH,586,NXTT,BF
2025-06-30,LZMH,586,TTGT,BF
2025-06-30,LZMH,586,FLD,BF
2025-06-30,LZMH,586,FUFU,BF
2025-06-30,LZMH,586,VVPR,BF
2025-06-30,LZMH,586,EGG,BF
2025-06-30,LZMH,586,ZYBT,BF
2025-06-30,LZMH,586,AXGN,BF
2025-06-30,RYET,637,AXGN,BF
2025-06-30,RYET,637,VVOS,BF
2025-06-30,RYET,637,RBNE,BF
2025-06-30,RYET,637,EHTH,BF
2025-06-30,RYET,637,ANRO,BF
2025-06-30,RYET,637,PTNM,BF
2025-06-30,RYET,637,QVCGP,BF
2025-06-30,RYET,637,SCNI,BF
2025-06-30,RYET,637,FEIM,BF
2025-06-30,RYET,637,LE,BF
2025-06-30,RYET,637,DTIL,BF
2025-06-30,RYET,637,RITR,BF
2025-06-30,SDM,785,ZONE,BF
2025-06-30,SDM,785,BDMD,BF
2025-06-30,SDM,785,RENT,BF
2025-06-30,SDM,785,GENK,BF
2025-06-30,SDM,785,PHIO,BF
2025-06-30,SDM,785,WAI,BF
2025-06-30,SDM,785,MOB,BF
2025-06-30,SDM,785,SHPH,BF
2025-06-30,SDM,785,FLD,BF
2025-06-30,SDM,785,VVPR,BF
2025-06-30,SDM,785,SVRE,BF
2025-06-30,SDM,785,PTNM,BF
2025-06-30,TGEN,616,LCFY,BF
2025-06-30,TGEN,616,RRGB,BF
2025-06-30,TGEN,616,GEOS,BF
2025-06-30,TGEN,616,DOGZ,BF
2025-06-30,TGEN,616,CLPT,BF
2025-06-30,TGEN,616,SHPH,BF
2025-06-30,TGEN,616,CMTL,BF
2025-06-30,TGEN,616,GNLN,BF
2025-06-30,TGEN,616,ANRO,BF
2025-06-30,TGEN,616,INSG,BF
2025-06-30,TGEN,616,RENT,BF
2025-06-30,TGEN,616,ZONE,BF
2025-07-01,AIRS,587,DDC,BF
2025-07-01,AIRS,587,ICHR,BF
2025-07-01,AIRS,587,NEGG,BF
2025-07-01,AIRS,587,MCRB,BF
2025-07-01,AIRS,587,MIMI,BF
2025-07-01,AIRS,587,WAI,BF
2025-07-01,AIRS,587,SVRE,BF
2025-07-01,AIRS,587,XCUR,BF
2025-07-01,AIRS,587,CLW,BF
2025-07-01,AIRS,587,STRZ,BF
2025-07-01,AIRS,587,FMST,BF
2025-07-01,AIRS,587,MIND,BF
2025-07-01,AREN,833,MSW,BF
2025-07-01,AREN,833,NAKA,BF
2025-07-01,AREN,833,CPS,BF
2025-07-01,AREN,833,TGEN,BF
2025-07-01,AREN,833,MAXN,BF
2025-07-01,AREN,833,RYET,BF
2025-07-01,AREN,833,RITR,BF
2025-07-01,AREN,833,XCUR,BF
2025-07-01,AREN,833,VVOS,BF
2025-07-01,AREN,833,INSG,BF
2025-07-01,AREN,833,VVPR,BF
2025-07-01,AREN,833,CLRB,BF
2025-07-01,BGSF,581,TRNR,BF
2025-07-01,BGSF,581,DFDV,BF
2025-07-01,BGSF,581,WAI,BF
2025-07-01,BGSF,581,LIMN,BF
2025-07-01,BGSF,581,EPSM,BF
2025-07-01,BGSF,581,CPSH,BF
2025-07-01,BGSF,581,PAL,BF
2025-07-01,BGSF,581,MOB,BF
2025-07-01,BGSF,581,MSW,BF
2025-07-01,BGSF,581,LSE,BF
2025-07-01,BGSF,581,AIMD,BF
2025-07-01,BGSF,581,ICHR,BF
2025-07-01,CLRO,578,WHLR,BF
2025-07-01,CLRO,578,RITR,BF
2025-07-01,CLRO,578,LSE,BF
2025-07-01,CLRO,578,VCIG,BF
2025-07-01,CLRO,578,ZONE,BF
2025-07-01,CLRO,578,AIFU,BF
2025-07-01,CLRO,578,CLRB,BF
2025-07-01,CLRO,578,NEGG,BF
2025-07-01,CLRO,578,KZIA,BF
2025-07-01,CLRO,578,FWRD,BF
2025-07-01,CLRO,578,FEIM,BF
2025-07-01,CLRO,578,PHIO,BF
2025-07-01,EDHL,581,MSW,BF
2025-07-01,EDHL,581,DDC,BF
2025-07-01,EDHL,581,KZIA,BF
2025-07-01,EDHL,581,EPSM,BF
2025-07-01,EDHL,581,LIMN,BF
2025-07-01,EDHL,581,ICHR,BF
2025-07-01,EDHL,581,TSSI,BF
2025-07-01,EDHL,581,SCNI,BF
2025-07-01,EDHL,581,EHTH,BF
2025-07-01,EDHL,581,BAOS,BF
2025-07-01,EDHL,581,EGG,BF
2025-07-01,EDHL,581,VVOS,BF
2025-07-01,PTNM,590,STEM,BF
2025-07-01,PTNM,590,TITN,BF
2025-07-01,PTNM,590,XCUR,BF
2025-07-01,PTNM,590,FEIM,BF
2025-07-01,PTNM,590,ZYBT,BF
2025-07-01,PTNM,590,STAA,BF
2025-07-01,PTNM,590,HCWB,BF
2025-07-01,PTNM,590,LSE,BF
2025-07-01,PTNM,590,FLD,BF
2025-07-01,PTNM,590,WXM,BF
2025-07-01,PTNM,590,MOB,BF
2025-07-01,PTNM,590,KZIA,BF
2025-07-01,SDM,609,CPS,BF
2025-07-01,SDM,609,MED,BF
2025-07-01,SDM,609,EHTH,BF
2025-07-01,SDM,609,INSG,BF
2025-07-01,SDM,609,IQST,BF
2025-07-01,SDM,609,EGG,BF
2025-07-01,SDM,609,LZMH,BF
2025-07-01,SDM,609,LYEL,BF
2025-07-01,SDM,609,HCWB,BF
2025-07-01,SDM,609,ARAI,BF
2025-07-01,SDM,609,MOB,BF
2025-07-01,SDM,609,VVOS,BF
2025-07-02,BGLC,645,NXTT,BF
2025-07-02,BGLC,645,NGNE,BF
2025-07-02,BGLC,645,NCPL,BF
2025-07-02,BGLC,645,DOGZ,BF
2025-07-02,BGLC,645,COGT,BF
2025-07-02,BGLC,645,RITR,BF
2025-07-02,BGLC,645,DUOT,BF
2025-07-02,BGLC,645,ICHR,BF
2025-07-02,BGLC,645,QNTM,BF
2025-07-02,BGLC,645,ARWR,BF
2025-07-02,BGLC,645,MIMI,BF
2025-07-02,BGLC,645,DDC,BF
2025-07-02,DAIC,581,AIFU,BF
2025-07-02,DAIC,581,DMRC,BF
2025-07-02,DAIC,581,LIMN,BF
2025-07-02,DAIC,581,GNLN,BF
2025-07-02,DAIC,581,IMDX,BF
2025-07-02,DAIC,581,MOB,BF
2025-07-02,DAIC,581,DUOT,BF
2025-07-02,DAIC,581,SCNI,BF
2025-07-02,DAIC,581,RYET,BF
2025-07-02,DAIC,581,NCPL,BF
2025-07-02,DAIC,581,MENS,BF
2025-07-02,DAIC,581,RITR,BF
2025-07-02,HCHL,581,AMBR,BF
2025-07-02,HCHL,581,RRGB,BF
2025-07-02,HCHL,581,MAXN,BF
2025-07-02,HCHL,581,MSW,BF
2025-07-02,HCHL,581,STRZ,BF
2025-07-02,HCHL,581,ZYBT,BF
2025-07-02,HCHL,581,GRRR,BF
2025-07-02,HCHL,581,KZIA,BF
2025-07-02,HCHL,581,LGHL,BF
2025-07-02,HCHL,581,MOB,BF
2025-07-02,HCHL,581,CLRB,BF
2025-07-02,HCHL,581,DFDV,BF
2025-07-02,IQST,588,ICHR,BF
2025-07-02,IQST,588,BCTX,BF
2025-07-02,IQST,588,CSAI,BF
2025-07-02,IQST,588,EKSO,BF
2025-07-02,IQST,588,ELAB,BF
2025-07-02,IQST,588,AREN,BF
2025-07-02,IQST,588,SNSE,BF
2025-07-02,IQST,588,MIND,BF
2025-07-02,IQST,588,TSSI,BF
2025-07-02,IQST,588,QVCGP,BF
2025-07-02,IQST,588,STRZ,BF
2025-07-02,IQST,588,ALZN,BF
2025-07-02,LE,669,MAXN,BF
2025-07-02,LE,669,STEM,BF
2025-07-02,LE,669,AREN,BF
2025-07-02,LE,669,RITR,BF
2025-07-02,LE,669,AIFU,BF
2025-07-02,LE,669,VVPR,BF
2025-07-02,LE,669,RYET,BF
2025-07-02,LE,669,AIMD,BF
2025-07-02,LE,669,SNSE,BF
2025-07-02,LE,669,HCWB,BF
2025-07-02,LE,669,LZMH,BF
2025-07-02,LE,669,ZONE,BF
2025-07-02,ONEG,582,CPSH,BF
2025-07-02,ONEG,582,ALZN,BF
2025-07-02,ONEG,582,VVPR,BF
2025-07-02,ONEG,582,DOMH,BF
2025-07-02,ONEG,582,NGNE,BF
2025-07-02,ONEG,582,MENS,BF
2025-07-02,ONEG,582,FMFC,BF
2025-07-02,ONEG,582,MSW,BF
2025-07-02,ONEG,582,LSE,BF
2025-07-02,ONEG,582,DFDV,BF
2025-07-02,ONEG,582,STAA,BF
2025-07-02,ONEG,582,HCWB,BF
2025-07-02,SION,615,ALGS,BF
2025-07-02,SION,615,NEGG,BF
2025-07-02,SION,615,NCPL,BF
2025-07-02,SION,615,QVCGP,BF
2025-07-02,SION,615,WXM,BF
2025-07-02,SION,615,FMST,BF
2025-07-02,SION,615,MIND,BF
2025-07-02,SION,615,CLRO,BF
2025-07-02,SION,615,DMRC,BF
2025-07-02,SION,615,IPDN,BF
2025-07-02,SION,615,KZIA,BF
2025-07-02,SION,615,XCUR,BF
2025-07-02,TGEN,585,ALMU,BF
2025-07-02,TGEN,585,ARAI,BF
2025-07-02,TGEN,585,WAI,BF
2025-07-02,TGEN,585,BAOS,BF
2025-07-02,TGEN,585,KZIA,BF
2025-07-02,TGEN,585,COGT,BF
2025-07-02,TGEN,585,INSG,BF
2025-07-02,TGEN,585,TRNR,BF
2025-07-02,TGEN,585,WHLR,BF
2025-07-02,TGEN,585,PTNM,BF
2025-07-02,TGEN,585,VVPR,BF
2025-07-02,TGEN,585,MENS,BF
2025-07-02,TTGT,604,EPSM,BF
2025-07-02,TTGT,604,FMFC,BF
2025-07-02,TTGT,604,GNLN,BF
2025-07-02,TTGT,604,BGSF,BF
2025-07-02,TTGT,604,FTEK,BF
2025-07-02,TTGT,604,COGT,BF
2025-07-02,TTGT,604,ALGS,BF
2025-07-02,TTGT,604,MSW,BF
2025-07-02,TTGT,604,KRRO,BF
2025-07-02,TTGT,604,AIMD,BF
2025-07-02,TTGT,604,WKEY,BF
2025-07-02,TTGT,604,ZONE,BF
2025-07-07,AMBR,586,GEOS,BF
2025-07-07,AMBR,586,STRZ,BF
2025-07-07,AMBR,586,AEHL,BF
2025-07-07,AMBR,586,NAKA,BF
2025-07-07,AMBR,586,CPIX,BF
2025-07-07,AMBR,586,ZONE,BF
2025-07-07,AMBR,586,FWRD,BF
2025-07-07,AMBR,586,JEM,BF
2025-07-07,AMBR,586,PHIO,BF
2025-07-07,AMBR,586,IPDN,BF
2025-07-07,AMBR,586,RYET,BF
2025-07-07,AMBR,586,SCLX,BF
2025-07-07,AREN,716,IPDN,BF
2025-07-07,AREN,716,DOGZ,BF
2025-07-07,AREN,716,AXGN,BF
2025-07-07,AREN,716,QNTM,BF
2025-07-07,AREN,716,VVOS,BF
2025-07-07,AREN,716,XCUR,BF
2025-07-07,AREN,716,ALGS,BF
2025-07-07,AREN,716,FLYE,BF
2025-07-07,AREN,716,NXTT,BF
2025-07-07,AREN,716,YSXT,BF
2025-07-07,AREN,716,VVPR,BF
2025-07-07,AREN,716,SLE,BF
2025-07-07,BBCP,614,MOB,BF
2025-07-07,BBCP,614,SVRE,BF
2025-07-07,BBCP,614,VVPR,BF
2025-07-07,BBCP,614,LE,BF
2025-07-07,BBCP,614,INSG,BF
2025-07-07,BBCP,614,LCFY,BF
2025-07-07,BBCP,614,EKSO,BF
2025-07-07,BBCP,614,AIRS,BF
2025-07-07,BBCP,614,IPDN,BF
2025-07-07,BBCP,614,STRZ,BF
2025-07-07,BBCP,614,SHPH,BF
2025-07-07,BBCP,614,VVOS,BF
2025-07-07,CNVS,595,INSG,BF
2025-07-07,CNVS,595,MEG,BF
2025-07-07,CNVS,595,WKEY,BF
2025-07-07,CNVS,595,MENS,BF
2025-07-07,CNVS,595,SKBL,BF
2025-07-07,CNVS,595,XCUR,BF
2025-07-07,CNVS,595,NAKA,BF
2025-07-07,CNVS,595,SPCB,BF
2025-07-07,CNVS,595,CMTL,BF
2025-07-07,CNVS,595,PHIO,BF
2025-07-07,CNVS,595,FTEK,BF
2025-07-07,CNVS,595,EWCZ,BF
2025-07-07,EDHL,610,DUOT,BF
2025-07-07,EDHL,610,RBNE,BF
2025-07-07,EDHL,610,FLD,BF
2025-07-07,EDHL,610,GEOS,BF
2025-07-07,EDHL,610,CLPT,BF
2025-07-07,EDHL,610,IPDN,BF
2025-07-07,EDHL,610,VVOS,BF
2025-07-07,EDHL,610,CMTL,BF
2025-07-07,EDHL,610,NGNE,BF
2025-07-07,EDHL,610,BNRG,BF
2025-07-07,EDHL,610,CLRO,BF
2025-07-07,EDHL,610,MAXN,BF
2025-07-07,NCPL,579,LE,BF
2025-07-07,NCPL,579,FBRX,BF
2025-07-07,NCPL,579,AIRS,BF
2025-07-07,NCPL,579,QNTM,BF
2025-07-07,NCPL,579,VVPR,BF
2025-07-07,NCPL,579,IMDX,BF
2025-07-07,NCPL,579,PACS,BF
2025-07-07,NCPL,579,LCFY,BF
2025-07-07,NCPL,579,XCUR,BF
2025-07-07,NCPL,579,EGG,BF
2025-07-07,NCPL,579,STRZ,BF
2025-07-07,NCPL,579,MEG,BF
2025-07-07,PTNM,591,ALMU,BF
2025-07-07,PTNM,591,QNTM,BF
2025-07-07,PTNM,591,DOGZ,BF
2025-07-07,PTNM,591,SCNI,BF
2025-07-07,PTNM,591,AIFU,BF
2025-07-07,PTNM,591,ELAB,BF
2025-07-07,PTNM,591,FMST,BF
2025-07-07,PTNM,591,SCLX,BF
2025-07-07,PTNM,591,EGG,BF
2025-07-07,PTNM,591,PACS,BF
2025-07-07,PTNM,591,YSXT,BF
2025-07-07,PTNM,591,EPSM,BF
2025-07-07,SDM,770,KRRO,BF
2025-07-07,SDM,770,WKEY,BF
2025-07-07,SDM,770,VVOS,BF
2025-07-07,SDM,770,RITR,BF
2025-07-07,SDM,770,NAKA,BF
2025-07-07,SDM,770,BDMD,BF
2025-07-07,SDM,770,INSG,BF
2025-07-07,SDM,770,DAIC,BF
2025-07-07,SDM,770,NXTT,BF
2025-07-07,SDM,770,MCRB,BF
2025-07-07,SDM,770,ZYBT,BF
2025-07-07,SDM,770,PACS,BF
2025-07-07,TSSI,754,CLRB,BF
2025-07-07,TSSI,754,LGHL,BF
2025-07-07,TSSI,754,FTEK,BF
2025-07-07,TSSI,754,EKSO,BF
2025-07-07,TSSI,754,FLD,BF
2025-07-07,TSSI,754,TRNR,BF
2025-07-07,TSSI,754,PACS,BF
2025-07-07,TSSI,754,COGT,BF
2025-07-07,TSSI,754,AEHL,BF
2025-07-07,TSSI,754,GEOS,BF
2025-07-07,TSSI,754,MIND,BF
2025-07-07,TSSI,754,EGG,BF
2025-07-08,CNVS,618,GNLN,BF
2025-07-08,CNVS,618,ZYBT,BF
2025-07-08,CNVS,618,FLYE,BF
2025-07-08,CNVS,618,PHIO,BF
2025-07-08,CNVS,618,MENS,BF
2025-07-08,CNVS,618,FEIM,BF
2025-07-08,CNVS,618,LE,BF
2025-07-08,CNVS,618,CVRX,BF
2025-07-08,CNVS,618,LGHL,BF
2025-07-08,CNVS,618,BNZI,BF
2025-07-08,CNVS,618,AIFU,BF
2025-07-08,CNVS,618,NEGG,BF
2025-07-08,DOGZ,621,CLRB,BF
2025-07-08,DOGZ,621,ICHR,BF
2025-07-08,DOGZ,621,PCLA,BF
2025-07-08,DOGZ,621,SCNI,BF
2025-07-08,DOGZ,621,FUFU,BF
2025-07-08,DOGZ,621,WXM,BF
2025-07-08,DOGZ,621,BDMD,BF
2025-07-08,DOGZ,621,LE,BF
2025-07-08,DOGZ,621,VVOS,BF
2025-07-08,DOGZ,621,WKEY,BF
2025-07-08,DOGZ,621,LCFY,BF
2025-07-08,DOGZ,621,GRRR,BF
2025-07-08,EDHL,596,LCFY,BF
2025-07-08,EDHL,596,TRNR,BF
2025-07-08,EDHL,596,ALMU,BF
2025-07-08,EDHL,596,PTNM,BF
2025-07-08,EDHL,596,XNET,BF
2025-07-08,EDHL,596,EPSM,BF
2025-07-08,EDHL,596,FLD,BF
2025-07-08,EDHL,596,GRRR,BF
2025-07-08,EDHL,596,WTF,BF
2025-07-08,EDHL,596,NXTT,BF
2025-07-08,EDHL,596,FWRD,BF
2025-07-08,EDHL,596,CLRB,BF
2025-07-08,NAKA,580,JEM,BF
2025-07-08,NAKA,580,ALBT,BF
2025-07-08,NAKA,580,BCTX,BF
2025-07-08,NAKA,580,STEM,BF
2025-07-08,NAKA,580,ICHR,BF
2025-07-08,NAKA,580,AIMD,BF
2025-07-08,NAKA,580,RITR,BF
2025-07-08,NAKA,580,LVLU,BF
2025-07-08,NAKA,580,RYET,BF
2025-07-08,NAKA,580,WXM,BF
2025-07-08,NAKA,580,CSAI,BF
2025-07-08,NAKA,580,MOB,BF
2025-07-08,SDM,585,ARAI,BF
2025-07-08,SDM,585,OCC,BF
2025-07-08,SDM,585,SLE,BF
2025-07-08,SDM,585,RYET,BF
2025-07-08,SDM,585,IQST,BF
2025-07-08,SDM,585,TSSI,BF
2025-07-08,SDM,585,MSW,BF
2025-07-08,SDM,585,SVRE,BF
2025-07-08,SDM,585,DDC,BF
2025-07-08,SDM,585,PDFS,BF
2025-07-08,SDM,585,TGEN,BF
2025-07-08,SDM,585,TTGT,BF
2025-07-09,FMFC,610,IMDX,BF
2025-07-09,FMFC,610,SHPH,BF
2025-07-09,FMFC,610,MSW,BF
2025-07-09,FMFC,610,CLRO,BF
2025-07-09,FMFC,610,TECX,BF
2025-07-09,FMFC,610,DFDV,BF
2025-07-09,FMFC,610,CLRB,BF
2025-07-09,FMFC,610,BDMD,BF
2025-07-09,FMFC,610,EPSM,BF
2025-07-09,FMFC,610,VVPR,BF
2025-07-09,FMFC,610,NGNE,BF
2025-07-09,FMFC,610,MOB,BF
2025-07-09,KZIA,596,ALZN,BF
2025-07-09,KZIA,596,FBRX,BF
2025-07-09,KZIA,596,ELAB,BF
2025-07-09,KZIA,596,CLRO,BF
2025-07-09,KZIA,596,CMTL,BF
2025-07-09,KZIA,596,XXII,BF
2025-07-09,KZIA,596,NCPL,BF
2025-07-09,KZIA,596,DTIL,BF
2025-07-09,KZIA,596,FLYE,BF
2025-07-09,KZIA,596,DOGZ,BF
2025-07-09,KZIA,596,BCTX,BF
2025-07-09,KZIA,596,INDP,BF
2025-07-09,MB,702,COGT,BF
2025-07-09,MB,702,LGHL,BF
2025-07-09,MB,702,ARWR,BF
2025-07-09,MB,702,AREN,BF
2025-07-09,MB,702,CSAI,BF
2025-07-09,MB,702,WXM,BF
2025-07-09,MB,702,WKEY,BF
2025-07-09,MB,702,MCRB,BF
2025-07-09,MB,702,CLRO,BF
2025-07-09,MB,702,HCHL,BF
2025-07-09,MB,702,TGEN,BF
2025-07-09,MB,702,CMTL,BF
2025-07-09,QNTM,599,IPDN,BF
2025-07-09,QNTM,599,KRRO,BF
2025-07-09,QNTM,599,SDM,BF
2025-07-09,QNTM,599,EKSO,BF
2025-07-09,QNTM,599,XXII,BF
2025-07-09,QNTM,599,WKEY,BF
2025-07-09,QNTM,599,SHPH,BF
2025-07-09,QNTM,599,CPSH,BF
2025-07-09,QNTM,599,NCPL,BF
2025-07-09,QNTM,599,FBRX,BF
2025-07-09,QNTM,599,ARAI,BF
2025-07-09,QNTM,599,JEM,BF
2025-07-09,RYET,596,WXM,BF
2025-07-09,RYET,596,ELAB,BF
2025-07-09,RYET,596,XXII,BF
2025-07-09,RYET,596,CLPT,BF
2025-07-09,RYET,596,LVLU,BF
2025-07-09,RYET,596,CVRX,BF
2025-07-09,RYET,596,DMRC,BF
2025-07-09,RYET,596,NEGG,BF
2025-07-09,RYET,596,VVOS,BF
2025-07-09,RYET,596,AREN,BF
2025-07-09,RYET,596,FMST,BF
2025-07-09,RYET,596,TSSI,BF
2025-07-09,SPCB,787,XXII,BF
2025-07-09,SPCB,787,KRRO,BF
2025-07-09,SPCB,787,CLRB,BF
2025-07-09,SPCB,787,LHSW,BF
2025-07-09,SPCB,787,FEIM,BF
2025-07-09,SPCB,787,BDMD,BF
2025-07-09,SPCB,787,AIFU,BF
2025-07-09,SPCB,787,XCUR,BF
2025-07-09,SPCB,787,LCFY,BF
2025-07-09,SPCB,787,AREN,BF
2025-07-09,SPCB,787,DFDV,BF
2025-07-09,SPCB,787,BNZI,BF
2025-07-10,EGG,582,QNTM,BF
2025-07-10,EGG,582,MOB,BF
2025-07-10,EGG,582,NTCT,BF
2025-07-10,EGG,582,IPDN,BF
2025-07-10,EGG,582,MCRB,BF
2025-07-10,EGG,582,DAIC,BF
2025-07-10,EGG,582,LZMH,BF
2025-07-10,EGG,582,MSW,BF
2025-07-10,EGG,582,CNVS,BF
2025-07-10,EGG,582,DTIL,BF
2025-07-10,EGG,582,ANRO,BF
2025-07-10,EGG,582,BCTX,BF
2025-07-10,NEGG,578,MENS,BF
2025-07-10,NEGG,578,PAL,BF
2025-07-10,NEGG,578,ANRO,BF
2025-07-10,NEGG,578,ELAB,BF
2025-07-10,NEGG,578,MB,BF
2025-07-10,NEGG,578,NTCT,BF
2025-07-10,NEGG,578,NAKA,BF
2025-07-10,NEGG,578,COGT,BF
2025-07-10,NEGG,578,SDM,BF
2025-07-10,NEGG,578,DUOT,BF
2025-07-10,NEGG,578,LSE,BF
2025-07-10,NEGG,578,LGHL,BF
2025-07-11,DDC,699,SDM,BF
2025-07-11,DDC,699,FLYE,BF
