day,symbol,entry_m,break_m,level,open_px,next_open,dist_open_pct,rv_profile,adv20,cumv,cum_dollar,bar_vol,n_break,n_prior,fill_capped,stop_n,r_pct_n,rr_n,why_n,exit_m_n,hod_age_bars,rng_sig,rng_day,consol_bars,touch_n,split,wk,spread_mean,ask_dec,bid_dec,adv_dollar,med_rng,day_range_pct,spy_r5_pct,rng_after,dollar_frac,price,r_pct,rr,why,exit_m,stop,imputed,sp_pct,sp_band,net,netb,notional,obtainable,prev_close_p,adv20_p,advd_p,gap_pct_p,age_p,open_p,in_ORB,in_BF,in_UNION,half
2025-04-24,YALA,577,576,7.54,7.17,7.52,5.160390516039048,11.95837970917867,1288251.45,308108.0,2260027.337366666,4394.0,0,0,1,7.24,3.723404255319141,0.0714285714285732,eod,955,1,7.5020920502092,9.03626220362622,5,1,TRAIN,2025-04-19/2025-04-25,,,,8054396.2905,7.066579167163821,9.036262203626219,-0.0875470432611824,1.534170153417021,28.059549789378046,7.52,3.723404255319141,0.0714285714285732,eod,955,7.24,True,0.3445844843462233,0.7078311146091413,0.006091415088136598,-0.06278429739977295,2685.7142857142917,True,7.53,1288251.45,9700533.4185,-4.780876494023908,28.0,7.17,False,False,False,H1
2025-04-24,ZYBT,584,583,8.7399,7.7,8.74,13.505194805194808,1.4138112524365134,578259.65,16351.0,138317.50093333336,5842.0,3,0,1,8.175,6.464530892448507,-1.0144690265486718,stop,585,1,13.506493506493506,37.01298701298702,3,1,TRAIN,2025-04-19/2025-04-25,,,,3911738.82975,23.204460321676578,37.01298701298702,-0.0875470432611824,23.506493506493513,3.535959504284524,8.74,6.464530892448507,-1.0144690265486718,stop,585,8.175,True,0.3445844843462233,0.7078311146091413,-1.0644414003294127,-1.117120198147409,1546.9026548672582,True,7.82,578259.65,6100639.307500001,-1.5345268542199502,41.0,7.7,False,True,True,H1
2025-04-25,BOIL,640,639,49.31,46.92,49.43,5.09377664109123,1.5292088731434497,2182455.85,627437.0,30253790.390333336,25052.0,0,0,1,48.81,1.2542990086991654,-1.0787258064516183,stop,660,1,5.903665814151754,5.946291560102314,46,5,TRAIN,2025-04-19/2025-04-25,0.0651693989071039,49.49,49.42,140516400.3245,7.752461910070608,5.946291560102314,0.0457331016189499,0.04262574595056012,21.53043368636478,49.43,1.2542990086991654,-1.0787258064516183,stop,660,48.81,False,0.13184179426887294,0.13184179426887294,-1.1772682443151832,-1.1772682443151832,7972.580645161323,True,47.94,2182455.85,106482020.9215,-2.127659574468077,69.0,46.92,False,False,False,H1
2025-04-25,CLPT,593,592,15.15,14.34,15.15,5.648535564853563,2.74353883152582,272926.45,38188.0,561399.6426333335,307.0,0,0,1,14.7,2.970297029702977,-1.0992666666666664,stop,937,1,6.345885634588565,9.205020920502092,13,1,TRAIN,2025-04-19/2025-04-25,,,,3476732.0212499998,7.903606210810427,9.205020920502093,0.0457331016189499,2.859135285913527,16.147337189119675,15.15,2.970297029702977,-1.0992666666666664,stop,937,14.7,True,0.3445844843462233,0.954044911322372,-1.208026144538443,-1.4003870918027892,3366.666666666659,True,14.29,272926.45,4012018.815,0.34989503149055784,46.0,14.34,False,True,True,H1
2025-04-25,CPS,719,718,14.06,13.26,14.1099,6.03318250377074,1.0472201828350418,391484.3,110282.0,1514044.2047666663,7035.0,6,0,1,13.93,1.2749913181525026,-1.0774319066147873,stop,828,1,7.088235294117645,7.767722473604823,60,2,TRAIN,2025-04-19/2025-04-25,,,,5931631.836499999,7.559028650634044,7.767722473604823,0.0457331016189499,0.679487179487178,25.52491871545485,14.1099,1.2749913181525026,-1.0774319066147873,stop,828,13.93,True,0.16903424310970952,0.44884291012276883,-1.201722637586179,-1.4074657054722042,7843.190661478601,True,13.4,391484.3,5551247.374,-1.0447761194029892,40.0,13.26,False,True,True,H1
2025-04-25,CRWV,609,608,44.33,41.95,44.145,5.673420738974966,1.7164851331753204,14639914.666666666,2437532.0,104677227.81096669,89693.0,0,0,1,43.08,2.412504247366644,-1.040450704225355,stop,613,1,7.246722288438614,8.247914183551849,16,1,TRAIN,2025-04-19/2025-04-25,0.1167499999999994,44.2,44.09,719227267.6619445,11.019289485090916,8.247914183551849,0.0457331016189499,1.0011918951132346,14.554123921253733,44.145,2.412504247366644,-1.040450704225355,stop,613,43.08,False,0.2644693623286882,0.2644693623286882,-1.1432235915492976,-1.1432235915492976,4145.070422535193,True,41.77,14639914.666666666,608142055.2533333,0.43093129039980776,18.0,41.95,False,False,False,H1
2025-04-25,FIX,587,586,405.055,385.0,404.23,5.209090909090919,5.299453282723265,526743.2,142364.0,56149004.3359,10149.0,0,0,1,395.11,2.2561413056923048,-1.0433234649122791,stop,626,1,5.5987012987013,7.402597402597403,10,1,TRAIN,2025-04-19/2025-04-25,,,,197902909.77949998,7.221390840938039,7.402597402597403,0.0457331016189499,1.8038961038961023,28.371995337744277,404.23,2.2561413056923048,-1.0433234649122791,stop,626,395.11,True,0.3370599939961396,0.8581773727715566,-1.18338284132373,-1.3999240399487165,4432.346491228068,True,376.21,526743.2,209343549.97599998,2.336461019111672,36.0,385.0,False,False,False,H1
2025-04-25,MSTX,605,604,36.0,34.09,35.77,5.602816075095318,1.7661912300166545,12971497.05,2222284.0,78437045.90280001,133132.0,0,0,1,35.24,1.481688565837297,2.0,target,682,18,5.866823115283074,11.17629803461426,30,4,TRAIN,2025-04-19/2025-04-25,0.0580438066465256,35.79,35.72,343302972.0915,15.5781944812557,11.17629803461426,0.0457331016189499,5.309474919331187,22.84776197098996,35.77,1.481688565837297,2.0,target,682,35.24,False,0.16226951816193905,0.16226951816193905,1.9452416918429005,1.9452416918429005,6749.056603773572,True,32.63,12971497.05,478388811.20400006,4.474410052099297,76.0,34.09,False,False,False,H1
2025-04-25,QUBT,605,604,7.36,6.965,7.35,5.671213208901649,2.7355185430980327,11286414.4,2994797.0,21134744.3617,142428.0,0,0,1,7.08,3.673469387755096,-1.026222222222223,stop,614,1,8.183776022972006,11.190236898779611,5,1,TRAIN,2025-04-19/2025-04-25,,,,92674238.5405,11.121722222222221,11.190236898779611,0.0457331016189499,3.006460875807605,22.805414637924223,7.35,3.673469387755096,-1.026222222222223,stop,614,7.08,True,0.3445844843462233,0.4993161693097635,-1.114163054164749,-1.1536518695981526,2722.2222222222263,True,6.94,11286414.4,80472134.672,0.3602305475504246,75.0,6.965,False,False,False,H1
2025-04-25,RGTI,609,608,9.77,9.23,9.78,5.85048754062838,3.310453005458611,29780363.8,9562890.0,89795329.8085,499791.0,0,0,1,9.46,3.271983640081785,-1.0295625000000024,stop,613,1,8.450704225352105,8.992416034669557,6,1,TRAIN,2025-04-19/2025-04-25,,,,267565581.41399997,8.281254012961327,8.992416034669557,0.0457331016189499,0.5417118093174516,33.56011985321876,9.78,3.271983640081785,-1.0295625000000024,stop,613,9.46,True,0.3445844843462233,0.4993161693097635,-1.1282940309640477,-1.1726282852299685,3056.250000000014,True,9.3,29780363.8,279042008.806,-0.7526881720430137,76.0,9.23,False,False,False,H1
2025-04-25,SOFX,587,586,10.84,10.26,10.8394,5.653021442495132,2.8582686093997345,343406.85,50059.0,532553.0001333333,945.0,0,0,1,10.57,2.4853774194143514,0.057906458797331,eod,955,1,6.720272904483419,9.35672514619882,11,1,TRAIN,2025-04-19/2025-04-25,,,,2743701.685,11.283820887530673,9.356725146198821,0.0457331016189499,2.6364522417154,19.41001833562431,10.8394,2.4853774194143514,0.057906458797331,eod,955,10.57,True,0.3445844843462233,0.954044911322372,-0.03997672145855094,-0.2131009552606553,4023.5337787676435,True,10.0,343406.85,3753436.8704999997,2.599999999999998,64.0,10.26,False,False,False,H1
2025-04-25,SPIR,609,608,10.16,9.61,10.16,5.723204994797104,3.15596508747389,677016.1,207254.0,2024734.6795,35005.0,0,0,1,9.78,3.7401574803149686,1.368421052631575,eod,955,1,7.956295525494274,13.835587929240386,7,1,TRAIN,2025-04-19/2025-04-25,,,,5861230.444,7.449942379717657,13.835587929240386,0.0457331016189499,5.8792924037461125,34.54453290729547,10.16,3.7401574803149686,1.368421052631575,eod,955,9.78,True,0.43103448275862344,0.5466498556040063,1.287058076225041,1.2652342750459618,2673.6842105263104,True,9.62,677016.1,7203451.3040000005,-0.10395010395010175,71.0,9.61,False,False,False,H1
2025-04-25,TSLL,612,611,9.3699,8.91,9.355,5.161616161616145,1.4998210636352485,238374841.45,34679402.0,313140161.4134334,1056842.0,0,0,1,9.055,3.20684126135757,2.0,target,648,1,6.846240179573507,20.53872053872054,6,1,TRAIN,2025-04-19/2025-04-25,,,,2100982767.964,13.159645592861782,20.53872053872054,0.0457331016189499,13.692480359147034,14.904461197313305,9.355,3.20684126135757,2.0,target,648,9.055,True,0.3445844843462233,0.4993161693097635,1.9462735358156849,1.922148287268453,3118.3333333333258,True,8.74,238374841.45,2491017093.1524997,1.94508009153318,77.0,8.91,False,False,False,H1
2025-04-25,TSLT,612,611,12.79,12.17,12.79,5.094494658997539,1.1761993379801672,9393219.85,1071685.0,13227496.884433337,72784.0,0,0,1,12.38,3.205629397967149,2.0,target,648,1,6.778964667214456,20.53820870994248,7,1,TRAIN,2025-04-19/2025-04-25,,,,113062547.8395,13.200705920102681,20.538208709942477,0.0457331016189499,13.759244042728024,11.699273665060751,12.79,3.205629397967149,2.0,target,648,12.38,True,0.43103448275862344,0.5466498556040063,1.9327691337258193,1.9147359554490821,3119.5121951219635,True,11.95,9393219.85,133947315.06099999,1.8410041841004237,77.0,12.17,False,False,False,H1
2025-04-25,UPXI,577,576,15.47,13.85,15.505,11.696750902527086,1.6870972905274504,5878291.7,198345.0,2950966.9237,68161.0,0,0,1,13.6501,11.963237665269272,2.000000000000001,target,637,1,14.078700361010826,64.40361010830325,0,1,TRAIN,2025-04-19/2025-04-25,,,,8794893.214,9.823166918067773,64.40361010830325,0.0457331016189499,50.32490974729243,33.55318651285673,15.505,11.963237665269272,2.000000000000001,target,637,13.6501,True,0.6011904761904775,0.8951910312937308,1.9748734208492829,1.9625857541101706,835.8941182813087,True,13.52,5878291.7,91172304.267,2.4408284023668645,39.0,13.85,False,False,False,H1
2025-04-25,ZYBT,580,579,10.9,10.1,10.9,7.920792079207928,1.0966799246473575,544187.95,11936.0,126471.0719,936.0,0,0,1,10.32,5.321100917431193,-1.017793103448276,stop,651,3,8.910891089108915,29.306930693069315,2,3,TRAIN,2025-04-19/2025-04-25,,,,3804460.12325,23.204460321676578,29.306930693069315,0.0457331016189499,20.3960396039604,3.324284334776014,10.9,5.321100917431193,-1.017793103448276,stop,651,10.32,True,0.6011904761904775,0.8951910312937308,-1.123714054802956,-1.1755126439833243,1879.310344827586,True,10.55,544187.95,5681322.197999999,-4.265402843601906,42.0,10.1,False,True,True,H1
2025-04-28,AEVA,583,582,7.69,7.32,7.724,5.054644808743181,5.123651414045392,1415074.8,145007.0,1099711.207333333,5847.0,0,0,1,7.45,3.5473847747281204,-1.0271897810218993,stop,595,2,6.147540983606559,11.748633879781414,5,3,TRAIN,2025-04-26/2025-05-02,,,,10675530.9405,11.259247065083642,11.748633879781414,-0.0163223852445715,5.601092896174855,10.301231980522244,7.724,3.5473847747281204,-1.0271897810218993,stop,595,7.45,True,0.3445844843462233,0.7078311146091413,-1.1182562918712455,-1.214254819659251,2818.978102189781,True,7.49,1415074.8,10160237.064,-2.2696929238985306,65.0,7.32,False,False,False,H1
2025-04-28,ALTS,589,588,6.675,6.34,6.68,5.28391167192428,2.7934612207734903,171759.65,24470.0,158458.09656666667,399.0,0,0,1,6.31,5.538922155688625,-1.0440540540540546,stop,686,1,6.15141955835963,19.443217665615133,2,2,TRAIN,2025-04-26/2025-05-02,,,,807273.7235,11.672243251768737,19.443217665615133,-0.0163223852445715,13.291798107255502,19.628794045179482,6.68,5.538922155688625,-1.0440540540540546,stop,686,6.31,True,0.3445844843462233,0.6433480909047132,-1.1023773063031959,-1.1529450653862374,1805.405405405405,True,6.32,171759.65,1104414.5495,0.3164556962025249,77.0,6.34,False,False,False,H1
2025-04-28,BERZ,686,685,11.68,11.12,11.73,5.035971223021596,2.253234692404017,316641.85,191923.0,2152050.883233333,1223.0,0,0,1,11.56,1.44927536231884,-1.0679999999999965,stop,827,1,7.104316546762584,7.913669064748192,27,3,TRAIN,2025-04-26/2025-05-02,,,,5108848.369,9.916370040001688,7.913669064748192,-0.0163223852445715,0.8093525179856078,42.123992097549234,11.73,1.44927536231884,-1.0679999999999965,stop,827,11.56,True,0.16903424310970952,0.44884291012276883,-1.17734402601159,-1.3583452574856627,6900.000000000003,True,11.15,316641.85,3530556.6275,-0.2690582959641358,58.0,11.12,False,False,False,H1
2025-04-28,CLBR,801,800,12.66,11.64,11.995,8.762886597938135,7.691217931313391,493489.95,2007840.0,24113110.250833333,416385.0,0,0,1,11.65,2.8761984160066603,2.0,target,807,1,10.309278350515456,17.096219931271477,0,1,TRAIN,2025-04-26/2025-05-02,,,,,,17.096219931271477,-0.0163223852445715,6.786941580756022,,11.995,2.8761984160066603,2.0,target,807,11.65,True,0.3445844843462233,0.6492040188361975,1.940097233482131,1.8871419970153591,3476.81159420291,True,11.5,493489.95,6568351.2345,1.217391304347831,4.0,11.64,False,False,False,H1
2025-04-28,EPSM,613,612,7.95,7.55,7.94,5.298013245033117,3.4460212548469698,695351.45,232431.0,1798163.473933333,9352.0,0,0,1,7.7,3.02267002518892,-1.0320833333333326,stop,949,2,6.225165562913904,7.947019867549663,7,3,TRAIN,2025-04-26/2025-05-02,,,,4126110.3637900003,10.54131581382437,7.947019867549663,-0.0163223852445715,1.7218543046357588,43.58011093725682,7.94,3.02267002518892,-1.0320833333333326,stop,949,7.7,True,0.3445844843462233,0.4993161693097635,-1.1389583648063408,-1.1869493639708137,3308.3333333333303,True,7.55,695351.45,5409834.2809999995,0.0,21.0,7.55,False,True,True,H1
2025-04-28,LXU,581,580,5.96,5.64,5.97,5.673758865248235,6.93664241538589,551895.25,76566.0,447374.34,2221.0,0,0,1,5.79,3.0150753768844174,-0.3333333333333317,eod,955,1,6.028368794326255,7.269503546099294,7,1,TRAIN,2025-04-26/2025-05-02,,,,3597439.6854999997,6.3709690351341415,7.269503546099294,-0.0163223852445715,1.2411347517730391,12.43590939976581,5.97,3.0150753768844174,-0.3333333333333317,eod,955,5.79,True,0.3445844843462233,0.7078311146091413,-0.41402008757289566,-0.49907670769315976,3316.666666666672,True,5.65,551895.25,3250663.0225,-0.1769911504424898,22.0,5.64,False,False,False,H1
2025-04-28,NVCT,723,722,11.0399,10.5,11.005,5.141904761904748,1.5837073640449004,128764.05,83813.0,897834.8022666665,2100.0,0,0,1,10.8,1.8627896410722404,2.0,target,756,5,7.363809523809533,11.809523809523812,17,7,TRAIN,2025-04-26/2025-05-02,,,,1215066.29025,10.449619209124833,11.809523809523812,-0.0163223852445715,4.445714285714279,73.8918369698115,11.005,1.8627896410722404,2.0,target,756,10.8,True,0.16903424310970952,0.44884291012276883,1.9546287354775036,1.8795239944902178,5368.292682926828,True,10.49,128764.05,1371337.1325,0.09532888465204754,58.0,10.5,False,False,False,H1
2025-04-28,PDYN,585,584,6.6973,6.35,6.72,5.469291338582694,6.448195415377667,835078.6,107695.0,705664.1740000001,18725.0,0,0,1,6.4084,4.636904761904754,-1.020566110397945,stop,599,1,5.511811023622056,7.71653543307087,3,1,TRAIN,2025-04-26/2025-05-02,,,,5181077.132999999,7.857780451909411,7.71653543307087,-0.0163223852445715,2.204724409448814,13.620028343245286,6.72,4.636904761904754,-1.020566110397945,stop,599,6.4084,True,0.3445844843462233,0.7078311146091413,-1.0902349888119762,-1.1636770225300888,2156.6110397946127,True,6.28,835078.6,5386256.97,1.1146496815286528,77.0,6.35,False,False,False,H1
2025-04-28,RAPP,602,593,11.37,10.81,11.38,5.180388529139668,12.218000604790063,172492.2,107483.0,1195046.0962666664,654.0,0,0,1,10.8484,4.67135325131811,-0.0470278404815656,eod,955,2,6.244218316373734,13.829787234042543,2,1,TRAIN,2025-04-26/2025-05-02,,,,1662740.5754999998,12.0102538135325,13.829787234042545,-0.0163223852445715,7.585568917668809,71.87207155916708,11.38,4.67135325131811,-0.0470278404815656,eod,955,10.8484,True,0.43103448275862344,0.5466498556040063,-0.11217177810643292,-0.12964518438454053,2140.707298720839,True,10.62,172492.2,1962961.2360000003,1.7890772128060384,65.0,10.81,False,False,False,H1
2025-04-28,RXRX,585,584,6.07,5.78,6.055,5.017301038062283,3.8538728940094953,23658707.1,1823553.0,10845341.841633337,96356.0,0,0,1,5.895,2.642444260941373,-1.0368437499999985,stop,601,1,5.363321799307967,6.833910034602083,13,2,TRAIN,2025-04-26/2025-05-02,,,,124853977.67275,7.7270848830481835,6.833910034602083,-0.0163223852445715,1.470588235294116,8.686420764310489,6.055,2.642444260941373,-1.0368437499999985,stop,601,5.895,True,0.3445844843462233,0.7078311146091413,-1.159097210120099,-1.287971722595214,3784.3749999999964,True,5.73,23658707.1,138166849.46400002,0.8726003490401365,70.0,5.78,False,False,False,H1
2025-04-28,SMCL,613,612,12.89,12.15,12.9,6.090534979423867,5.716049316659496,1006249.75,557922.0,6999078.537266668,56681.0,0,0,1,12.51,3.023255813953493,-1.032076923076925,stop,616,40,7.736625514403303,9.300411522633752,6,6,TRAIN,2025-04-26/2025-05-02,,,,10675411.811,13.133566200931462,9.300411522633752,-0.0163223852445715,1.5637860082304487,65.56260930425917,12.9,3.023255813953493,-1.032076923076925,stop,616,12.51,True,0.43103448275862344,0.5466498556040063,-1.1657390583554403,-1.2015909408002825,3307.6923076923026,True,12.13,1006249.75,12718996.84,0.16488046166528914,60.0,12.15,False,False,False,H1
2025-04-28,SMCX,613,612,35.04,32.9,35.0969,6.504559270516719,3.681456909880715,3422087.6,1222032.0,41735128.82220001,50122.0,0,0,1,33.8,3.695198151403688,-1.0260621481995522,stop,616,40,7.507598784194526,9.48328267477203,6,5,TRAIN,2025-04-26/2025-05-02,0.0999565217391304,35.13,35.03,99071710.75500001,13.205152989262697,9.431680773881492,-0.0163223852445715,1.9756838905775034,42.12618163565294,35.0969,3.695198151403688,-1.0260621481995522,stop,616,33.8,False,0.28480156862609063,0.28480156862609063,-1.0983184818647806,-1.0983184818647806,2706.2148199552757,True,32.75,3422087.6,117240721.176,1.0076335877862543,78.0,33.08,False,False,False,H1
2025-04-28,TIGR,582,581,8.04,7.65,8.04,5.098039215686256,5.006844728412585,6436778.4,644559.0,5080386.392966666,55320.0,0,0,1,7.81,2.8606965174129297,0.8260869565217464,eod,955,1,6.209150326797381,9.542483660130724,6,2,TRAIN,2025-04-26/2025-05-02,,,,75460713.70699999,7.6081086577025845,9.542483660130724,-0.0163223852445715,3.333333333333343,6.7324918403142435,8.04,2.8606965174129297,0.8260869565217464,eod,955,7.81,True,0.3445844843462233,0.7078311146091413,0.7410459028945546,0.6513991614787463,3495.65217391305,True,7.73,6436778.4,53103421.800000004,-1.0349288486416566,59.0,7.65,False,False,False,H1
2025-04-28,TSDD,658,657,34.68,32.95,34.6439,5.2503793626706985,3.090814109892847,2814326.0,1635329.0,54288852.61073332,37481.0,0,0,1,34.1701,1.3676289332321252,2.0,target,674,1,9.605462822458266,16.176024279210917,34,4,TRAIN,2025-04-26/2025-05-02,0.0277338877338879,34.66,34.63,142845780.09250003,13.340676603199228,16.176024279210917,-0.0163223852445715,6.570561456752651,38.00521973808291,34.6439,1.3676289332321252,2.0,target,674,34.1701,False,0.08005417327116145,0.08005417327116145,1.9707324950043397,1.9707324950043397,7311.924862811248,True,33.99,2814326.0,95011645.75999999,-3.05972344807296,77.0,32.95,False,False,False,H1
2025-04-28,TSLQ,658,657,27.6,26.26,27.5775,5.1028179741051005,2.370428869841772,19094865.85,8509448.0,225805685.3039334,297848.0,0,0,1,27.1802,1.440667210588347,2.0,target,675,1,9.701447067783697,16.17517136329017,37,3,TRAIN,2025-04-26/2025-05-02,0.0145184544405999,27.58,27.56,773810633.574,13.280932393943932,16.17825176156922,-0.0163223852445715,6.4737242955064715,29.18100055836716,27.5775,1.440667210588347,2.0,target,675,27.1802,False,0.05264601374526299,0.05264601374526299,1.981728599999245,1.981728599999245,6941.228290963984,True,27.04,19094865.85,511551456.1215,-2.9031065088757404,78.0,26.255,False,False,False,H1
2025-04-28,UPXI,579,578,16.49,15.66,15.9,5.30012771392081,1.0012910239858668,6530668.75,130782.0,2056131.6652666663,20846.0,0,0,1,15.0355,5.437106918238991,1.999999999999998,target,587,1,9.897828863346108,48.7228607918263,0,1,TRAIN,2025-04-26/2025-05-02,,,,18912216.960500002,9.88359434682964,48.7228607918263,-0.0163223852445715,38.82503192848019,10.871975874436595,15.9,5.437106918238991,1.999999999999998,target,587,15.0355,True,0.6011904761904775,0.8951910312937308,1.9447141204659981,1.9176776321713669,1839.2134181607876,True,15.51,6530668.75,84376240.25,0.9671179883945865,40.0,15.66,False,False,False,H1
2025-04-28,URGN,581,580,10.73,10.12,10.77,6.027667984189744,6.772154530911325,518173.35,70183.0,735654.3648999999,7813.0,0,0,1,10.33,4.08542246982358,1.2840909090909134,eod,955,1,7.607707509881421,16.105731225296434,9,1,TRAIN,2025-04-26/2025-05-02,,,,5462209.464500001,7.010579937304072,16.20178926441351,-0.0163223852445715,8.498023715415012,13.468073124642432,10.77,4.08542246982358,1.2840909090909134,eod,955,10.33,True,0.6011904761904775,0.8951910312937308,1.1801994561688351,1.1293933538780578,2447.7272727272752,True,9.66,518173.35,5834631.921,4.140786749482405,49.0,10.06,False,False,False,H1
2025-04-28,ZBIO,599,598,10.63,9.99,10.58,6.4064064064064175,2.2536599253074776,217258.8,24971.0,262113.983,17448.0,3,0,1,10.27,2.930056710775052,-1.32316129032258,stop,633,3,6.406406406406412,7.707707707707721,8,4,TRAIN,2025-04-26/2025-05-02,,,,1764963.773,9.74008643295221,7.707707707707721,-0.0163223852445715,1.3013013013013088,14.850955413916022,10.58,2.930056710775052,-1.32316129032258,stop,633,10.27,True,0.3445844843462233,0.954044911322372,-1.4334144307777121,-1.6284171923928625,3412.9032258064462,True,10.02,217258.8,2161725.0599999996,-0.29940119760478406,75.0,9.99,False,False,False,H1
2025-04-29,BBNX,757,755,11.3,10.74,11.31,5.214152700186214,2.9075447947120447,448317.65,535740.0,5768408.882533333,5874.0,0,0,1,11.06,2.210433244916003,-1.1241600000000034,stop,847,1,10.427374301675972,10.707635009310987,32,1,TRAIN,2025-04-26/2025-05-02,,,,4906456.0965,10.02576318068191,10.707635009310989,0.1402780055018038,0.28026070763501565,117.56772646245024,11.31,2.210433244916003,-1.1241600000000034,stop,847,11.06,True,0.16903424310970952,0.44884291012276883,-1.195851648358909,-1.3145254992558226,4524.0,True,10.8,448317.65,4927010.9735,-0.5555555555555601,50.0,10.74,False,False,False,H1
2025-04-29,BHF,823,822,57.63,54.17,57.4715,6.387299243123512,1.2105364322850771,1031728.7,660692.0,37062514.46116667,183924.0,2,0,1,54.66,4.891989942841239,-0.2993064200604644,eod,955,1,8.454864316042086,10.33782536459295,2,2,TRAIN,2025-04-26/2025-05-02,,,,72019305.54588234,6.527833400080092,10.33782536459295,0.1402780055018038,1.8829610485508645,51.461915913025216,57.4715,4.891989942841239,-0.2993064200604644,eod,955,54.66,True,0.396321664321762,0.43398952164992194,-0.35650259141004326,-0.36193872426894186,2044.1579228169999,True,53.86,1031728.7,58437113.567999996,0.5755662829558156,17.0,54.17,False,False,False,H1
2025-04-29,BULL,582,581,15.75,14.73,15.676,6.924643584521384,4.477207937454176,9642683.7,863446.0,12957773.804366669,146581.0,0,0,1,14.44,7.884664455218172,-1.0116828478964406,stop,646,1,10.726408689748812,15.953835709436534,0,1,TRAIN,2025-04-26/2025-05-02,,,,,,15.953835709436534,0.1402780055018038,5.227427019687722,,15.676,7.884664455218172,-1.0116828478964406,stop,646,14.44,True,0.6011904761904775,0.8951910312937308,-1.0831654169556177,-1.1181225824729006,1268.2847896440123,True,15.445,9642683.7,139143925.79099998,-4.629329880220135,10.0,14.73,False,False,False,H1
2025-04-29,CHA,577,576,38.49,36.0,38.645,6.916666666666682,11.106523208545893,3168962.0,703923.0,26394231.41033333,117069.0,0,0,1,36.58,5.343511450381691,-1.017714285714286,stop,614,3,8.160833333333331,11.58333333333334,3,1,TRAIN,2025-04-26/2025-05-02,,,,,,11.58333333333334,0.1402780055018038,3.4225000000000083,,38.645,5.343511450381691,-1.017714285714286,stop,614,36.58,True,0.5784417395999699,0.6867446339145901,-1.1191998230637448,-1.1382011790751938,1871.4285714285672,True,34.5,3168962.0,112181254.8,4.3478260869565215,4.0,36.0,False,False,False,H1
2025-04-29,DUOT,757,756,7.4799,7.12,7.4496,5.054775280898882,2.2098444407775637,118203.65,107358.0,763405.0574333332,2046.0,0,0,1,7.1538,3.970682989690719,-0.0324543610547661,eod,955,2,9.442415730337077,16.573033707865164,3,1,TRAIN,2025-04-26/2025-05-02,,,,604538.3494999999,9.09656978709023,16.573033707865164,0.1402780055018038,7.130617977528088,126.27901241744688,7.4496,3.970682989690719,-0.0324543610547661,eod,955,7.1538,True,0.3445844843462233,0.8523927027862898,-0.09372257274027836,-0.18401248083657085,2518.4584178499,True,7.12,118203.65,901893.8494999999,0.0,56.0,7.12,False,True,True,H1
2025-04-29,HSAI,592,591,16.45,15.58,16.4999,5.584082156611037,3.714844560273335,5816468.0,1101971.0,17756626.792799998,128206.0,0,0,1,16.055,2.696379978060476,2.0,target,726,2,6.225930680359439,18.035943517329915,10,2,TRAIN,2025-04-26/2025-05-02,,,,83226186.61025,11.451492031962443,18.035943517329915,0.1402780055018038,11.810012836970476,21.335384349585375,16.4999,2.696379978060476,2.0,target,726,16.055,True,0.3445844843462233,0.954044911322372,1.9361023878032788,1.8230878216191506,3708.676106990331,True,15.36,5816468.0,105859717.6,1.432291666666671,72.0,15.58,False,False,False,H1
2025-04-29,KINS,720,719,19.64,18.49,19.64,6.219578150351546,7.851487730202126,273788.0,578254.0,10983929.679666666,18314.0,0,0,1,19.295,1.7566191446028456,-1.0559275362318832,stop,849,16,9.137371552190368,11.73336938885884,41,3,TRAIN,2025-04-26/2025-05-02,,,,4867422.522499999,6.725192333398284,11.73336938885884,0.1402780055018038,2.595997836668472,225.66213697070037,19.64,1.7566191446028456,-1.0559275362318832,stop,849,19.295,True,0.16903424310970952,0.44884291012276883,-1.1461403768480436,-1.295473045873492,5692.753623188425,True,18.32,273788.0,5508614.5600000005,0.927947598253265,52.0,18.49,False,False,False,H1
2025-04-29,MSTX,660,659,38.88,37.0,38.73,5.081081081081096,1.2289242711495736,13021529.3,3008465.0,113729085.30149998,14187.0,0,0,1,38.2,1.368448231345195,-1.0720754716981202,stop,695,2,6.471081081081084,9.297297297297291,58,5,TRAIN,2025-04-26/2025-05-02,0.0685747126436783,38.81,38.75,350831483.4445,15.5781944812557,9.297297297297291,0.1402780055018038,2.8262162162162072,32.4170123458978,38.73,1.368448231345195,-1.0720754716981202,stop,695,38.2,False,0.17705838534386342,0.17705838534386342,-1.1933750813272694,-1.1933750813272694,7307.5471698114025,True,37.0,13021529.3,513178469.713,0.0,78.0,37.0,False,False,False,H1
2025-04-29,NSP,595,594,68.75,65.45,68.63,5.042016806722693,10.583148545974684,379374.85,204764.0,13564506.938399997,11027.0,0,0,1,66.41,3.234736995483024,-1.038914414414412,stop,643,24,11.73414820473644,14.148204736440023,12,3,TRAIN,2025-04-26/2025-05-02,,,,,,14.148204736440025,0.1402780055018038,2.414056531703583,,68.63,3.234736995483024,-1.038914414414412,stop,643,66.41,True,0.40145574883899976,0.6697110692665457,-1.15526537743308,-1.2330118412884115,3091.4414414414427,True,78.93,379374.85,25505371.1655,-17.078423919929055,12.0,65.45,False,False,False,H1
