day,symbol,hour,k,ref,split,rr_reacting,react_entry_m,react_entry,react_exit_m,react_rpct,filled,fill_m,entry,rpct,rr,why,exit_m
2025-07-18,TLN,9,0.003,321.005,TRAIN,-1.050999999999991,600,321.02,663,0.02,False,,,,,unfilled,
2025-07-18,TLN,9,0.006,321.005,TRAIN,-1.050999999999991,600,321.02,663,0.02,False,,,,,unfilled,
2025-07-21,CRSP,9,0.003,69.84,TRAIN,3.294142949315346,600,69.745,955,0.02,True,600.0,70.04952,0.01999999999999997,3.4971831355875125,eod,955.0
2025-07-21,CRSP,9,0.006,69.84,TRAIN,3.294142949315346,600,69.745,955,0.02,True,601.0,70.25904,0.019999999999999952,3.635859527827313,eod,955.0
2025-07-21,CVRX,9,0.003,8.35,TRAIN,0.7765830346475417,605,8.37,955,0.02,True,606.0,8.375049999999998,0.019999999999999966,0.8062638432009251,eod,955.0
2025-07-21,CVRX,9,0.006,8.35,TRAIN,0.7765830346475417,605,8.37,955,0.02,True,607.0,8.4001,0.019999999999999945,0.9529648456566014,eod,955.0
2025-07-21,NG,12,0.003,5.815,TRAIN,-0.4299226139294917,780,5.815,955,0.0199999999999999,True,780.0,5.832445,0.020000000000000066,-0.27908535785592686,eod,955.0
2025-07-21,NG,12,0.006,5.815,TRAIN,-0.4299226139294917,780,5.815,955,0.0199999999999999,True,784.0,5.84989,0.020000000000000007,-0.12914772756410764,eod,955.0
2025-07-21,RKT,12,0.003,15.045,TRAIN,0.0498504486540397,780,15.045,955,0.02,False,,,,,unfilled,
2025-07-21,RKT,12,0.006,15.045,TRAIN,0.0498504486540397,780,15.045,955,0.02,False,,,,,unfilled,
2025-07-22,ABR,10,0.003,11.995,TRAIN,0.6395833333333298,660,12.0,955,0.02,False,,,,,unfilled,
2025-07-22,ABR,10,0.006,11.995,TRAIN,0.6395833333333298,660,12.0,955,0.02,False,,,,,unfilled,
2025-07-22,BIO,9,0.003,247.025,TRAIN,0.2409004413134134,600,246.99,955,0.0199999999999999,False,,,,,unfilled,
2025-07-22,BIO,9,0.006,247.025,TRAIN,0.2409004413134134,600,246.99,955,0.0199999999999999,False,,,,,unfilled,
2025-07-22,CRL,9,0.003,164.87,TRAIN,0.9037054947712015,600,165.43,955,0.02,True,600.0,165.36461,0.02000000000000004,0.8842913849583643,eod,955.0
2025-07-22,CRL,9,0.006,164.87,TRAIN,0.9037054947712015,600,165.43,955,0.02,True,600.0,165.85922,0.020000000000000014,1.030759700907792,eod,955.0
2025-07-22,ICLR,9,0.003,160.7225,TRAIN,-0.0590685817322631,600,160.83,955,0.0199999999999999,True,600.0,161.20466749999997,0.020000000000000028,0.05727734279156665,eod,955.0
2025-07-22,ICLR,9,0.006,160.7225,TRAIN,-0.0590685817322631,600,160.83,955,0.0199999999999999,False,,,,,unfilled,
2025-07-22,ICLR,10,0.003,157.065,TRAIN,-1.0509999999999913,660,156.85,894,0.02,False,,,,,unfilled,
2025-07-22,ICLR,10,0.006,157.065,TRAIN,-1.0509999999999913,660,156.85,894,0.02,False,,,,,unfilled,
2025-07-22,IVZ,9,0.003,20.98,TRAIN,-0.333571598761022,600,20.985,955,0.0199999999999999,True,600.0,21.042939999999998,0.020000000000000063,-0.1949822600834336,eod,955.0
2025-07-22,IVZ,9,0.006,20.98,TRAIN,-0.333571598761022,600,20.985,955,0.0199999999999999,False,,,,,unfilled,
2025-07-22,WW,10,0.003,40.0,TRAIN,0.9500000000000008,661,40.0,955,0.0199999999999999,True,665.0,40.12,0.01999999999999997,1.0967098703888296,eod,955.0
2025-07-22,WW,10,0.006,40.0,TRAIN,0.9500000000000008,661,40.0,955,0.0199999999999999,True,665.0,40.24,0.020000000000000004,1.2425447316103377,eod,955.0
2025-07-23,CRMD,10,0.003,11.64,TRAIN,0.0859106529209676,660,11.64,955,0.02,True,663.0,11.67492,0.020000000000000018,0.2352050378075435,eod,955.0
2025-07-23,CRMD,10,0.006,11.64,TRAIN,0.0859106529209676,660,11.64,955,0.02,False,,,,,unfilled,
2025-07-23,GEV,9,0.003,621.26,TRAIN,-1.0509999999999942,600,620.79,703,0.0199999999999999,False,,,,,unfilled,
2025-07-23,GEV,9,0.006,621.26,TRAIN,-1.0509999999999942,600,620.79,703,0.0199999999999999,False,,,,,unfilled,
2025-07-23,GLXY,11,0.003,30.715,TRAIN,-0.4313853166205446,720,30.715,955,0.02,True,720.0,30.807144999999995,0.019999999999999997,-0.2805436855638612,eod,955.0
2025-07-23,GLXY,11,0.006,30.715,TRAIN,-0.4313853166205446,720,30.715,955,0.02,False,,,,,unfilled,
2025-07-23,PVLA,10,0.003,37.925,TRAIN,-0.300614298784467,660,38.255,955,0.0200000000000001,True,660.0,38.038774999999994,0.020000000000000035,-0.5865396559168963,eod,955.0
2025-07-23,PVLA,10,0.006,37.925,TRAIN,-0.300614298784467,660,38.255,955,0.0200000000000001,True,660.0,38.15255,0.019999999999999928,-0.43568516390123685,eod,955.0
2025-07-23,VSTM,10,0.003,5.4252,TRAIN,-1.0509999999999944,660,5.425,710,0.02,False,,,,,unfilled,
2025-07-23,VSTM,10,0.006,5.4252,TRAIN,-1.0509999999999944,660,5.425,710,0.02,False,,,,,unfilled,
2025-07-23,XNET,14,0.003,4.99,TRAIN,0.2500000000000044,902,5.0,955,0.0199999999999999,True,907.0,5.004969999999999,0.02000000000000008,0.2994023940203387,eod,955.0
2025-07-23,XNET,14,0.006,4.99,TRAIN,0.2500000000000044,902,5.0,955,0.0199999999999999,False,,,,,unfilled,
2025-07-24,ABVX,9,0.003,71.75,TRAIN,0.8530496402364973,600,71.5609,955,0.02,True,602.0,71.96525,0.020000000000000063,1.1291908247383209,eod,955.0
2025-07-24,ABVX,9,0.006,71.75,TRAIN,0.8530496402364973,600,71.5609,955,0.02,False,,,,,unfilled,
2025-07-24,AOS,12,0.003,74.37,TRAIN,0.0268925642060011,780,74.37,955,0.0200000000000001,False,,,,,unfilled,
2025-07-24,AOS,12,0.006,74.37,TRAIN,0.0268925642060011,780,74.37,955,0.0200000000000001,False,,,,,unfilled,
2025-07-24,CRL,9,0.003,181.754,TRAIN,0.8969350134815346,600,181.73,955,0.02,True,600.0,182.29926199999997,0.02000000000000009,1.050268102566415,eod,955.0
2025-07-24,CRL,9,0.006,181.754,TRAIN,0.8969350134815346,600,181.73,955,0.02,False,,,,,unfilled,
2025-07-24,CX,11,0.003,8.365,TRAIN,0.7770472205618655,720,8.365,955,0.0200000000000001,False,,,,,unfilled,
2025-07-24,CX,11,0.006,8.365,TRAIN,0.7770472205618655,720,8.365,955,0.0200000000000001,False,,,,,unfilled,
2025-07-24,EOLS,10,0.003,9.775,TRAIN,0.5384166145838677,660,9.7601,955,0.02,False,,,,,unfilled,
2025-07-24,EOLS,10,0.006,9.775,TRAIN,0.5384166145838677,660,9.7601,955,0.02,False,,,,,unfilled,
2025-07-24,GL,9,0.003,130.295,TRAIN,-0.3431090665133158,600,130.425,955,0.0199999999999999,True,600.0,130.68588499999998,0.019999999999999966,-0.24261036300898509,eod,955.0
2025-07-24,GL,9,0.006,130.295,TRAIN,-0.3431090665133158,600,130.425,955,0.0199999999999999,True,600.0,131.07676999999998,0.019999999999999997,-0.09278150506760705,eod,955.0
2025-07-24,LOB,9,0.003,33.43,TRAIN,1.5611061552185548,601,33.63,955,0.02,True,601.0,33.530289999999994,0.019999999999999914,1.4170620057267618,eod,955.0
2025-07-24,LOB,9,0.006,33.43,TRAIN,1.5611061552185548,601,33.63,955,0.02,True,601.0,33.63058,0.020000000000000098,1.5619415424890062,eod,955.0
2025-07-24,RZLT,13,0.003,5.97,TRAIN,0.753768844221106,841,5.97,955,0.0199999999999999,False,,,,,unfilled,
2025-07-24,RZLT,13,0.006,5.97,TRAIN,0.753768844221106,841,5.97,955,0.0199999999999999,False,,,,,unfilled,
2025-07-24,WW,11,0.003,38.53,TRAIN,-0.2542372881355926,720,38.35,955,0.02,False,,,,,unfilled,
2025-07-24,WW,11,0.006,38.53,TRAIN,-0.2542372881355926,720,38.35,955,0.02,False,,,,,unfilled,
2025-07-25,FIX,12,0.003,682.76,TRAIN,-0.0695405201630939,781,683.055,955,0.02,True,781.0,684.80828,0.01999999999999996,0.05864999179040111,eod,955.0
2025-07-25,FIX,12,0.006,682.76,TRAIN,-0.0695405201630939,781,683.055,955,0.02,False,,,,,unfilled,
2025-07-25,GEO,12,0.003,26.555,TRAIN,0.5741716867469854,780,26.56,955,0.02,False,,,,,unfilled,
2025-07-25,GEO,12,0.006,26.555,TRAIN,0.5741716867469854,780,26.56,955,0.02,False,,,,,unfilled,
2025-07-25,GNW,9,0.003,7.85,TRAIN,-1.050999999999996,600,7.86,953,0.02,False,,,,,unfilled,
2025-07-25,GNW,9,0.006,7.85,TRAIN,-1.050999999999996,600,7.86,953,0.02,False,,,,,unfilled,
2025-07-25,MOH,9,0.003,162.435,TRAIN,-1.0509999999999968,600,162.22,620,0.02,True,600.0,162.922305,0.02000000000000009,-1.0509999999999913,stop,626.0
2025-07-25,MOH,9,0.006,162.435,TRAIN,-1.0509999999999968,600,162.22,620,0.02,False,,,,,unfilled,
2025-07-25,OKTA,11,0.003,103.64,TRAIN,1.3025858741798542,720,103.64,955,0.02,True,723.0,103.95092,0.019999999999999955,1.448241150727673,eod,955.0
2025-07-25,OKTA,11,0.006,103.64,TRAIN,1.3025858741798542,720,103.64,955,0.02,False,,,,,unfilled,
2025-07-25,ORN,14,0.003,9.26,TRAIN,-0.3243243243243261,900,9.25,955,0.02,False,,,,,unfilled,
2025-07-25,ORN,14,0.006,9.26,TRAIN,-0.3243243243243261,900,9.25,955,0.02,False,,,,,unfilled,
2025-07-28,INBX,9,0.003,23.935,TRAIN,-1.0509999999999935,600,24.0,930,0.02,True,600.0,24.006804999999996,0.019999999999999973,-1.0509999999999948,stop,930.0
2025-07-28,INBX,9,0.006,23.935,TRAIN,-1.0509999999999935,600,24.0,930,0.02,True,600.0,24.078609999999998,0.01999999999999995,-1.092193444721267,stop,944.0
2025-07-28,PLAB,11,0.003,21.1252,TRAIN,0.2602934216753422,720,21.13,955,0.0199999999999999,True,724.0,21.188575599999997,0.02000000000000009,0.39779833053052466,eod,955.0
2025-07-28,PLAB,11,0.006,21.1252,TRAIN,0.2602934216753422,720,21.13,955,0.0199999999999999,False,,,,,unfilled,
2025-07-28,WW,9,0.003,42.685,TRAIN,-1.0509999999999924,600,42.675,603,0.02,True,600.0,42.813055,0.019999999999999945,-1.0509999999999928,stop,619.0
2025-07-28,WW,9,0.006,42.685,TRAIN,-1.0509999999999924,600,42.675,603,0.02,True,601.0,42.94111,0.01999999999999997,-1.0509999999999946,stop,620.0
2025-07-29,CR,9,0.003,201.45,TRAIN,0.9813639968279084,600,201.76,955,0.02,True,603.0,202.05434999999997,0.020000000000000025,1.0527736720342706,eod,955.0
2025-07-29,CR,9,0.006,201.45,TRAIN,0.9813639968279084,600,201.76,955,0.02,False,,,,,unfilled,
2025-07-29,LASR,10,0.003,20.65,TRAIN,-1.0509999999999915,661,20.66,672,0.0199999999999999,True,664.0,20.711949999999998,0.0200000000000001,-0.12806616470202523,eod,955.0
2025-07-29,LASR,10,0.006,20.65,TRAIN,-1.0509999999999915,661,20.66,672,0.0199999999999999,True,664.0,20.773899999999998,0.020000000000000014,0.021421110143008813,eod,955.0
2025-07-29,MOD,9,0.003,112.78,TRAIN,0.3380617791329709,600,113.145,955,0.02,True,600.0,113.11833999999999,0.01999999999999996,0.326357335158912,eod,955.0
2025-07-29,MOD,9,0.006,112.78,TRAIN,0.3380617791329709,600,113.145,955,0.02,False,,,,,unfilled,
2025-07-29,TFII,9,0.003,92.9,TRAIN,-0.2768966073444818,600,92.995,955,0.0199999999999999,True,600.0,93.17869999999999,0.02,-0.17777668072210337,eod,955.0
2025-07-29,TFII,9,0.006,92.9,TRAIN,-0.2768966073444818,600,92.995,955,0.0199999999999999,True,600.0,93.4574,0.019999999999999952,-0.028141163781572314,eod,955.0
2025-07-29,UHS,10,0.003,161.73,TRAIN,-0.4297285599455928,660,161.73,955,0.02,False,,,,,unfilled,
2025-07-29,UHS,10,0.006,161.73,TRAIN,-0.4297285599455928,660,161.73,955,0.02,False,,,,,unfilled,
2025-07-29,WW,10,0.003,40.6,TRAIN,1.9889840881272949,660,40.85,955,0.02,True,660.0,40.721799999999995,0.020000000000000018,1.8378362449596926,eod,955.0
2025-07-29,WW,10,0.006,40.6,TRAIN,1.9889840881272949,660,40.85,955,0.02,True,660.0,40.8436,0.020000000000000087,1.9814609877679656,eod,955.0
2025-07-30,BAND,10,0.003,13.95,TRAIN,-1.053149606299203,660,13.97,821,0.02,False,,,,,unfilled,
2025-07-30,BAND,10,0.006,13.95,TRAIN,-1.053149606299203,660,13.97,821,0.02,False,,,,,unfilled,
2025-07-30,CMPR,9,0.003,55.0,TRAIN,-1.0509999999999966,600,55.25,619,0.02,True,600.0,55.16499999999999,0.019999999999999955,-1.1069790628115697,stop,618.0
2025-07-30,CMPR,9,0.006,55.0,TRAIN,-1.0509999999999966,600,55.25,619,0.02,True,601.0,55.33,0.020000000000000004,-1.0509999999999917,stop,619.0
2025-07-30,CMPR,10,0.003,56.71,TRAIN,1.481936162749917,660,57.02,955,0.0199999999999999,True,660.0,56.880129999999994,0.02000000000000002,1.3626287422338823,eod,955.0
2025-07-30,CMPR,10,0.006,56.71,TRAIN,1.481936162749917,660,57.02,955,0.0199999999999999,True,660.0,57.05026,0.02000000000000004,1.5076706048315993,eod,955.0
2025-07-30,DERM,10,0.003,7.95,TRAIN,1.3642131979695464,665,7.88,955,0.0199999999999999,False,,,,,unfilled,
2025-07-30,DERM,10,0.006,7.95,TRAIN,1.3642131979695464,665,7.88,955,0.0199999999999999,False,,,,,unfilled,
2025-07-30,DERM,12,0.003,7.83,TRAIN,1.1472275334608055,781,7.845,955,0.0199999999999999,True,781.0,7.853489999999999,0.02000000000000005,1.2000397275606036,eod,955.0
2025-07-30,DERM,12,0.006,7.83,TRAIN,1.1472275334608055,781,7.845,955,0.0199999999999999,True,782.0,7.8769800000000005,0.020000000000000084,1.3455664480549627,eod,955.0
2025-07-30,LFUS,9,0.003,270.62,TRAIN,1.7330861909175264,600,269.75,955,0.0199999999999999,False,,,,,unfilled,
2025-07-30,LFUS,9,0.006,270.62,TRAIN,1.7330861909175264,600,269.75,955,0.0199999999999999,False,,,,,unfilled,
2025-07-30,LFUS,13,0.003,261.22,TRAIN,0.2711786723703336,840,261.82,955,0.02,False,,,,,unfilled,
2025-07-30,LFUS,13,0.006,261.22,TRAIN,0.2711786723703336,840,261.82,955,0.02,False,,,,,unfilled,
2025-07-30,LQDT,9,0.003,25.375,TRAIN,2.12849822625148,600,25.37,955,0.02,True,600.0,25.451124999999998,0.020000000000000018,2.281087771169246,eod,955.0
2025-07-30,LQDT,9,0.006,25.375,TRAIN,2.12849822625148,600,25.37,955,0.02,True,600.0,25.52725,0.020000000000000018,2.423390690340711,eod,955.0
2025-07-30,LQDT,10,0.003,24.64,TRAIN,0.6100040666937777,663,24.59,955,0.02,False,,,,,unfilled,
2025-07-30,LQDT,10,0.006,24.64,TRAIN,0.6100040666937777,663,24.59,955,0.02,False,,,,,unfilled,
2025-07-30,TW,10,0.003,146.58,TRAIN,0.0579888115704788,660,146.58,955,0.02,False,,,,,unfilled,
2025-07-30,TW,10,0.006,146.58,TRAIN,0.0579888115704788,660,146.58,955,0.02,False,,,,,unfilled,
2025-07-31,AM,9,0.003,17.995,TRAIN,-1.050999999999996,600,17.995,626,0.0199999999999999,True,600.0,18.048985,0.020000000000000084,-1.0509999999999948,stop,744.0
2025-07-31,AM,9,0.006,17.995,TRAIN,-1.050999999999996,600,17.995,626,0.0199999999999999,True,600.0,18.102970000000003,0.01999999999999998,-1.0509999999999944,stop,769.0
2025-07-31,BHC,14,0.003,5.92,TRAIN,0.1687763713080132,900,5.925,955,0.02,True,902.0,5.937759999999999,0.019999999999999976,0.2758616043760512,eod,955.0
2025-07-31,BHC,14,0.006,5.92,TRAIN,0.1687763713080132,900,5.925,955,0.02,False,,,,,unfilled,
2025-07-31,BVS,10,0.003,6.69,TRAIN,1.235955056179778,660,6.675,955,0.0199999999999999,False,,,,,unfilled,
2025-07-31,BVS,10,0.006,6.69,TRAIN,1.235955056179778,660,6.675,955,0.0199999999999999,False,,,,,unfilled,
2025-07-31,CRTO,14,0.003,24.87,TRAIN,0.9839357429718822,900,24.9,955,0.02,True,903.0,24.944609999999997,0.02000000000000001,1.0715942241630494,eod,955.0
2025-07-31,CRTO,14,0.006,24.87,TRAIN,0.9839357429718822,900,24.9,955,0.02,False,,,,,unfilled,
2025-07-31,CVNA,9,0.003,405.905,TRAIN,2.227628256451324,600,405.925,955,0.0199999999999999,True,600.0,407.1227149999999,0.019999999999999997,2.368169877232218,eod,955.0
2025-07-31,CVNA,9,0.006,405.905,TRAIN,2.227628256451324,600,405.925,955,0.0199999999999999,True,600.0,408.34042999999997,0.020000000000000063,2.5102131082146255,eod,955.0
2025-07-31,CVNA,10,0.003,394.86,TRAIN,0.8789705658847962,660,394.78,955,0.02,True,660.0,396.04458,0.02000000000000001,1.0358152104997898,eod,955.0
2025-07-31,CVNA,10,0.006,394.86,TRAIN,0.8789705658847962,660,394.78,955,0.02,False,,,,,unfilled,
2025-07-31,GNRC,9,0.003,192.255,TRAIN,-1.0509999999999913,600,192.255,785,0.02,True,603.0,192.83176499999996,0.01999999999999997,-1.0509999999999977,stop,873.0
2025-07-31,GNRC,9,0.006,192.255,TRAIN,-1.0509999999999913,600,192.255,785,0.02,False,,,,,unfilled,
2025-07-31,ICUI,9,0.003,132.69,TRAIN,1.6231315113996674,600,132.46,955,0.02,False,,,,,unfilled,
2025-07-31,ICUI,9,0.006,132.69,TRAIN,1.6231315113996674,600,132.46,955,0.02,False,,,,,unfilled,
2025-07-31,TWI,9,0.003,8.525,TRAIN,0.1466275659824063,600,8.525,955,0.02,False,,,,,unfilled,
2025-07-31,TWI,9,0.006,8.525,TRAIN,0.1466275659824063,600,8.525,955,0.02,False,,,,,unfilled,
2025-07-31,TWI,10,0.003,8.21,TRAIN,-1.0509999999999928,660,8.22,761,0.02,True,660.0,8.23463,0.020000000000000052,-1.0509999999999937,stop,761.0
2025-07-31,TWI,10,0.006,8.21,TRAIN,-1.0509999999999928,660,8.22,761,0.02,True,660.0,8.259260000000001,0.019999999999999973,-1.0509999999999957,stop,772.0
2025-07-31,VSEC,9,0.003,152.725,TRAIN,-1.058147189833619,601,152.66,633,0.02,False,,,,,unfilled,
2025-07-31,VSEC,9,0.006,152.725,TRAIN,-1.058147189833619,601,152.66,633,0.02,False,,,,,unfilled,
2025-07-31,WCC,10,0.003,203.05,TRAIN,-1.0509999999999955,660,203.46,760,0.0199999999999999,True,660.0,203.65914999999998,0.020000000000000004,-1.050999999999992,stop,760.0
2025-07-31,WCC,10,0.006,203.05,TRAIN,-1.0509999999999955,660,203.46,760,0.0199999999999999,True,661.0,204.2683,0.019999999999999966,-1.0509999999999915,stop,765.0
2025-08-01,ALGN,11,0.003,138.675,TRAIN,0.9552992069214046,720,138.7,955,0.02,False,,,,,unfilled,
2025-08-01,ALGN,11,0.006,138.675,TRAIN,0.9552992069214046,720,138.7,955,0.02,False,,,,,unfilled,
2025-08-01,BIO,9,0.003,279.385,TRAIN,-1.0509999999999973,600,283.37,615,0.0199999999999999,True,600.0,280.22315499999996,0.02000000000000012,-1.0509999999999948,stop,605.0
2025-08-01,BIO,9,0.006,279.385,TRAIN,-1.0509999999999973,600,283.37,615,0.0199999999999999,True,600.0,281.06131,0.020000000000000084,-1.0594521174045581,stop,606.0
2025-08-01,ILMN,9,0.003,96.265,TRAIN,1.0960252889050102,600,96.485,955,0.0199999999999999,False,,,,,unfilled,
2025-08-01,ILMN,9,0.006,96.265,TRAIN,1.0960252889050102,600,96.485,955,0.0199999999999999,False,,,,,unfilled,
2025-08-01,MBI,14,0.003,5.51,TRAIN,-0.6238698010849916,900,5.53,955,0.0199999999999999,True,900.0,5.526529999999999,0.01999999999999995,-1.0509999999999984,stop,951.0
2025-08-01,MBI,14,0.006,5.51,TRAIN,-0.6238698010849916,900,5.53,955,0.0199999999999999,False,,,,,unfilled,
2025-08-04,ATEC,11,0.003,14.695,TRAIN,-0.5103776794828172,720,14.695,955,0.02,True,723.0,14.739085,0.01999999999999998,-0.35929978014239494,eod,955.0
2025-08-04,ATEC,11,0.006,14.695,TRAIN,-0.5103776794828172,720,14.695,955,0.02,False,,,,,unfilled,
2025-08-04,XENE,9,0.003,32.38,TRAIN,-1.050999999999995,600,32.38,795,0.0200000000000001,True,601.0,32.47714,0.01999999999999997,-1.050999999999993,stop,798.0
2025-08-04,XENE,9,0.006,32.38,TRAIN,-1.050999999999995,600,32.38,795,0.0200000000000001,True,602.0,32.57428,0.020000000000000025,-0.7609070714686524,eod,955.0
2025-08-04,YMM,9,0.003,10.81,TRAIN,-1.050999999999991,600,10.81,819,0.02,True,601.0,10.842429999999998,0.02000000000000005,-1.0509999999999973,stop,821.0
2025-08-04,YMM,9,0.006,10.81,TRAIN,-1.050999999999991,600,10.81,819,0.02,True,602.0,10.87486,0.020000000000000035,-0.7822629440746808,eod,955.0
2025-08-05,BR,9,0.003,261.26,TRAIN,-1.0509999999999975,600,261.15,771,0.02,True,600.0,262.04377999999997,0.01999999999999993,-0.681416670145739,eod,955.0
2025-08-05,BR,9,0.006,261.26,TRAIN,-1.0509999999999975,600,261.15,771,0.02,False,,,,,unfilled,
2025-08-05,BWXT,9,0.003,186.62,TRAIN,1.4508689122505865,600,186.44,955,0.02,True,602.0,187.17986,0.02000000000000006,1.6427675498849001,eod,955.0
2025-08-05,BWXT,9,0.006,186.62,TRAIN,1.4508689122505865,600,186.44,955,0.02,True,603.0,187.73972,0.020000000000000046,1.7869740084836574,eod,955.0
2025-08-05,BWXT,10,0.003,180.9129,TRAIN,-1.0509999999999942,660,181.02,746,0.0199999999999999,False,,,,,unfilled,
2025-08-05,BWXT,10,0.006,180.9129,TRAIN,-1.0509999999999942,660,181.02,746,0.0199999999999999,False,,,,,unfilled,
2025-08-05,JBTM,9,0.003,144.14,TRAIN,1.179130434782604,600,143.75,955,0.02,False,,,,,unfilled,
2025-08-05,JBTM,9,0.006,144.14,TRAIN,1.179130434782604,600,143.75,955,0.02,False,,,,,unfilled,
2025-08-05,NOVT,9,0.003,114.185,TRAIN,-1.0509999999999933,600,114.185,606,0.0199999999999999,True,601.0,114.52755499999999,0.020000000000000018,-1.050999999999993,stop,606.0
2025-08-05,NOVT,9,0.006,114.185,TRAIN,-1.0509999999999933,600,114.185,606,0.0199999999999999,True,601.0,114.87011,0.020000000000000066,-1.0509999999999928,stop,645.0
2025-08-05,PBT,11,0.003,14.625,TRAIN,-1.0509999999999913,720,14.625,744,0.02,True,724.0,14.668874999999998,0.020000000000000007,-1.0509999999999944,stop,744.0
2025-08-05,PBT,11,0.006,14.625,TRAIN,-1.0509999999999913,720,14.625,744,0.02,False,,,,,unfilled,
2025-08-05,SHIP,9,0.003,7.29,TRAIN,0.1032346868547811,600,7.265,957,0.0199999999999999,False,,,,,unfilled,
2025-08-05,SHIP,9,0.006,7.29,TRAIN,0.1032346868547811,600,7.265,957,0.0199999999999999,False,,,,,unfilled,
2025-08-05,SHIP,10,0.003,7.074,TRAIN,-1.083426760563375,661,7.1,844,0.02,True,661.0,7.095221999999999,0.02000000000000004,-1.117826898157663,stop,844.0
2025-08-05,SHIP,10,0.006,7.074,TRAIN,-1.083426760563375,661,7.1,844,0.02,True,662.0,7.1164439999999995,0.02,-1.0509999999999953,stop,852.0
2025-08-05,VVX,10,0.003,57.04,TRAIN,1.4164181722504778,660,57.01,955,0.02,False,,,,,unfilled,
2025-08-05,VVX,10,0.006,57.04,TRAIN,1.4164181722504778,660,57.01,955,0.02,False,,,,,unfilled,
2025-08-05,VVX,11,0.003,55.845,TRAIN,0.4516994633273654,720,55.9,955,0.02,True,720.0,56.01253499999999,0.019999999999999997,0.5512471449470995,eod,955.0
2025-08-05,VVX,11,0.006,55.845,TRAIN,0.4516994633273654,720,55.9,955,0.02,False,,,,,unfilled,
2025-08-06,ADNT,9,0.003,23.015,TRAIN,-1.0509999999999966,600,23.01,607,0.02,True,600.0,23.084045,0.020000000000000046,-1.0509999999999922,stop,608.0
2025-08-06,ADNT,9,0.006,23.015,TRAIN,-1.0509999999999966,600,23.01,607,0.02,True,600.0,23.153090000000002,0.020000000000000084,0.3327633590160168,eod,955.0
2025-08-06,BRBR,10,0.003,38.77,TRAIN,-0.4509147127029026,660,38.81,955,0.02,False,,,,,unfilled,
2025-08-06,BRBR,10,0.006,38.77,TRAIN,-0.4509147127029026,660,38.81,955,0.02,False,,,,,unfilled,
2025-08-06,BRBR,12,0.003,39.03,TRAIN,-0.1858259643726711,780,39.015,955,0.0200000000000001,True,781.0,39.14709,0.020000000000000084,-0.016489092803574832,eod,955.0
2025-08-06,BRBR,12,0.006,39.03,TRAIN,-0.1858259643726711,780,39.015,955,0.0200000000000001,False,,,,,unfilled,
2025-08-06,HPK,14,0.003,8.48,TRAIN,0.3541912632821762,900,8.47,955,0.0199999999999999,False,,,,,unfilled,
2025-08-06,HPK,14,0.006,8.48,TRAIN,0.3541912632821762,900,8.47,955,0.0199999999999999,False,,,,,unfilled,
2025-08-06,JRVR,9,0.003,6.0763,TRAIN,1.975308641975308,600,6.075,956,0.02,True,602.0,6.094528899999999,0.020000000000000063,2.1291957447276904,eod,956.0
2025-08-06,JRVR,9,0.006,6.0763,TRAIN,1.975308641975308,600,6.075,956,0.02,True,602.0,6.1127578,0.020000000000000077,2.2719516222285034,eod,956.0
2025-08-06,LMB,9,0.003,111.76,TRAIN,1.038509538242116,600,112.18,955,0.02,True,600.0,112.09527999999999,0.019999999999999962,1.0015051481204198,eod,955.0
2025-08-06,LMB,9,0.006,111.76,TRAIN,1.038509538242116,600,112.18,955,0.02,True,600.0,112.43056,0.019999999999999993,1.1476239200445175,eod,955.0
2025-08-06,LMB,10,0.003,109.58,TRAIN,-1.0509999999999968,660,109.47,815,0.02,False,,,,,unfilled,
2025-08-06,LMB,10,0.006,109.58,TRAIN,-1.0509999999999968,660,109.47,815,0.02,False,,,,,unfilled,
2025-08-06,LMND,9,0.003,50.0,TRAIN,-1.050999999999997,600,49.94,758,0.02,True,600.0,50.14999999999999,0.020000000000000007,-0.6679960119641164,eod,955.0
2025-08-06,LMND,9,0.006,50.0,TRAIN,-1.050999999999997,600,49.94,758,0.02,True,600.0,50.3,0.020000000000000007,-0.5168986083499035,eod,955.0
2025-08-06,PTLO,9,0.003,7.735,TRAIN,1.0152612519399862,600,7.732,955,0.02,False,,,,,unfilled,
2025-08-06,PTLO,9,0.006,7.735,TRAIN,1.0152612519399862,600,7.732,955,0.02,False,,,,,unfilled,
2025-08-06,SHOP,9,0.003,152.77,TRAIN,-0.5727564312365009,600,152.77,955,0.0199999999999999,True,601.0,153.22831,0.02000000000000001,-0.42149195537039347,eod,955.0
2025-08-06,SHOP,9,0.006,152.77,TRAIN,-0.5727564312365009,600,152.77,955,0.0199999999999999,True,601.0,153.68662,0.020000000000000073,-0.27112965331660044,eod,955.0
2025-08-06,SWIM,11,0.003,7.335,TRAIN,0.1366120218579267,720,7.32,955,0.0199999999999999,False,,,,,unfilled,
2025-08-06,SWIM,11,0.006,7.335,TRAIN,0.1366120218579267,720,7.32,955,0.0199999999999999,False,,,,,unfilled,
2025-08-06,VERX,14,0.003,26.455,TRAIN,-0.0094500094500142,900,26.455,955,0.0199999999999999,True,900.0,26.534364999999994,0.020000000000000018,0.14012960174474326,eod,955.0
