day,symbol,entry_m,entry,stop,price,rr_E0,xm_E0,why_E0,rr_E1a,xm_E1a,why_E1a,rr_E1b,xm_E1b,why_E1b,rr_E1c,xm_E1c,why_E1c,rr_E1d,xm_E1d,why_E1d,rr_E2a,xm_E2a,why_E2a,rr_E2b,xm_E2b,why_E2b,rr_E2c,xm_E2c,why_E2c,rr_E3,xm_E3,why_E3,rr_E4a,xm_E4a,why_E4a,rr_E4b,xm_E4b,why_E4b,rr_E5,xm_E5,why_E5
2025-10-29,PSIX,675,88.1001,86.82,88.1001,-1.0834309819545287,805,stop,0.5,685,target,-1.0834309819545287,805,stop,-1.0834309819545287,805,stop,-1.0834309819545287,805,stop,0.21558858682915197,694,pp+stop,-1.0834309819545287,805,stop,-1.0834309819545287,805,stop,-1.0834309819545287,805,stop,0.3987188500898386,690,time_stop,-0.3086477618936005,705,time_stop,-0.06882282634169608,694,stop
2025-10-29,PTIR,606,36.78,36.4,36.78,-1.095789473684211,724,stop,0.4999999999999907,611,target,0.7500000000000047,613,target,1.0,641,target,-1.095789473684211,724,stop,0.20160526315789007,626,pp+stop,0.45160526315789473,644,pp+stop,-1.095789473684211,724,stop,0.8065131578947287,642,pp+stop,-1.095789473684211,724,stop,-1.095789473684211,724,stop,-0.09678947368421055,626,stop
2025-10-29,QBTX,624,79.13,77.27,79.13,2.0,840,target,0.5000000000000038,636,target,0.7499999999999981,667,target,1.0,667,target,1.4999999999999962,686,target,0.22872849462365608,640,pp+stop,0.44381720430107824,810,pp+stop,0.6938172043010763,810,pp+stop,0.7795026881720426,670,pp+stop,0.19892473118279821,640,time_stop,-0.8194623655913945,654,time_stop,-0.11236559139784356,810,stop
2025-10-29,QPUX,670,41.825,41.25,41.825,2.0,840,target,0.5,685,target,0.7500000000000062,685,target,1.0,687,target,1.5,688,target,-0.060008695652178645,731,pp+stop,0.18999130434782135,731,pp+stop,0.43999130434782135,731,pp+stop,1.0017873913043394,690,pp+stop,0.3043478260869501,685,time_stop,2.0,840,target,-0.6200173913043573,731,stop
2025-10-29,RMBS,622,110.8,109.49,110.8,-1.083580152671751,725,stop,-1.083580152671751,725,stop,-1.083580152671751,725,stop,-1.083580152671751,725,stop,-1.083580152671751,725,stop,-1.083580152671751,725,stop,-1.083580152671751,725,stop,-1.083580152671751,725,stop,-1.083580152671751,725,stop,0.053435114503822344,637,time_stop,0.15648854961831904,652,time_stop,-1.083580152671751,725,stop
2025-10-29,RUN,615,20.85,20.527,20.85,-1.063551083591335,876,stop,0.5,646,target,0.7499999999999944,803,target,1.0,821,target,-1.063551083591335,876,stop,0.2177244582043354,656,pp+stop,0.4677244582043354,854,pp+stop,-1.063551083591335,876,stop,0.991194272445818,826,pp+stop,0.10835913312693529,630,time_stop,0.3718266253869878,645,time_stop,-0.06455108359132923,656,stop
2025-10-29,SMU,677,24.785,24.16,24.785,-1.0386559999999974,810,stop,0.5,698,target,0.75,718,target,-1.0386559999999974,810,stop,-1.0386559999999974,810,stop,0.23017199999999888,730,pp+stop,-1.0386559999999974,810,stop,-1.0386559999999974,810,stop,-1.0386559999999974,810,stop,-0.13600000000000137,692,time_stop,-1.0386559999999974,810,stop,-0.039656000000002224,730,stop
2025-10-29,STX,666,263.3,260.25,263.3,-1.0853278688524537,710,stop,0.5000000000000093,686,target,-1.0853278688524537,710,stop,-1.0853278688524537,710,stop,-1.0853278688524537,710,stop,0.20683606557377282,693,pp+stop,-1.0853278688524537,710,stop,-1.0853278688524537,710,stop,-1.0853278688524537,710,stop,0.37704918032786,681,time_stop,-0.3081967213114735,696,time_stop,-0.08632786885246367,693,stop
2025-10-29,SYM,742,72.8525,71.8,72.8525,2.0,905,target,0.5,840,target,0.75,871,target,1.0,897,target,1.5,900,target,0.1192874109263686,843,pp+stop,1.5,905,pp+target,1.75,905,pp+target,1.377185866983356,904,pp+stop,0.2256532066508267,757,time_stop,-0.2684085510688937,772,time_stop,-0.06921852731591029,875,stop
2025-10-29,TGS,610,32.575,32.17,32.575,2.0,650,target,0.5,642,target,0.75,643,target,1.0,643,target,1.5,645,target,1.25,650,pp+target,1.5,650,pp+target,1.75,650,pp+target,1.2090339506172723,648,pp+stop,-0.08641975308642863,625,time_stop,0.13481481481481603,640,time_stop,-0.08043209876543521,691,stop
2025-10-29,WDC,588,138.22,135.22,138.22,2.0,873,target,0.5,632,target,0.75,636,target,1.0,641,target,1.5,853,target,1.25,873,pp+target,1.5,873,pp+target,1.75,873,pp+target,0.9148583333333324,677,pp+stop,0.278333333333336,603,time_stop,-0.07000000000000266,618,time_stop,1.5566666666666624,955,eod
2025-10-29,WGS,662,144.67,142.315,144.67,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop,-1.0604309978768565,673,stop
2025-10-30,AAMI,656,53.8124,52.8888,53.8124,-1.0572637505413582,775,stop,0.5,661,target,0.75,688,target,1.0,699,target,-1.0572637505413582,775,stop,0.14926375054136082,669,pp+stop,0.4708681247293208,715,pp+stop,-1.0572637505413582,775,stop,0.8579860329146889,704,pp+stop,0.00822867042009924,672,time_stop,-1.0572637505413582,775,stop,-0.05826375054135838,715,stop
2025-10-30,AAOI,633,36.22,35.85,36.22,-1.096891891891902,636,stop,-1.096891891891902,636,stop,-1.096891891891902,636,stop,-1.096891891891902,636,stop,-1.096891891891902,636,stop,-1.096891891891902,636,stop,-1.096891891891902,636,stop,-1.096891891891902,636,stop,-1.096891891891902,636,stop,-1.096891891891902,636,stop,-1.096891891891902,636,stop,-1.096891891891902,636,stop
2025-10-30,AUGO,620,31.87,31.4,31.87,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop,-1.0668085106383005,623,stop
2025-10-30,BBNX,592,27.53,27.15,27.53,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop,-1.0714473684210493,596,stop
2025-10-30,BIIB,594,147.76,145.66,147.76,2.0,675,target,0.5000000000000068,600,target,0.7499999999999967,611,target,1.0,659,target,1.4999999999999933,672,target,0.21481904761904966,628,pp+stop,1.5,675,pp+target,1.7499999999999967,675,pp+target,1.787304761904764,699,pp+stop,0.48809523809524213,609,time_stop,2.0,675,target,-0.07036190476190744,628,stop
2025-10-30,BWA,615,43.765,43.245,43.765,0.8461538461538367,955,eod,0.5000000000000069,618,target,0.7499999999999966,620,target,1.0,625,target,1.4999999999999931,687,target,0.20791826923077245,784,pp+stop,0.457918269230769,784,pp+stop,0.7079182692307655,784,pp+stop,0.8660674038461464,632,pp+stop,0.8461538461538367,955,eod,0.8461538461538367,955,eod,-0.08416346153846199,784,stop
2025-10-30,CDTX,651,108.86,107.07,108.86,2.0,693,target,0.499999999999996,664,target,0.749999999999998,675,target,1.0,675,target,1.500000000000004,683,target,1.249999999999998,693,pp+target,1.5,693,pp+target,1.750000000000002,693,pp+target,0.7625949720670375,680,pp+stop,2.0,693,target,2.0,693,target,-0.060815642458104294,717,stop
2025-10-30,CHTR,586,239.415,236.77,239.415,-1.0895160680529334,854,stop,0.5,612,target,0.75,613,target,1.0,615,target,1.5,725,target,0.2047419659735331,634,pp+stop,0.4547419659735331,634,pp+stop,0.7047419659735331,790,pp+stop,0.9764314744801583,619,pp+stop,-0.07750472589791511,601,time_stop,-1.0895160680529334,854,stop,-0.09051606805293376,634,stop
2025-10-30,CMPR,661,71.1,70.3,71.1,2.0,697,target,0.5000000000000089,662,target,0.7499999999999956,663,target,1.0,663,target,1.4999999999999911,666,target,0.20556250000000348,670,pp+stop,0.45556249999999904,670,pp+stop,0.7055624999999947,670,pp+stop,0.7708718750000036,664,pp+stop,2.0,697,target,2.0,697,target,-0.08887500000000191,670,stop
2025-10-30,CORZ,659,21.525,20.88,21.525,-1.0323720930232585,884,stop,0.4999999999999972,666,target,0.7500000000000013,681,target,-1.0323720930232585,884,stop,-1.0323720930232585,884,stop,0.23331395348837033,669,pp+stop,-1.0323720930232585,884,stop,-1.0323720930232585,884,stop,-1.0323720930232585,884,stop,0.2713178294573656,674,time_stop,-1.0323720930232585,884,stop,-0.03337209302325655,698,stop
2025-10-30,CRCD,622,20.55,19.99,20.55,1.3678571428571342,952,eod,0.5,853,target,0.75,855,target,1.0,899,target,1.3678571428571342,952,eod,0.9339285714285671,952,pp+eod,1.183928571428567,952,pp+eod,1.3678571428571342,952,eod,1.183928571428567,952,pp+eod,-0.254642857142859,637,time_stop,-0.03571428571428481,658,time_stop,1.3678571428571342,952,eod
2025-10-30,CRDO,600,176.275,173.76,176.275,-1.0690894632206704,610,stop,0.5000000000000057,601,target,0.7500000000000028,601,target,-1.0690894632206704,610,stop,-1.0690894632206704,610,stop,0.21495526838966428,604,pp+stop,-1.0690894632206704,610,stop,-1.0690894632206704,610,stop,-1.0690894632206704,610,stop,-1.0690894632206704,610,stop,-1.0690894632206704,610,stop,-0.0700894632206771,604,stop
2025-10-30,CRDU,591,25.0448,24.12,25.0448,-1.0260813148788928,617,stop,0.5,597,target,0.7500000000000019,597,target,1.0,598,target,1.5,601,target,0.228465614186852,614,pp+stop,0.47846561418685196,614,pp+stop,0.728465614186852,614,pp+stop,1.0779952422145347,604,pp+stop,-1.0260813148788928,617,stop,-1.0260813148788928,617,stop,-0.04306877162629604,614,stop
2025-10-30,DOCU,663,72.4,70.45,72.4,-0.37435897435897586,955,eod,-0.37435897435897586,955,eod,-0.37435897435897586,955,eod,-0.37435897435897586,955,eod,-0.37435897435897586,955,eod,-0.37435897435897586,955,eod,-0.37435897435897586,955,eod,-0.37435897435897586,955,eod,-0.37435897435897586,955,eod,0.04358974358974032,678,time_stop,0.2,693,time_stop,-0.37435897435897586,955,eod
2025-10-30,DPST,595,84.7225,83.7,84.7225,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop,-1.0818581907090403,597,stop
2025-10-30,FCFS,655,161.6658,159.495,161.6658,-1.0734729132117162,860,stop,0.5,714,target,-1.0734729132117162,860,stop,-1.0734729132117162,860,stop,-1.0734729132117162,860,stop,0.21276354339413817,754,pp+stop,-1.0734729132117162,860,stop,-1.0734729132117162,860,stop,-1.0734729132117162,860,stop,-0.048737792518881794,670,time_stop,-0.8272526257600873,685,time_stop,-1.0734729132117162,860,stop
2025-10-30,GDXU,611,155.3899,150.62,155.3899,0.9742132958762199,955,eod,0.5,670,target,0.75,895,target,1.0,906,target,0.9742132958762199,955,eod,0.23371140904421597,723,pp+stop,0.9871066479381099,955,pp+eod,0.9742132958762199,955,eod,0.9871066479381099,955,pp+eod,0.23273024591710245,626,time_stop,0.04195056500136096,641,time_stop,0.9742132958762199,955,eod
2025-10-30,GFS,589,36.545,36.03,36.545,-1.0699611650485372,620,stop,-1.0699611650485372,620,stop,-1.0699611650485372,620,stop,-1.0699611650485372,620,stop,-1.0699611650485372,620,stop,-1.0699611650485372,620,stop,-1.0699611650485372,620,stop,-1.0699611650485372,620,stop,-1.0699611650485372,620,stop,-0.48543689320388295,604,time_stop,-0.8252427184466093,619,time_stop,-1.0699611650485372,620,stop
2025-10-30,GRAL,588,92.06,90.6001,92.06,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop,-1.0620591136379225,589,stop
2025-10-30,HWM,643,211.95,208.935,211.95,-1.0692985074626857,694,stop,-1.0692985074626857,694,stop,-1.0692985074626857,694,stop,-1.0692985074626857,694,stop,-1.0692985074626857,694,stop,-1.0692985074626857,694,stop,-1.0692985074626857,694,stop,-1.0692985074626857,694,stop,-1.0692985074626857,694,stop,-0.5134991708125993,658,time_stop,-0.18076285240464013,673,time_stop,-1.0692985074626857,694,stop
2025-10-30,IDCC,587,403.75,392.89,403.75,-1.039857274401471,740,stop,0.5,664,target,0.7499999999999973,691,target,-1.039857274401471,740,stop,-1.039857274401471,740,stop,0.23141114180478814,703,pp+stop,-1.039857274401471,740,stop,-1.039857274401471,740,stop,-1.039857274401471,740,stop,-0.08563535911602262,602,time_stop,-0.17862799263351936,617,time_stop,-0.037177716390423735,703,stop
2025-10-30,IDR,801,33.1999,32.41,33.1999,2.0,908,target,0.5,825,target,0.7500000000000046,832,target,1.0,845,target,1.5,885,target,1.25,908,pp+target,1.5,908,pp+target,1.75,908,pp+target,0.9628338713761215,854,pp+stop,-0.06773009241676094,816,time_stop,0.11406507152804063,831,time_stop,2.4563868844157404,955,eod
2025-10-30,IMVT,591,23.27,22.8083,23.27,2.0,599,target,0.5,592,target,0.7500000000000039,595,target,1.0,595,target,1.5,596,target,1.25,599,pp+target,1.5,599,pp+target,1.75,599,pp+target,1.1879151505306464,598,pp+stop,2.0,599,target,2.0,599,target,3.3788174139051272,955,eod
2025-10-30,INBX,604,80.4,77.75,80.4,-1.0293396226415072,834,stop,0.5,605,target,0.7500000000000027,606,target,1.0,608,target,-1.0293396226415072,834,stop,0.23483018867924582,680,pp+stop,0.4848301886792458,680,pp+stop,-1.0293396226415072,834,stop,0.8062066037735842,611,pp+stop,-1.0293396226415072,834,stop,-1.0293396226415072,834,stop,-0.030339622641508374,680,stop
2025-10-30,IONL,633,73.41,71.37,73.41,-1.034985294117648,653,stop,-1.034985294117648,653,stop,-1.034985294117648,653,stop,-1.034985294117648,653,stop,-1.034985294117648,653,stop,-1.034985294117648,653,stop,-1.034985294117648,653,stop,-1.034985294117648,653,stop,-1.034985294117648,653,stop,-0.1519607843137272,649,time_stop,-1.034985294117648,653,stop,-1.034985294117648,653,stop
2025-10-30,JOE,638,55.08,54.38,55.08,2.0,749,target,0.49999999999999495,658,target,0.7500000000000026,668,target,1.0,679,target,1.500000000000005,682,target,1.2499999999999976,749,pp+target,1.5,749,pp+target,1.7500000000000027,749,pp+target,1.0735436428571496,696,pp+stop,2.0,749,target,2.0,749,target,-0.07868571428571003,853,stop
2025-10-30,LBRDK,584,55.08,54.1,55.08,-1.0552040816326516,920,stop,0.4999999999999964,612,target,0.7500000000000018,616,target,1.0,617,target,-1.0552040816326516,920,stop,0.22189795918367328,792,pp+stop,0.47189795918367505,792,pp+stop,-1.0552040816326516,920,stop,0.7675204081632636,621,pp+stop,0.1836734693877554,599,time_stop,-1.0552040816326516,920,stop,-0.05620408163264986,792,stop
2025-10-30,MCTA,593,21.0,20.47,21.0,-1.038622641509433,601,stop,-1.038622641509433,601,stop,-1.038622641509433,601,stop,-1.038622641509433,601,stop,-1.038622641509433,601,stop,-1.038622641509433,601,stop,-1.038622641509433,601,stop,-1.038622641509433,601,stop,-1.038622641509433,601,stop,-1.038622641509433,601,stop,-1.038622641509433,601,stop,-0.13386792452830132,601,stop
2025-10-30,MELI,590,2335.95,2297.3228,2335.95,2.0,683,target,0.5,604,target,0.7500000000000059,606,target,1.0,644,target,1.5,654,target,0.21976288729185464,618,pp+stop,1.5,683,pp+target,1.75,683,pp+target,1.2193904813188687,712,pp+stop,2.0,683,target,0.13811511059564374,620,time_stop,-0.06047422541629072,618,stop
2025-10-30,NBIL,633,23.4506,23.0,23.4506,-1.494451841988457,656,stop,-1.494451841988457,656,stop,-1.494451841988457,656,stop,-1.494451841988457,656,stop,-1.494451841988457,656,stop,-1.494451841988457,656,stop,-1.494451841988457,656,stop,-1.494451841988457,656,stop,-1.494451841988457,656,stop,-0.6893031513537503,648,time_stop,-1.494451841988457,656,stop,-1.494451841988457,656,stop
2025-10-30,NKTR,590,62.7,60.465,62.7,0.09395973154362139,955,eod,0.09395973154362139,955,eod,0.09395973154362139,955,eod,0.09395973154362139,955,eod,0.09395973154362139,955,eod,0.09395973154362139,955,eod,0.09395973154362139,955,eod,0.09395973154362139,955,eod,0.09395973154362139,955,eod,-0.13029082774049375,605,time_stop,0.06711409395973092,620,time_stop,0.09395973154362139,955,eod
2025-10-30,NNE,592,48.875,47.15,48.875,-1.0273333333333345,651,stop,-1.0273333333333345,651,stop,-1.0273333333333345,651,stop,-1.0273333333333345,651,stop,-1.0273333333333345,651,stop,-1.0273333333333345,651,stop,-1.0273333333333345,651,stop,-1.0273333333333345,651,stop,-1.0273333333333345,651,stop,-0.01449275362318757,607,time_stop,-0.043478260869566826,622,time_stop,-1.0273333333333345,651,stop
2025-10-30,NTGR,657,33.295,32.93,33.295,2.0,690,target,0.5000000000000098,659,target,0.7499999999999951,659,target,1.0,662,target,1.4999999999999902,663,target,0.2043904109589058,667,pp+stop,0.4543904109589009,667,pp+stop,0.704390410958896,667,pp+stop,0.8307260273972601,667,pp+stop,0.3972602739725897,672,time_stop,2.0,690,target,-0.09121917808219818,667,stop
2025-10-30,OKLL,595,85.31,82.4042,85.31,-1.0283585243306488,720,stop,0.5,630,target,0.75,632,target,1.0,636,target,-1.0283585243306488,720,stop,0.23532073783467428,651,pp+stop,0.4853207378346743,651,pp+stop,-1.0283585243306488,720,stop,0.8300269633147483,640,pp+stop,-0.5162089613875698,610,time_stop,-0.1686282607199426,625,time_stop,-0.029358524330651423,651,stop
2025-10-30,PRM,636,26.67,26.17,26.67,2.0,679,target,0.5,647,target,0.75,648,target,1.0,648,target,1.5,666,target,1.25,679,pp+target,1.5,679,pp+target,1.75,679,pp+target,0.8229799999999976,650,pp+stop,0.3299999999999983,651,time_stop,2.0,679,target,-0.05333999999999861,756,stop
2025-10-30,QBTX,606,80.9408,78.3,80.9408,2.0,680,target,0.5000000000000027,628,target,0.7499999999999987,632,target,1.0,635,target,1.4999999999999973,638,target,1.2500000000000013,680,pp+target,1.5,680,pp+target,1.7499999999999987,680,pp+target,0.9649575886095151,640,pp+stop,-0.09148742805210212,621,time_stop,2.0,680,target,4.642229627385646,955,eod
2025-10-30,RGTU,595,68.2,66.33,68.2,2.0,640,target,0.5,614,target,0.75,614,target,1.0,618,target,1.5,633,target,1.25,640,pp+target,1.5,640,pp+target,1.75,640,pp+target,0.8423663101604237,619,pp+stop,0.026737967914436916,610,time_stop,0.4545454545454504,625,time_stop,5.796791443850255,955,eod
2025-10-30,RGTX,592,205.07,200.61,205.07,2.0,618,target,0.5,594,target,0.7499999999999968,605,target,1.0,611,target,1.5,614,target,0.22701008968609784,596,pp+stop,1.5,618,pp+target,1.75,618,pp+target,0.7793979820627823,612,pp+stop,0.4708520179372206,607,time_stop,2.0,618,target,-0.32820852017937263,605,stop
2025-10-30,ROCK,582,70.03,68.01,70.03,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop,-1.0336683168316838,593,stop
2025-10-30,SCI,590,82.44,80.94,82.44,0.8600000000000042,955,eod,0.5,611,target,0.75,614,target,1.0,614,target,0.8600000000000042,955,eod,0.6800000000000022,955,pp+eod,0.9300000000000022,955,pp+eod,0.8600000000000042,955,eod,0.8354900000000025,626,pp+stop,-0.3599999999999947,606,time_stop,0.8600000000000042,955,eod,0.8600000000000042,955,eod
2025-10-30,SMU,608,24.8,23.91,24.8,-1.0268651685393266,921,stop,0.5,631,target,0.75,640,target,1.0,642,target,-1.0268651685393266,921,stop,0.23606741573033763,652,pp+stop,0.4860674157303376,652,pp+stop,-1.0268651685393266,921,stop,0.887351123595506,645,pp+stop,-0.26966292134831665,623,time_stop,-1.0268651685393266,921,stop,-0.02786516853932475,652,stop
2025-10-30,SNDK,627,201.48,198.2,201.48,-1.060426829268297,706,stop,0.5000000000000043,634,target,0.7500000000000022,640,target,-1.060426829268297,706,stop,-1.060426829268297,706,stop,0.21928658536585527,651,pp+stop,-1.060426829268297,706,stop,-1.060426829268297,706,stop,-1.060426829268297,706,stop,-1.060426829268297,706,stop,-0.3765243902438978,657,time_stop,-0.06142682926829378,651,stop
2025-10-30,TT,579,447.68,429.21,447.68,-0.029507309149973748,955,eod,0.5,638,target,-0.029507309149973748,955,eod,-0.029507309149973748,955,eod,-0.029507309149973748,955,eod,0.23788088792636733,698,pp+stop,-0.029507309149973748,955,eod,-0.029507309149973748,955,eod,-0.029507309149973748,955,eod,0.17190037899296193,594,time_stop,0.04948565240931164,609,time_stop,-0.029507309149973748,955,eod
2025-10-30,UPB,692,25.97,25.63,25.97,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop,-1.0753823529411752,700,stop
2025-10-30,VRDN,607,23.97,23.73,23.97,-1.119687499999992,630,stop,0.4999999999999926,611,target,0.7500000000000037,611,target,1.0,614,target,-1.119687499999992,630,stop,0.20006249999999912,620,pp+stop,0.4500625000000028,620,pp+stop,-1.119687499999992,630,stop,0.7414375000000022,616,pp+stop,-0.31249999999999906,622,time_stop,-1.119687499999992,630,stop,-0.09987499999999437,620,stop
2025-10-30,VRTL,593,83.57,81.0,83.57,-1.140357976653697,612,stop,-1.140357976653697,612,stop,-1.140357976653697,612,stop,-1.140357976653697,612,stop,-1.140357976653697,612,stop,-1.140357976653697,612,stop,-1.140357976653697,612,stop,-1.140357976653697,612,stop,-1.140357976653697,612,stop,-1.1089494163424132,612,time_stop,-1.140357976653697,612,stop,-1.140357976653697,612,stop
2025-10-30,WCC,589,242.87,235.6,242.87,2.0,672,target,0.49999999999999806,596,target,0.750000000000001,605,target,1.0,607,target,1.500000000000002,636,target,1.2499999999999991,672,pp+target,1.5,672,pp+target,1.7500000000000009,672,pp+target,0.9432898899587341,610,pp+stop,0.4642365887207696,604,time_stop,2.0,672,target,1.2008253094910561,955,eod
2025-10-30,XPO,594,139.89,138.04,139.89,-1.0746162162162107,602,stop,0.5000000000000077,598,target,-1.0746162162162107,602,stop,-1.0746162162162107,602,stop,-1.0746162162162107,602,stop,0.21219189189189336,600,pp+stop,-1.0746162162162107,602,stop,-1.0746162162162107,602,stop,-1.0746162162162107,602,stop,-1.0746162162162107,602,stop,-1.0746162162162107,602,stop,-0.07561621621622093,600,stop
2025-10-31,ALAB,595,191.28,188.139,191.28,2.0,641,target,0.5000000000000046,623,target,0.7500000000000022,625,target,1.0,626,target,1.4999999999999956,640,target,1.2500000000000022,641,pp+target,1.5,641,pp+target,1.7499999999999978,641,pp+target,0.819328319006692,630,pp+stop,-0.22285896211397346,610,time_stop,2.0,641,target,-0.060897803247375565,704,stop
2025-10-31,APLD,589,36.73,35.49,36.73,-1.028620967741938,697,stop,-1.028620967741938,697,stop,-1.028620967741938,697,stop,-1.028620967741938,697,stop,-1.028620967741938,697,stop,-1.028620967741938,697,stop,-1.028620967741938,697,stop,-1.028620967741938,697,stop,-1.028620967741938,697,stop,-0.7580645161290336,604,time_stop,-0.5443548387096774,619,time_stop,-1.028620967741938,697,stop
2025-10-31,APPF,649,241.6,236.62,241.6,2.0,765,target,0.49999999999999717,650,target,0.7499999999999986,713,target,1.0,722,target,1.5000000000000029,761,target,0.2257429718875482,655,pp+stop,1.5,765,pp+target,1.7500000000000013,765,pp+target,1.3669191767068312,788,pp+stop,2.0,765,target,0.47891566265060725,680,time_stop,-0.04851405622490078,689,stop
2025-10-31,APPX,580,36.5,35.71,36.5,2.0,677,target,0.4999999999999955,581,target,0.7500000000000022,581,target,1.0,602,target,1.5000000000000044,638,target,1.2499999999999978,677,pp+target,1.5,677,pp+target,1.7500000000000022,677,pp+target,0.9005253164556957,615,pp+stop,2.0,677,target,2.0,677,target,-0.046202531645565426,720,stop
2025-10-31,ARQQ,606,45.67,45.02,45.67,-1.084630769230774,627,stop,-1.084630769230774,627,stop,-1.084630769230774,627,stop,-1.084630769230774,627,stop,-1.084630769230774,627,stop,-1.084630769230774,627,stop,-1.084630769230774,627,stop,-1.084630769230774,627,stop,-1.084630769230774,627,stop,-0.31538461538461343,621,time_stop,-1.084630769230774,627,stop,-1.084630769230774,627,stop
2025-10-31,BEAM,604,25.68,25.05,25.68,-1.039761904761905,691,stop,0.49999999999999717,608,target,-1.039761904761905,691,stop,-1.039761904761905,691,stop,-1.039761904761905,691,stop,0.22961904761904517,610,pp+stop,-1.039761904761905,691,stop,-1.039761904761905,691,stop,-1.039761904761905,691,stop,-0.4523809523809533,619,time_stop,-0.24603174603174824,634,time_stop,-0.040761904761906824,610,stop
2025-10-31,BFAM,601,107.015,105.52,107.015,-1.07058193979933,605,stop,-1.07058193979933,605,stop,-1.07058193979933,605,stop,-1.07058193979933,605,stop,-1.07058193979933,605,stop,-1.07058193979933,605,stop,-1.07058193979933,605,stop,-1.07058193979933,605,stop,-1.07058193979933,605,stop,-1.07058193979933,605,stop,-1.07058193979933,605,stop,-1.07058193979933,605,stop
2025-10-31,BMA,675,90.595,89.325,90.595,-1.1057322834645704,835,stop,0.4999999999999944,682,target,0.7500000000000028,683,target,1.0,686,target,-1.1057322834645704,835,stop,0.21433267716535404,701,pp+stop,0.46433267716535687,701,pp+stop,-1.1057322834645704,835,stop,0.782439448818897,688,pp+stop,-1.1057322834645704,835,stop,-0.20472440944882356,705,time_stop,-0.0713346456692863,701,stop
2025-10-31,CHTR,708,230.235,227.17,230.235,0.6606851549755172,955,eod,0.5000000000000047,745,target,0.6606851549755172,955,eod,0.6606851549755172,955,eod,0.6606851549755172,955,eod,0.2124412724306726,814,pp+stop,0.6606851549755172,955,eod,0.6606851549755172,955,eod,0.6606851549755172,955,eod,-0.13050570962479682,723,time_stop,-0.2789559543230052,738,time_stop,0.6606851549755172,955,eod
2025-10-31,CONL,586,37.3501,36.58,37.3501,2.0,626,target,0.5,587,target,0.7499999999999953,587,target,1.0,601,target,1.5,607,target,1.25,626,pp+target,1.5,626,pp+target,1.75,626,pp+target,0.971844598104144,603,pp+stop,2.0,626,target,2.0,626,target,-0.048500324633161465,802,stop
2025-10-31,CRDU,610,27.99,27.48,27.99,2.0,625,target,0.5,616,target,0.7499999999999966,618,target,1.0,618,target,1.5,625,target,1.25,625,pp+target,1.5,625,pp+target,2.0,625,target,0.8380752941176514,621,pp+stop,2.0,625,target,2.0,625,target,-0.3291176470588206,720,stop
2025-10-31,DQ,591,30.7,30.26,30.7,2.0,634,target,0.5,604,target,0.75,627,target,1.0,627,target,1.5,634,target,0.21511363636363673,609,pp+stop,1.5,634,pp+target,2.0,634,target,2.338238636363647,642,pp+stop,0.3409090909090975,607,time_stop,0.27272727272727637,621,time_stop,4.681818181818203,955,eod
